;Tarih;TP_BEKODTUFEYENI_BT95
0;2022-1;0.0
1;2022-2;0.0
2;2022-3;0.0
3;2022-4;0.0
4;2022-5;0.0
5;2022-6;1.4815
6;2022-7;1.4143
7;2022-8;2.6609
8;2022-9;0.0
9;2022-10;0.0
10;2022-11;1.2
11;2022-12;1.0
12;2023-1;0.0
13;2023-2;0.0
14;2023-3;0.0
15;2023-4;0.0
16;2023-5;0.0
17;2023-6;0.0
18;2023-7;0.6333
19;2023-8;1.008
20;2023-9;2.192
21;2023-10;0.52
22;2023-11;0.0
23;2023-12;1.3525
24;2024-1;0.55
