;Tarih;TP_TUFE1YI_T27
0;1994-1;0.6262399237
1;1994-2;0.6471145878
2;1994-3;0.6976532483
3;1994-4;1.0426345397
4;1994-5;1.0810878683
5;1994-6;1.1448105272
6;1994-7;1.2261118507
7;1994-8;1.253578514
8;1994-9;1.3151038398
9;1994-10;1.3293865048
10;1994-11;1.3590505011
11;1994-12;1.4612264887
12;1995-1;1.5106664827
13;1995-2;1.6139411368
14;1995-3;1.6908477941
15;1995-4;1.7249064566
16;1995-5;1.7468797873
17;1995-6;1.7996157808
18;1995-7;1.9666130938
19;1995-8;1.9918824241
20;1995-9;2.0632957487
21;1995-10;2.1522877379
22;1995-11;2.2160103968
23;1995-12;2.2709437234
24;1996-1;2.5664850208
25;1996-2;2.6653650088
26;1996-3;2.9158609783
27;1996-4;3.0718716259
28;1996-5;3.1454822836
29;1996-6;3.3278609281
30;1996-7;3.4069649185
31;1996-8;3.7431568775
32;1996-9;3.8738981949
33;1996-10;4.02441551
34;1996-11;4.2419514835
35;1996-12;4.4770661215
36;1997-1;5.0747407154
37;1997-2;5.2516260272
38;1997-3;5.4208206733
39;1997-4;5.5713379883
40;1997-5;6.195380579
41;1997-6;6.5249805388
42;1997-7;7.1468257964
43;1997-8;7.5071884192
44;1997-9;8.3421749842
45;1997-10;8.65090028
46;1997-11;8.9925855717
47;1997-12;9.4089801877
48;1998-1;9.6957321528
49;1998-2;9.7957108073
50;1998-3;10.2406707531
51;1998-4;10.6636573682
52;1998-5;11.4261319421
53;1998-6;11.9699718759
54;1998-7;12.3391238309
55;1998-8;12.6335664617
56;1998-9;13.3751663714
57;1998-10;13.5641370151
58;1998-11;14.1431342779
59;1998-12;14.512286233
60;1999-1;14.862760857
61;1999-2;15.3121154689
62;1999-3;15.5417367743
63;1999-4;16.1350167021
64;1999-5;16.7909206222
65;1999-6;17.6061311896
66;1999-7;18.9519976924
67;1999-8;19.4277203012
68;1999-9;22.3974159396
69;1999-10;23.1401145158
70;1999-11;23.3499598236
71;1999-12;27.171122025
72;2000-1;28.2005725663
73;2000-2;28.7081565045
74;2000-3;28.9839218043
75;2000-4;29.3486790932
76;2000-5;30.1737776594
77;2000-6;30.7417882569
78;2000-7;31.0988548801
79;2000-8;31.4075801759
80;2000-9;31.5998468191
81;2000-10;32.1535747517
82;2000-11;33.9433025338
83;2000-12;34.16633184
84;2001-1;34.1190891791
85;2001-2;34.0806358504
86;2001-3;36.7086461971
87;2001-4;40.5155257336
88;2001-5;43.3248160582
89;2001-6;46.9251462865
90;2001-7;47.5030448828
91;2001-8;50.8353004771
92;2001-9;53.0095615457
93;2001-10;58.0216782688
94;2001-11;62.1966110938
95;2001-12;62.4602910617
96;2002-1;62.9085470071
97;2002-2;63.2853896279
98;2002-3;63.4677682723
99;2002-4;64.3994374922
100;2002-5;64.9861254208
101;2002-6;69.1566635797
102;2002-7;69.7081941792
103;2002-8;71.0837246784
104;2002-9;71.8505939183
105;2002-10;73.2502950812
106;2002-11;76.2035107217
107;2002-12;82.7999045852
108;2003-1;89.7478717392
109;2003-2;90.433753819
110;2003-3;91.0704083516
111;2003-4;97.3676481129
112;2003-5;97.6166707814
113;2003-6;98.2120236953
114;2003-7;100.0933765653
115;2003-8;100.9471130811
116;2003-9;101.7755386076
117;2003-10;108.5440986877
118;2003-11;112.105955623
119;2003-12;112.0855409352
120;2004-1;108.031589143
121;2004-2;108.0431433693
122;2004-3;109.5295889076
123;2004-4;110.0569854091
124;2004-5;125.0690479464
125;2004-6;125.4723548314
126;2004-7;124.8678721975
127;2004-8;127.3203389656
128;2004-9;127.5075888507
129;2004-10;127.5512213367
130;2004-11;127.4935105246
131;2004-12;127.4199413944
132;2005-1;127.58
133;2005-2;133.54
134;2005-3;134.0
135;2005-4;134.1
136;2005-5;134.16
137;2005-6;134.68
138;2005-7;134.62
139;2005-8;134.62
140;2005-9;135.26
141;2005-10;135.92
142;2005-11;135.92
143;2005-12;136.02
144;2006-1;136.07
145;2006-2;136.07
146;2006-3;136.47
147;2006-4;137.15
148;2006-5;137.29
149;2006-6;137.35
150;2006-7;138.06
151;2006-8;138.31
152;2006-9;138.64
153;2006-10;138.88
154;2006-11;138.9
155;2006-12;140.95
156;2007-1;141.62
157;2007-2;141.64
158;2007-3;141.75
159;2007-4;142.07
160;2007-5;142.09
161;2007-6;142.44
162;2007-7;143.72
163;2007-8;143.7
164;2007-9;144.3
165;2007-10;144.53
166;2007-11;145.46
167;2007-12;145.56
168;2008-1;145.76
169;2008-2;145.65
170;2008-3;145.41
171;2008-4;146.64
172;2008-5;146.95
173;2008-6;147.19
174;2008-7;148.15
175;2008-8;148.36
176;2008-9;148.39
177;2008-10;148.41
178;2008-11;148.52
179;2008-12;149.96
180;2009-1;150.84
181;2009-2;153.85
182;2009-3;155.32
183;2009-4;155.64
184;2009-5;157.21
185;2009-6;157.82
186;2009-7;158.09
187;2009-8;158.49
188;2009-9;160.81
189;2009-10;161.98
190;2009-11;164.01
191;2009-12;165.92
192;2010-1;171.07
193;2010-2;174.38
194;2010-3;174.37
195;2010-4;174.77
196;2010-5;174.82
197;2010-6;175.6
198;2010-7;175.65
199;2010-8;175.73
200;2010-9;175.62
201;2010-10;175.6
202;2010-11;183.16
203;2010-12;188.07
204;2011-1;187.75
205;2011-2;188.52
206;2011-3;190.15
207;2011-4;190.57
208;2011-5;190.9
209;2011-6;191.22
210;2011-7;195.11
211;2011-8;195.41
212;2011-9;195.91
213;2011-10;197.04
214;2011-11;202.7
215;2011-12;203.32
216;2012-1;202.15
217;2012-2;200.19
218;2012-3;201.16
219;2012-4;203.98
220;2012-5;216.71
221;2012-6;218.75
222;2012-7;219.19
223;2012-8;218.67
224;2012-9;220.18
225;2012-10;217.02
226;2012-11;216.49
227;2012-12;218.08
228;2013-1;221.28
229;2013-2;227.56
230;2013-3;228.49
231;2013-4;229.37
232;2013-5;229.54
233;2013-6;229.84
234;2013-7;221.05
235;2013-8;220.83
236;2013-9;221.86
237;2013-10;221.92
238;2013-11;222.12
239;2013-12;222.77
240;2014-1;227.39
241;2014-2;229.67
242;2014-3;230.49
243;2014-4;229.38
244;2014-5;231.14
245;2014-6;231.4
246;2014-7;234.74
247;2014-8;234.66
248;2014-9;236.06
249;2014-10;236.49
250;2014-11;240.31
251;2014-12;240.56
252;2015-1;242.35
253;2015-2;247.29
254;2015-3;246.08
255;2015-4;245.24
256;2015-5;246.42
257;2015-6;246.18
258;2015-7;245.95
259;2015-8;246.14
260;2015-9;249.65
261;2015-10;253.8
262;2015-11;256.18
263;2015-12;258.66
264;2016-1;260.49
265;2016-2;259.71
266;2016-3;258.59
267;2016-4;258.92
268;2016-5;259.13
269;2016-6;259.98
270;2016-7;264.83
271;2016-8;264.44
272;2016-9;265.46
273;2016-10;269.92
274;2016-11;274.34
275;2016-12;274.81
276;2017-1;277.74
277;2017-2;279.62
278;2017-3;282.43
279;2017-4;292.13
280;2017-5;294.1
281;2017-6;293.19
282;2017-7;289.36
283;2017-8;289.25
284;2017-9;290.41
285;2017-10;291.4
286;2017-11;292.93
287;2017-12;296.04
288;2018-1;303.1
289;2018-2;307.75
290;2018-3;307.26
291;2018-4;308.12
292;2018-5;310.54
293;2018-6;318.48
294;2018-7;317.44
295;2018-8;321.47
296;2018-9;342.75
297;2018-10;363.77
298;2018-11;370.25
299;2018-12;376.68
