;Tarih;YEARWEEK;TP_BS15_CARI
158;09-01-2015;2015-2;3393.1
159;16-01-2015;2015-3;3479.9
160;23-01-2015;2015-4;3448.9
161;30-01-2015;2015-5;3442.1
162;06-02-2015;2015-6;3448.7
163;13-02-2015;2015-7;3365.2
164;20-02-2015;2015-8;3392.7
165;27-02-2015;2015-9;3413.1
166;06-03-2015;2015-10;3368.4
167;13-03-2015;2015-11;3333.8
168;20-03-2015;2015-12;3355.3
169;27-03-2015;2015-13;3411.3
170;03-04-2015;2015-14;3386.2
171;10-04-2015;2015-15;3370.7
172;17-04-2015;2015-16;3401.7
173;24-04-2015;2015-17;3397.3
174;01-05-2015;2015-18;3395.6
175;08-05-2015;2015-19;3373.7
176;15-05-2015;2015-20;3381.0
177;22-05-2015;2015-21;3339.3
178;29-05-2015;2015-22;3260.1
179;05-06-2015;2015-23;3242.4
180;12-06-2015;2015-24;3247.5
181;19-06-2015;2015-25;3289.6
182;26-06-2015;2015-26;3254.0
183;03-07-2015;2015-27;3261.6
184;10-07-2015;2015-28;3320.7
185;17-07-2015;2015-29;3259.3
186;24-07-2015;2015-30;3260.0
187;31-07-2015;2015-31;3250.0
188;07-08-2015;2015-32;3234.4
189;14-08-2015;2015-33;3248.3
190;21-08-2015;2015-34;3275.2
191;28-08-2015;2015-35;3369.3
192;04-09-2015;2015-36;3372.5
193;11-09-2015;2015-37;3358.5
194;18-09-2015;2015-38;3350.5
195;25-09-2015;2015-39;3381.4
196;02-10-2015;2015-40;3375.3
197;09-10-2015;2015-41;3379.0
198;16-10-2015;2015-42;3422.4
199;23-10-2015;2015-43;3386.5
200;30-10-2015;2015-44;3367.0
201;06-11-2015;2015-45;3336.2
202;13-11-2015;2015-46;3299.2
203;20-11-2015;2015-47;3292.4
204;27-11-2015;2015-48;3308.2
205;04-12-2015;2015-49;3282.3
206;11-12-2015;2015-50;3333.2
207;18-12-2015;2015-51;3307.9
208;25-12-2015;2015-52;3360.3
209;01-01-2016;2016-1;3361.3
210;08-01-2016;2016-2;3447.0
211;15-01-2016;2016-3;3449.2
212;22-01-2016;2016-4;3460.4
213;29-01-2016;2016-5;3395.3
214;05-02-2016;2016-6;3461.4
215;12-02-2016;2016-7;3639.9
216;19-02-2016;2016-8;3554.8
217;26-02-2016;2016-9;3609.9
218;04-03-2016;2016-10;3548.1
219;11-03-2016;2016-11;3549.5
220;18-03-2016;2016-12;3631.9
221;25-03-2016;2016-13;3588.2
222;01-04-2016;2016-14;3600.3
223;08-04-2016;2016-15;3733.1
224;15-04-2016;2016-16;3708.4
225;22-04-2016;2016-17;3693.0
226;29-04-2016;2016-18;3739.9
227;06-05-2016;2016-19;3775.1
228;13-05-2016;2016-20;3713.6
229;20-05-2016;2016-21;3681.5
230;27-05-2016;2016-22;3669.5
231;03-06-2016;2016-23;3704.1
232;10-06-2016;2016-24;3803.5
233;17-06-2016;2016-25;3890.6
234;24-06-2016;2016-26;3862.9
235;01-07-2016;2016-27;3954.6
236;08-07-2016;2016-28;3967.3
237;15-07-2016;2016-29;3843.2
238;22-07-2016;2016-30;3812.2
239;29-07-2016;2016-31;3862.3
240;05-08-2016;2016-32;3972.0
241;12-08-2016;2016-33;3975.4
242;19-08-2016;2016-34;4019.6
243;26-08-2016;2016-35;4013.7
244;02-09-2016;2016-36;3893.9
245;09-09-2016;2016-37;3973.6
246;16-09-2016;2016-38;3945.0
247;23-09-2016;2016-39;4015.1
248;30-09-2016;2016-40;3983.0
249;07-10-2016;2016-41;3897.9
250;14-10-2016;2016-42;3892.4
251;21-10-2016;2016-43;3893.4
252;28-10-2016;2016-44;3858.7
253;04-11-2016;2016-45;3923.8
254;11-11-2016;2016-46;3795.6
255;18-11-2016;2016-47;3673.8
256;25-11-2016;2016-48;3537.9
257;02-12-2016;2016-49;3501.6
258;09-12-2016;2016-50;3521.4
259;16-12-2016;2016-51;3384.1
260;23-12-2016;2016-52;3393.5
261;30-12-2016;2016-53;3432.8
262;06-01-2017;2017-1;3437.4
263;13-01-2017;2017-2;3503.1
264;20-01-2017;2017-3;3486.4
265;27-01-2017;2017-4;3503.6
266;03-02-2017;2017-5;3541.7
267;10-02-2017;2017-6;3552.2
268;17-02-2017;2017-7;3503.7
269;24-02-2017;2017-8;3526.2
270;03-03-2017;2017-9;3494.6
271;10-03-2017;2017-10;3476.5
272;17-03-2017;2017-11;3520.0
273;24-03-2017;2017-12;3591.5
274;31-03-2017;2017-13;3591.7
275;07-04-2017;2017-14;3607.7
276;14-04-2017;2017-15;3669.3
277;21-04-2017;2017-16;3670.7
278;28-04-2017;2017-17;3590.6
279;05-05-2017;2017-18;3542.1
280;12-05-2017;2017-19;3500.4
281;19-05-2017;2017-20;3556.0
282;26-05-2017;2017-21;3578.0
283;02-06-2017;2017-22;3602.0
284;09-06-2017;2017-23;3638.2
285;16-06-2017;2017-24;3646.6
286;23-06-2017;2017-25;3599.6
287;30-06-2017;2017-26;3555.5
288;07-07-2017;2017-27;3524.3
289;14-07-2017;2017-28;3533.7
290;21-07-2017;2017-29;3562.7
291;28-07-2017;2017-30;3596.0
292;04-08-2017;2017-31;3620.7
293;11-08-2017;2017-32;3649.6
294;18-08-2017;2017-33;3648.7
295;25-08-2017;2017-34;3674.1
296;01-09-2017;2017-35;3700.8
297;08-09-2017;2017-36;3689.1
298;15-09-2017;2017-37;3634.6
299;22-09-2017;2017-38;3566.6
300;29-09-2017;2017-39;3553.6
301;06-10-2017;2017-40;3557.8
302;13-10-2017;2017-41;3566.7
303;20-10-2017;2017-42;3557.3
304;27-10-2017;2017-43;3524.4
305;03-11-2017;2017-44;3514.3
306;10-11-2017;2017-45;3533.2
307;17-11-2017;2017-46;3543.0
308;24-11-2017;2017-47;3604.3
309;01-12-2017;2017-48;3453.0
310;08-12-2017;2017-49;4028.8
311;15-12-2017;2017-50;4087.6
312;22-12-2017;2017-51;4060.4
313;29-12-2017;2017-52;4098.8
314;05-01-2018;2018-1;4108.8
315;12-01-2018;2018-2;4140.6
316;19-01-2018;2018-3;4157.4
317;26-01-2018;2018-4;4242.2
318;02-02-2018;2018-5;4225.6
319;09-02-2018;2018-6;4217.6
320;16-02-2018;2018-7;4344.8
321;23-02-2018;2018-8;4308.1
322;02-03-2018;2018-9;4333.0
323;09-03-2018;2018-10;4362.5
324;16-03-2018;2018-11;4362.3
325;23-03-2018;2018-12;4377.5
326;30-03-2018;2018-13;4338.2
327;06-04-2018;2018-14;4319.5
328;13-04-2018;2018-15;4324.2
329;20-04-2018;2018-16;4309.3
330;27-04-2018;2018-17;4234.3
331;04-05-2018;2018-18;4225.8
332;11-05-2018;2018-19;4215.3
333;18-05-2018;2018-20;4181.2
334;25-05-2018;2018-21;4217.5
335;01-06-2018;2018-22;4248.2
336;08-06-2018;2018-23;4207.5
337;15-06-2018;2018-24;4183.3
338;22-06-2018;2018-25;4186.5
339;29-06-2018;2018-26;4196.3
340;06-07-2018;2018-27;4181.7
341;13-07-2018;2018-28;4114.0
342;20-07-2018;2018-29;4093.1
343;27-07-2018;2018-30;4169.7
344;03-08-2018;2018-31;4136.9
345;10-08-2018;2018-32;4155.3
346;17-08-2018;2018-33;4147.2
347;24-08-2018;2018-34;4154.2
348;31-08-2018;2018-35;4131.1
349;07-09-2018;2018-36;4126.7
350;14-09-2018;2018-37;4121.0
351;21-09-2018;2018-38;4096.1
352;28-09-2018;2018-39;4078.9
353;05-10-2018;2018-40;4020.6
354;12-10-2018;2018-41;4100.8
355;19-10-2018;2018-42;4095.1
356;26-10-2018;2018-43;4102.2
357;02-11-2018;2018-44;4079.2
358;09-11-2018;2018-45;4054.2
359;16-11-2018;2018-46;4062.0
360;23-11-2018;2018-47;4076.2
361;30-11-2018;2018-48;4063.1
362;07-12-2018;2018-49;4084.5
363;14-12-2018;2018-50;4064.0
364;21-12-2018;2018-51;4125.1
365;28-12-2018;2018-52;4158.6
366;04-01-2019;2019-1;4294.4
367;11-01-2019;2019-2;4268.1
368;18-01-2019;2019-3;4238.0
369;25-01-2019;2019-4;4207.8
370;01-02-2019;2019-5;4247.9
371;08-02-2019;2019-6;4198.6
372;15-02-2019;2019-7;4154.9
373;22-02-2019;2019-8;4166.7
374;01-03-2019;2019-9;4162.2
375;08-03-2019;2019-10;4126.7
376;15-03-2019;2019-11;4130.5
377;22-03-2019;2019-12;4174.9
378;29-03-2019;2019-13;4178.7
379;05-04-2019;2019-14;4133.3
380;12-04-2019;2019-15;4142.0
381;19-04-2019;2019-16;4110.3
382;26-04-2019;2019-17;4111.8
383;03-05-2019;2019-18;4121.7
384;10-05-2019;2019-19;4187.1
385;17-05-2019;2019-20;4194.7
386;24-05-2019;2019-21;4170.0
387;31-05-2019;2019-22;4189.8
388;07-06-2019;2019-23;4225.6
389;14-06-2019;2019-24;4245.3
390;21-06-2019;2019-25;4275.8
391;28-06-2019;2019-26;4266.8
392;05-07-2019;2019-27;4271.1
393;12-07-2019;2019-28;4254.9
394;19-07-2019;2019-29;4267.7
395;26-07-2019;2019-30;4257.0
396;02-08-2019;2019-31;4217.5
397;09-08-2019;2019-32;4340.3
398;16-08-2019;2019-33;4341.5
399;23-08-2019;2019-34;4327.0
400;30-08-2019;2019-35;4355.3
401;06-09-2019;2019-36;4321.7
402;13-09-2019;2019-37;4257.9
403;20-09-2019;2019-38;4260.0
404;27-09-2019;2019-39;4274.7
405;04-10-2019;2019-40;4293.8
406;11-10-2019;2019-41;4273.2
407;18-10-2019;2019-42;4216.0
408;25-10-2019;2019-43;4223.0
409;01-11-2019;2019-44;4237.7
410;08-11-2019;2019-45;4207.6
411;15-11-2019;2019-46;4220.2
412;22-11-2019;2019-47;4225.1
413;29-11-2019;2019-48;4187.7
414;06-12-2019;2019-49;4203.5
415;13-12-2019;2019-50;4213.1
416;20-12-2019;2019-51;4178.0
417;27-12-2019;2019-52;4178.1
418;03-01-2020;2020-1;4209.2
419;10-01-2020;2020-2;4186.3
420;17-01-2020;2020-3;4165.0
421;24-01-2020;2020-4;4181.6
422;31-01-2020;2020-5;4209.4
423;07-02-2020;2020-6;4168.7
424;14-02-2020;2020-7;4168.4
425;21-02-2020;2020-8;4089.2
426;28-02-2020;2020-9;4155.4
427;06-03-2020;2020-10;4270.2
428;13-03-2020;2020-11;4372.6
429;20-03-2020;2020-12;4141.8
430;27-03-2020;2020-13;4125.0
431;03-04-2020;2020-14;4212.5
432;10-04-2020;2020-15;4163.8
433;17-04-2020;2020-16;4191.2
434;24-04-2020;2020-17;4199.6
435;01-05-2020;2020-18;4249.4
436;08-05-2020;2020-19;4242.1
437;15-05-2020;2020-20;4222.8
438;22-05-2020;2020-21;4185.5
439;29-05-2020;2020-22;4182.2
440;05-06-2020;2020-23;4141.8
441;12-06-2020;2020-24;4218.3
442;19-06-2020;2020-25;4219.1
443;26-06-2020;2020-26;4206.4
444;03-07-2020;2020-27;4200.0
445;10-07-2020;2020-28;4200.7
446;17-07-2020;2020-29;4208.0
447;24-07-2020;2020-30;4206.7
448;31-07-2020;2020-31;4287.7
449;07-08-2020;2020-32;4259.2
450;14-08-2020;2020-33;4213.5
451;21-08-2020;2020-34;4243.1
452;28-08-2020;2020-35;4242.0
453;04-09-2020;2020-36;4233.1
454;11-09-2020;2020-37;4243.4
455;18-09-2020;2020-38;4297.8
456;25-09-2020;2020-39;4267.1
457;02-10-2020;2020-40;4263.3
458;09-10-2020;2020-41;4243.1
459;16-10-2020;2020-42;4272.3
460;23-10-2020;2020-43;4298.2
461;30-10-2020;2020-44;4290.6
462;06-11-2020;2020-45;4313.3
463;13-11-2020;2020-46;4280.3
464;20-11-2020;2020-47;4339.4
465;27-11-2020;2020-48;4311.4
466;04-12-2020;2020-49;4313.5
467;11-12-2020;2020-50;3729.4
468;18-12-2020;2020-51;3783.0
469;25-12-2020;2020-52;3765.9
470;01-01-2021;2021-1;3779.8
471;08-01-2021;2021-2;3768.5
472;15-01-2021;2021-3;3747.8
473;22-01-2021;2021-4;3766.8
474;29-01-2021;2021-5;3735.1
475;05-02-2021;2021-6;3703.4
476;12-02-2021;2021-7;3723.3
477;19-02-2021;2021-8;3682.8
478;26-02-2021;2021-9;3669.9
479;05-03-2021;2021-10;3626.7
480;12-03-2021;2021-11;3583.4
481;19-03-2021;2021-12;1917.1
482;26-03-2021;2021-13;1903.3
483;02-04-2021;2021-14;1873.7
484;09-04-2021;2021-15;1897.2
485;16-04-2021;2021-16;1911.8
486;23-04-2021;2021-17;1924.4
487;30-04-2021;2021-18;1908.6
488;07-05-2021;2021-19;1905.1
489;14-05-2021;2021-20;1912.9
490;21-05-2021;2021-21;1908.9
491;28-05-2021;2021-22;1905.8
492;04-06-2021;2021-23;1894.0
493;11-06-2021;2021-24;1903.3
494;18-06-2021;2021-25;1882.1
495;25-06-2021;2021-26;1880.2
496;02-07-2021;2021-27;1870.5
497;09-07-2021;2021-28;1895.1
498;16-07-2021;2021-29;1886.0
499;23-07-2021;2021-30;1892.3
500;30-07-2021;2021-31;1896.6
501;06-08-2021;2021-32;1900.7
