;Tarih;TP_DB_B23
0;1989-Q4;23055.0
1;1990-Q1;23182.0
2;1990-Q2;23887.0
3;1990-Q3;25185.0
4;1990-Q4;26033.0
5;1991-Q1;24959.0
6;1991-Q2;24866.0
7;1991-Q3;25635.0
8;1991-Q4;27284.0
9;1992-Q1;26303.0
10;1992-Q2;28125.0
11;1992-Q3;29915.0
12;1992-Q4;28400.0
13;1993-Q1;29708.0
14;1993-Q2;30284.0
15;1993-Q3;31428.0
16;1993-Q4;31444.0
17;1994-Q1;33213.0
18;1994-Q2;33940.0
19;1994-Q3;33761.0
20;1994-Q4;33403.0
21;1995-Q1;35510.0
22;1995-Q2;35515.0
23;1995-Q3;34043.0
24;1995-Q4;33892.0
25;1996-Q1;33656.0
26;1996-Q2;33812.0
27;1996-Q3;33609.0
28;1996-Q4;32486.0
29;1997-Q1;31123.0
30;1997-Q2;31709.0
31;1997-Q3;31314.0
32;1997-Q4;31557.0
33;1998-Q1;31923.0
34;1998-Q2;32004.0
35;1998-Q3;32443.0
36;1998-Q4;32445.0
37;1999-Q1;32173.0
38;1999-Q2;31469.0
39;1999-Q3;32498.0
40;1999-Q4;34634.0
41;2000-Q1;35715.0
42;2000-Q2;38109.0
43;2000-Q3;38447.0
44;2000-Q4;39513.0
45;2001-Q1;38670.0
46;2001-Q2;37185.0
47;2001-Q3;39972.0
48;2001-Q4;38729.0
49;2002-Q1;48437.0
50;2002-Q2;52177.0
51;2002-Q3;54739.0
52;2002-Q4;56773.0
53;2003-Q1;57149.0
54;2003-Q2;59971.0
55;2003-Q3;61301.0
56;2003-Q4;63346.0
57;2004-Q1;62526.0
58;2004-Q2;63502.0
59;2004-Q3;65945.0
60;2004-Q4;68583.0
61;2005-Q1;68771.0
62;2005-Q2;66345.0
63;2005-Q3;64807.0
64;2005-Q4;64643.0
65;2006-Q1;65667.0
66;2006-Q2;64186.0
67;2006-Q3;65989.0
68;2006-Q4;66576.0
69;2007-Q1;68226.0
70;2007-Q2;67275.0
71;2007-Q3;68882.0
72;2007-Q4;67120.0
73;2008-Q1;67819.0
74;2008-Q2;71251.0
75;2008-Q3;70889.0
76;2008-Q4;69757.0
77;2009-Q1;68468.0
78;2009-Q2;70161.0
79;2009-Q3;74652.0
80;2009-Q4;74054.0
81;2010-Q1;74471.0
82;2010-Q2;73528.0
83;2010-Q3;77906.0
84;2010-Q4;78084.0
85;2011-Q1;81449.0
86;2011-Q2;81918.0
87;2011-Q3;80097.0
88;2011-Q4;79184.0
89;2012-Q1;81675.0
90;2012-Q2;80779.0
91;2012-Q3;81555.0
92;2012-Q4;81710.0
93;2013-Q1;80299.0
94;2013-Q2;81209.0
95;2013-Q3;82838.0
96;2013-Q4;85663.0
97;2014-Q1;86496.0
98;2014-Q2;87323.0
99;2014-Q3;85714.0
100;2014-Q4;85163.0
101;2015-Q1;80716.0
102;2015-Q2;82622.0
103;2015-Q3;83001.0
104;2015-Q4;81738.0
105;2016-Q1;83084.0
106;2016-Q2;85371.0
107;2016-Q3;83522.0
108;2016-Q4;82615.0
109;2017-Q1;85200.0
110;2017-Q2;90113.0
111;2017-Q3;89737.0
112;2017-Q4;90241.0
113;2018-Q1;91694.0
114;2018-Q2;89446.0
115;2018-Q3;89057.0
116;2018-Q4;91245.0
117;2019-Q1;95490.0
118;2019-Q2;94309.0
119;2019-Q3;95073.0
120;2019-Q4;96442.0
121;2020-Q1;100115.0
122;2020-Q2;95896.0
123;2020-Q3;96798.0
124;2020-Q4;102316.0
125;2021-Q1;100561.0
126;2021-Q2;104164.0
127;2021-Q3;112249.0
128;2021-Q4;109731.0
129;2022-Q1;110941.0
130;2022-Q2;109075.0
131;2022-Q3;104515.0
132;2022-Q4;113715.0
133;2023-Q1;117795.0
134;2023-Q2;117690.0
135;2023-Q3;117051.0
