;Tarih;TP_BEKODTUFEYENI_BT22
0;2022-1;2.3448
1;2022-2;4.76
2;2022-3;10.5267
3;2022-4;1.25
4;2022-5;1.5714
5;2022-6;2.6533
6;2022-7;1.6552
7;2022-8;0.0
8;2022-9;1.26
9;2022-10;0.1846
10;2022-11;0.0
11;2022-12;0.0
12;2023-1;5.313
13;2023-2;2.3636
14;2023-3;2.0
15;2023-4;0.3538
16;2023-5;1.312
17;2023-6;0.8
18;2023-7;1.5429
19;2023-8;0.0
20;2023-9;0.0
21;2023-10;0.0
22;2023-11;0.0
23;2023-12;0.0
24;2024-1;0.0
