;Tarih;TP_TUFE1YI_T38
0;1994-1;0.8930371837
1;1994-2;0.9319252725
2;1994-3;1.0360897963
3;1994-4;1.2333079613
4;1994-5;1.2930289549
5;1994-6;1.3305281835
6;1994-7;1.3819160152
7;1994-8;1.4499701707
8;1994-9;1.5777453199
9;1994-10;1.7291310944
10;1994-11;1.8291290372
11;1994-12;1.9805148118
12;1995-1;2.0721795927
13;1995-2;2.1596777926
14;1995-3;2.2999526846
15;1995-4;2.4707825036
16;1995-5;2.5110594528
17;1995-6;2.5999465131
18;1995-7;2.6527232051
19;1995-8;2.7346659638
20;1995-9;3.2166004937
21;1995-10;3.4415958651
22;1995-11;3.5304829254
23;1995-12;3.6915907221
24;1996-1;3.8471430776
25;1996-2;4.090193633
26;1996-3;4.3110224234
27;1996-4;4.6374045979
28;1996-5;4.8679554105
29;1996-6;4.9610090517
30;1996-7;5.0262854866
31;1996-8;5.1679492389
32;1996-9;5.7304376672
33;1996-10;6.2401494035
34;1996-11;6.2776486321
35;1996-12;6.4623670542
36;1997-1;7.0776321746
37;1997-2;7.5012345712
38;1997-3;7.8637271139
39;1997-4;8.526213485
40;1997-5;8.6609329357
41;1997-6;8.8262073135
42;1997-7;9.4386947132
43;1997-8;9.81924244
44;1997-9;9.9845168177
45;1997-10;10.7636674554
46;1997-11;11.274768052
47;1997-12;11.8372564804
48;1998-1;12.173360677
49;1998-2;12.4789099467
50;1998-3;13.1136191115
51;1998-4;13.917769235
52;1998-5;14.3538713745
53;1998-6;14.6233102759
54;1998-7;14.7802514917
55;1998-8;14.956636752
56;1998-9;16.3829962974
57;1998-10;17.2857555033
58;1998-11;17.5621387064
59;1998-12;18.0968499283
60;1999-1;18.1274048553
61;1999-2;18.1718483854
62;1999-3;18.4343429853
63;1999-4;18.914888655
64;1999-5;19.0371083628
65;1999-6;20.7551285748
66;1999-7;21.0315117778
67;1999-8;21.1690089492
68;1999-9;21.716219914
69;1999-10;22.4620379042
70;1999-11;25.0314294903
71;1999-12;26.3411247691
72;2000-1;27.1855518417
73;2000-2;27.7897060795
74;2000-3;27.9397029938
75;2000-4;28.4605256126
76;2000-5;31.2826897764
77;2000-6;31.8354561825
78;2000-7;32.8937677439
79;2000-8;33.2895929342
80;2000-9;34.0992984989
81;2000-10;35.4520484475
82;2000-11;36.900629758
83;2000-12;37.4186746562
84;2001-1;38.0811610273
85;2001-2;38.7575360016
86;2001-3;40.858881661
87;2001-4;44.8088004021
88;2001-5;46.8782022742
89;2001-6;47.1601409185
90;2001-7;49.2684308794
91;2001-8;49.8448079109
92;2001-9;52.6905827001
93;2001-10;57.6265922662
94;2001-11;59.9348781127
95;2001-12;62.7223207686
96;2002-1;65.3833771357
97;2002-2;65.7597582816
98;2002-3;68.1916526963
99;2002-4;72.5554518118
100;2002-5;73.5832084463
101;2002-6;76.7053664386
102;2002-7;77.1845232479
103;2002-8;79.3080906723
104;2002-9;81.9260923695
105;2002-10;89.0412237727
106;2002-11;90.3675853753
107;2002-12;92.549484933
108;2003-1;93.5147428532
109;2003-2;94.4604803229
110;2003-3;95.5120708794
111;2003-4;97.2533210806
112;2003-5;98.872894441
113;2003-6;99.1133904221
114;2003-7;100.4827689528
115;2003-8;101.8739714724
116;2003-9;103.0193583615
117;2003-10;105.13448216
118;2003-11;105.8144502962
119;2003-12;104.9480687573
120;2004-1;104.3155014483
121;2004-2;106.0999533398
122;2004-3;107.3044508206
123;2004-4;107.5936905803
124;2004-5;108.4642943119
125;2004-6;108.9942279085
126;2004-7;110.8902723702
127;2004-8;111.724237809
128;2004-9;113.512668423
129;2004-10;111.5318580092
130;2004-11;113.1310941302
131;2004-12;110.1222050775
132;2005-1;113.41
133;2005-2;113.86
134;2005-3;115.16
135;2005-4;116.36
136;2005-5;119.2
137;2005-6;113.33
138;2005-7;109.92
139;2005-8;111.88
140;2005-9;110.21
141;2005-10;110.77
142;2005-11;110.65
143;2005-12;110.5
144;2006-1;113.95
145;2006-2;114.5
146;2006-3;115.7
147;2006-4;115.1
148;2006-5;118.42
149;2006-6;121.2
150;2006-7;122.63
151;2006-8;119.24
152;2006-9;129.66
153;2006-10;129.48
154;2006-11;130.61
155;2006-12;127.19
156;2007-1;127.5
157;2007-2;124.38
158;2007-3;125.62
159;2007-4;130.2
160;2007-5;131.97
161;2007-6;132.31
162;2007-7;127.87
163;2007-8;125.56
164;2007-9;125.49
165;2007-10;130.17
166;2007-11;133.53
167;2007-12;133.38
168;2008-1;130.96
169;2008-2;129.56
170;2008-3;130.07
171;2008-4;133.7
172;2008-5;134.16
173;2008-6;135.65
174;2008-7;133.44
175;2008-8;130.95
176;2008-9;129.92
177;2008-10;133.29
178;2008-11;136.72
179;2008-12;137.38
180;2009-1;136.07
181;2009-2;137.71
182;2009-3;138.78
183;2009-4;137.55
184;2009-5;138.08
185;2009-6;136.26
186;2009-7;137.98
187;2009-8;138.39
188;2009-9;140.27
189;2009-10;139.78
190;2009-11;138.42
191;2009-12;136.54
192;2010-1;134.49
193;2010-2;137.17
194;2010-3;138.96
195;2010-4;139.34
196;2010-5;139.8
197;2010-6;140.5
198;2010-7;142.6
199;2010-8;142.05
200;2010-9;143.14
201;2010-10;148.52
202;2010-11;150.2
203;2010-12;150.34
204;2011-1;151.15
205;2011-2;151.85
206;2011-3;156.09
207;2011-4;157.18
208;2011-5;161.44
209;2011-6;161.9
210;2011-7;161.28
211;2011-8;162.0
212;2011-9;163.52
213;2011-10;164.69
214;2011-11;169.57
215;2011-12;170.79
216;2012-1;171.3
217;2012-2;168.48
218;2012-3;171.25
219;2012-4;170.67
220;2012-5;171.73
221;2012-6;174.78
222;2012-7;174.01
223;2012-8;174.63
224;2012-9;174.68
225;2012-10;172.84
226;2012-11;172.03
227;2012-12;172.74
228;2013-1;175.34
229;2013-2;175.85
230;2013-3;176.32
231;2013-4;174.91
232;2013-5;175.97
233;2013-6;176.0
234;2013-7;179.0
235;2013-8;178.5
236;2013-9;179.48
237;2013-10;179.36
238;2013-11;179.59
239;2013-12;179.3
240;2014-1;181.73
241;2014-2;184.42
242;2014-3;190.07
243;2014-4;198.44
244;2014-5;198.13
245;2014-6;196.17
246;2014-7;194.78
247;2014-8;197.77
248;2014-9;202.5
249;2014-10;199.34
250;2014-11;197.26
251;2014-12;202.0
252;2015-1;202.7
253;2015-2;203.96
254;2015-3;206.41
255;2015-4;209.14
256;2015-5;212.96
257;2015-6;213.91
258;2015-7;213.53
259;2015-8;213.88
260;2015-9;219.69
261;2015-10;222.79
262;2015-11;222.33
263;2015-12;218.98
264;2016-1;219.19
265;2016-2;219.94
266;2016-3;222.77
267;2016-4;221.09
268;2016-5;224.68
269;2016-6;223.75
270;2016-7;223.67
271;2016-8;224.76
272;2016-9;224.57
273;2016-10;229.28
274;2016-11;232.84
275;2016-12;235.32
276;2017-1;239.56
277;2017-2;243.58
278;2017-3;244.42
279;2017-4;245.36
280;2017-5;247.34
281;2017-6;248.89
282;2017-7;249.27
283;2017-8;248.3
284;2017-9;250.94
285;2017-10;259.31
286;2017-11;259.42
287;2017-12;263.41
288;2018-1;267.44
289;2018-2;270.97
290;2018-3;268.86
291;2018-4;273.93
292;2018-5;277.01
293;2018-6;280.25
294;2018-7;283.79
295;2018-8;296.3
296;2018-9;306.88
297;2018-10;314.15
298;2018-11;314.57
299;2018-12;318.28
300;2019-1;324.61
301;2019-2;331.94
302;2019-3;333.07
303;2019-4;335.19
304;2019-5;340.46
305;2019-6;338.77
306;2019-7;338.8
307;2019-8;339.64
308;2019-9;340.67
309;2019-10;341.22
310;2019-11;344.1
311;2019-12;345.55
312;2020-1;347.68
313;2020-2;351.16
314;2020-3;346.33
315;2020-4;347.78
316;2020-5;342.37
317;2020-6;346.29
318;2020-7;349.06
319;2020-8;355.26
320;2020-9;360.19
321;2020-10;363.83
322;2020-11;365.48
323;2020-12;371.59
324;2021-1;372.98
325;2021-2;376.78
326;2021-3;372.33
327;2021-4;377.31
328;2021-5;385.63
329;2021-6;391.67
330;2021-7;397.45
331;2021-8;399.25
332;2021-9;400.4
333;2021-10;408.63
334;2021-11;437.32
335;2021-12;477.92
336;2022-1;519.97
337;2022-2;564.12
338;2022-3;580.8
339;2022-4;604.2
340;2022-5;629.44
341;2022-6;664.53
342;2022-7;698.15
343;2022-8;721.77
344;2022-9;745.6
