;Tarih;TP_TUFE1YI_T102
0;1994-1;0.7450378947
1;1994-2;0.7805704712
2;1994-3;0.7943250169
3;1994-4;0.9330166866
4;1994-5;1.1313113878
5;1994-6;1.1358962363
6;1994-7;1.2367629052
7;1994-8;1.2482250266
8;1994-9;1.3204363918
9;1994-10;1.3892091205
10;1994-11;1.4682977586
11;1994-12;1.5703106396
12;1995-1;1.7193182185
13;1995-2;1.864887161
14;1995-3;1.9955553456
15;1995-4;2.131954591
16;1995-5;2.2351136841
17;1995-6;2.3348341408
18;1995-7;2.4368470217
19;1995-8;2.541152327
20;1995-9;2.675259148
21;1995-10;2.7864417262
22;1995-11;2.8769924857
23;1995-12;3.0030758217
24;1996-1;3.2472190087
25;1996-2;3.2472190087
26;1996-3;3.4512447707
27;1996-4;3.697680382
28;1996-5;3.862734931
29;1996-6;4.0770766022
30;1996-7;4.2914182735
31;1996-8;4.5539008548
32;1996-9;4.7407334346
33;1996-10;4.9848766216
34;1996-11;5.2175576872
35;1996-12;5.4307531463
36;1997-1;5.7161599706
37;1997-2;5.9763501277
38;1997-3;6.1964228596
39;1997-4;6.497876654
40;1997-5;6.8451789341
41;1997-6;7.1752880321
42;1997-7;7.5638539495
43;1997-8;7.8160206215
44;1997-9;8.1151819916
45;1997-10;8.574813062
46;1997-11;8.9874494344
47;1997-12;9.3336055024
48;1998-1;9.9468290004
49;1998-2;10.3640502214
50;1998-3;10.8454593226
51;1998-4;11.319991151
52;1998-5;11.7406510084
53;1998-6;12.3699214764
54;1998-7;12.8845707299
55;1998-8;13.3808805889
56;1998-9;13.8760442359
57;1998-10;14.2027146974
58;1998-11;14.5958654634
59;1998-12;15.001624563
60;1999-1;15.6148480609
61;1999-2;16.0790639799
62;1999-3;16.6464389921
63;1999-4;17.1817200641
64;1999-5;17.8006746228
65;1999-6;18.612192822
66;1999-7;19.1967610163
67;1999-8;19.666707996
68;1999-9;20.3636049806
69;1999-10;21.1980474227
70;1999-11;22.1104322907
71;1999-12;22.9746762485
72;2000-1;23.8893535408
73;2000-2;24.6320990112
74;2000-3;25.1616490225
75;2000-4;26.1519763164
76;2000-5;26.9577634548
77;2000-6;27.8048142305
78;2000-7;28.6449877333
79;2000-8;29.5814430564
80;2000-9;30.0548286726
81;2000-10;30.6772218677
82;2000-11;31.1746779389
83;2000-12;31.5918991599
84;2001-1;32.5764953931
85;2001-2;33.3031938935
86;2001-3;33.5725537477
87;2001-4;36.6753500262
88;2001-5;39.1076121994
89;2001-6;42.2734501458
90;2001-7;43.9022176048
91;2001-8;45.351029757
92;2001-9;50.8264851771
93;2001-10;53.9281352434
94;2001-11;57.4699307736
95;2001-12;63.1643127135
96;2002-1;66.0539135328
97;2002-2;67.9486022096
98;2002-3;69.115446174
99;2002-4;69.9212333124
100;2002-5;71.2428159164
101;2002-6;72.0646500249
102;2002-7;73.5123159649
103;2002-8;75.8116175292
104;2002-9;77.9034546951
105;2002-10;79.523052457
106;2002-11;81.6435449266
107;2002-12;83.4843616326
108;2003-1;89.0159814478
109;2003-2;90.8514463832
110;2003-3;94.355780745
111;2003-4;96.0109951072
112;2003-5;99.4840764877
113;2003-6;102.6868188332
114;2003-7;103.166057073
115;2003-8;103.9664859822
116;2003-9;104.1933043444
117;2003-10;103.3972276576
118;2003-11;105.7338315886
119;2003-12;107.1379943495
120;2004-1;108.5379022209
121;2004-2;110.5946205364
122;2004-3;112.0462398156
123;2004-4;113.1288347324
124;2004-5;116.130634301
125;2004-6;116.8294842598
126;2004-7;116.8304504382
127;2004-8;116.3132922389
128;2004-9;117.5031611607
129;2004-10;120.6478694511
130;2004-11;123.0892843258
131;2004-12;126.4331494057
132;2005-1;127.99
133;2005-2;127.99
134;2005-3;127.98
135;2005-4;127.98
136;2005-5;128.1
137;2005-6;128.11
138;2005-7;128.15
139;2005-8;128.15
140;2005-9;128.15
141;2005-10;128.15
142;2005-11;128.15
143;2005-12;128.36
144;2006-1;128.4
145;2006-2;128.41
146;2006-3;129.1
147;2006-4;129.15
148;2006-5;129.66
149;2006-6;130.79
150;2006-7;132.34
151;2006-8;132.34
152;2006-9;134.1
153;2006-10;134.79
154;2006-11;134.81
155;2006-12;137.12
156;2007-1;138.51
157;2007-2;138.48
158;2007-3;138.48
159;2007-4;139.86
160;2007-5;133.69
161;2007-6;130.77
162;2007-7;130.42
163;2007-8;129.18
164;2007-9;130.15
165;2007-10;129.69
166;2007-11;129.68
167;2007-12;129.14
168;2008-1;130.74
169;2008-2;134.39
170;2008-3;134.39
171;2008-4;153.71
172;2008-5;154.29
173;2008-6;155.17
174;2008-7;156.8
175;2008-8;156.8
176;2008-9;159.01
177;2008-10;161.91
178;2008-11;167.92
179;2008-12;167.92
180;2009-1;173.36
181;2009-2;167.45
182;2009-3;167.76
183;2009-4;169.06
184;2009-5;168.53
185;2009-6;167.14
186;2009-7;168.13
187;2009-8;166.84
188;2009-9;164.65
189;2009-10;166.9
190;2009-11;166.93
191;2009-12;166.14
192;2010-1;167.57
193;2010-2;167.31
194;2010-3;168.21
195;2010-4;169.67
196;2010-5;170.79
197;2010-6;171.36
198;2010-7;172.0
199;2010-8;171.54
200;2010-9;172.62
201;2010-10;171.34
202;2010-11;172.37
203;2010-12;171.97
204;2011-1;172.33
205;2011-2;172.33
206;2011-3;174.59
207;2011-4;174.57
208;2011-5;174.55
209;2011-6;174.57
210;2011-7;180.55
211;2011-8;182.65
212;2011-9;182.65
213;2011-10;183.29
214;2011-11;183.29
215;2011-12;183.29
216;2012-1;189.92
217;2012-2;190.28
218;2012-3;190.28
219;2012-4;190.38
220;2012-5;190.4
221;2012-6;190.4
222;2012-7;195.43
223;2012-8;195.43
224;2012-9;195.43
225;2012-10;195.53
226;2012-11;195.57
227;2012-12;195.57
228;2013-1;203.92
229;2013-2;203.9
230;2013-3;203.98
231;2013-4;204.03
232;2013-5;204.0
233;2013-6;204.0
234;2013-7;205.85
235;2013-8;205.85
236;2013-9;205.92
237;2013-10;205.92
238;2013-11;205.79
239;2013-12;203.0
240;2014-1;209.2
241;2014-2;209.28
242;2014-3;209.33
243;2014-4;209.33
244;2014-5;209.33
245;2014-6;209.33
246;2014-7;209.33
247;2014-8;209.33
248;2014-9;209.33
249;2014-10;213.98
250;2014-11;213.99
251;2014-12;217.7
252;2015-1;224.67
253;2015-2;224.89
254;2015-3;225.23
255;2015-4;220.89
256;2015-5;220.95
257;2015-6;220.96
258;2015-7;220.96
259;2015-8;227.68
260;2015-9;228.65
261;2015-10;229.45
262;2015-11;234.93
263;2015-12;235.01
264;2016-1;243.09
265;2016-2;244.98
266;2016-3;245.4
267;2016-4;245.4
268;2016-5;245.4
269;2016-6;245.4
270;2016-7;250.92
271;2016-8;246.39
272;2016-9;246.39
273;2016-10;247.42
274;2016-11;247.42
275;2016-12;247.42
276;2017-1;243.69
277;2017-2;245.91
278;2017-3;245.91
279;2017-4;247.34
280;2017-5;250.79
281;2017-6;247.58
282;2017-7;263.28
283;2017-8;263.28
284;2017-9;269.59
285;2017-10;278.83
286;2017-11;280.68
287;2017-12;280.48
288;2018-1;292.85
289;2018-2;293.77
290;2018-3;294.2
291;2018-4;303.69
292;2018-5;303.75
293;2018-6;313.67
294;2018-7;328.65
295;2018-8;328.65
296;2018-9;336.74
297;2018-10;346.28
298;2018-11;351.2
299;2018-12;351.81
300;2019-1;380.79
301;2019-2;379.9
302;2019-3;384.82
303;2019-4;390.69
304;2019-5;395.86
305;2019-6;396.41
306;2019-7;401.81
307;2019-8;401.91
308;2019-9;405.82
309;2019-10;410.79
310;2019-11;412.16
311;2019-12;408.64
312;2020-1;422.2
313;2020-2;424.89
314;2020-3;434.96
315;2020-4;439.99
316;2020-5;443.73
317;2020-6;446.09
318;2020-7;454.32
319;2020-8;471.21
320;2020-9;480.23
321;2020-10;494.23
322;2020-11;508.71
323;2020-12;515.89
324;2021-1;539.95
325;2021-2;548.51
326;2021-3;543.13
327;2021-4;555.99
328;2021-5;567.07
329;2021-6;578.27
330;2021-7;591.93
331;2021-8;605.54
332;2021-9;615.38
