;Tarih;TP_TUFE1YI_T124
0;1994-1;0.8663201045
1;1994-2;0.8781875032
2;1994-3;0.8857394842
3;1994-4;0.8976068829
4;1994-5;1.0022557622
5;1994-6;1.0367791039
6;1994-7;1.1403491288
7;1994-8;1.1338760023
8;1994-9;1.2676539512
9;1994-10;1.2741270777
10;1994-11;1.2795213499
11;1994-12;1.2838367676
12;1995-1;1.6538838359
13;1995-2;1.7078265572
14;1995-3;1.7617692785
15;1995-4;1.7822675126
16;1995-5;1.7865829304
17;1995-6;1.7898194936
18;1995-7;1.7973714746
19;1995-8;1.8016868923
20;1995-9;1.8308159618
21;1995-10;1.982934436
22;1995-11;1.9926441258
23;1995-12;2.0012749612
24;1996-1;2.048744556
25;1996-2;2.8967241353
26;1996-3;3.1998822292
27;1996-4;3.2085130646
28;1996-5;3.2214593177
29;1996-6;3.6130834745
30;1996-7;3.6918398477
31;1996-8;3.8072772713
32;1996-9;3.8860336445
33;1996-10;3.9906825238
34;1996-11;4.0748331691
35;1996-12;4.1654569409
36;1997-1;5.3662219177
37;1997-2;5.546390607
38;1997-3;5.6920359546
39;1997-4;5.971459251
40;1997-5;6.0944486557
41;1997-6;6.2185169147
42;1997-7;6.4245781102
43;1997-8;6.7946251785
44;1997-9;7.0147114815
45;1997-10;7.3448409361
46;1997-11;7.5487444227
47;1997-12;7.8421928267
48;1998-1;10.0473712746
49;1998-2;10.1552567173
50;1998-3;10.3084540459
51;1998-4;10.5447231653
52;1998-5;10.7076301837
53;1998-6;10.8824046008
54;1998-7;11.1683010238
55;1998-8;12.3280695324
56;1998-9;12.8502350749
57;1998-10;13.3821103072
58;1998-11;14.0714982857
59;1998-12;14.6691836381
60;1999-1;15.2636324271
61;1999-2;15.4373279898
62;1999-3;15.926049045
63;1999-4;16.1515296202
64;1999-5;16.4838167836
65;1999-6;16.785896023
66;1999-7;16.9822475286
67;1999-8;17.2940364579
68;1999-9;17.5400152672
69;1999-10;18.8853467371
70;1999-11;20.2544130044
71;1999-12;20.7959979266
72;2000-1;22.9137891659
73;2000-2;23.8545502259
74;2000-3;24.5169668438
75;2000-4;24.8783830767
76;2000-5;25.3077671385
77;2000-6;25.564534492
78;2000-7;26.4524316851
79;2000-8;27.8916234902
80;2000-9;28.1861507486
81;2000-10;28.5367784372
82;2000-11;29.9511565905
83;2000-12;30.3611212726
84;2001-1;35.0023530157
85;2001-2;35.3119842361
86;2001-3;35.6582965071
87;2001-4;36.7565703133
88;2001-5;37.9044714232
89;2001-6;40.7407797106
90;2001-7;45.7660836296
91;2001-8;46.8675939992
92;2001-9;48.2345025576
93;2001-10;50.7158677387
94;2001-11;53.4410540203
95;2001-12;55.3905439691
96;2002-1;69.7964871271
97;2002-2;70.9120226042
98;2002-3;72.0102964104
99;2002-4;73.1031759446
100;2002-5;73.941445834
101;2002-6;75.3784799302
102;2002-7;76.1304414655
103;2002-8;77.9504688832
104;2002-9;79.8104139146
105;2002-10;82.3651411967
106;2002-11;85.0353059025
107;2002-12;87.3882874068
108;2003-1;90.7769691607
109;2003-2;92.8206009301
110;2003-3;94.9659335591
111;2003-4;97.6159102299
112;2003-5;99.4796002429
113;2003-6;101.7171333275
114;2003-7;102.2264729434
115;2003-8;102.016901103
116;2003-9;102.9078202866
117;2003-10;104.0665171444
118;2003-11;105.0046127046
119;2003-12;106.4015283671
120;2004-1;102.4861243566
121;2004-2;100.2638094321
122;2004-3;100.0841783713
123;2004-4;100.6614672304
124;2004-5;102.0629913569
125;2004-6;102.1289483946
126;2004-7;102.8900911869
127;2004-8;103.1583882918
128;2004-9;104.2136722103
129;2004-10;105.954077966
130;2004-11;107.641672563
131;2004-12;108.9836116172
132;2005-1;93.35
133;2005-2;93.33
134;2005-3;93.57
135;2005-4;93.82
136;2005-5;94.97
137;2005-6;95.19
138;2005-7;95.24
139;2005-8;95.25
140;2005-9;95.57
141;2005-10;95.6
142;2005-11;95.4
143;2005-12;95.56
144;2006-1;96.3
145;2006-2;97.61
146;2006-3;98.99
147;2006-4;98.7
148;2006-5;99.36
149;2006-6;100.54
150;2006-7;103.3
151;2006-8;103.89
152;2006-9;105.04
153;2006-10;105.32
154;2006-11;105.53
155;2006-12;106.0
156;2007-1;107.14
157;2007-2;107.68
158;2007-3;108.05
159;2007-4;109.04
160;2007-5;110.02
161;2007-6;110.43
162;2007-7;110.64
163;2007-8;110.57
164;2007-9;111.15
165;2007-10;111.55
166;2007-11;120.57
167;2007-12;121.28
168;2008-1;121.54
169;2008-2;121.82
170;2008-3;123.58
171;2008-4;125.57
172;2008-5;127.49
173;2008-6;128.49
174;2008-7;128.65
175;2008-8;131.8
176;2008-9;133.28
177;2008-10;133.35
178;2008-11;134.4
179;2008-12;134.73
180;2009-1;135.98
181;2009-2;136.07
182;2009-3;136.49
183;2009-4;136.76
184;2009-5;137.07
185;2009-6;139.88
186;2009-7;140.36
187;2009-8;143.82
188;2009-9;146.25
189;2009-10;146.3
190;2009-11;146.68
191;2009-12;147.0
192;2010-1;148.65
193;2010-2;149.2
194;2010-3;150.57
195;2010-4;150.92
196;2010-5;153.64
197;2010-6;156.95
198;2010-7;156.91
199;2010-8;155.48
200;2010-9;155.42
201;2010-10;155.95
202;2010-11;156.98
203;2010-12;160.96
204;2011-1;161.87
205;2011-2;151.12
206;2011-3;151.83
207;2011-4;152.38
208;2011-5;153.2
209;2011-6;155.28
210;2011-7;154.43
211;2011-8;154.11
212;2011-9;154.77
213;2011-10;155.62
214;2011-11;158.49
215;2011-12;160.28
216;2012-1;160.99
217;2012-2;161.59
218;2012-3;162.21
219;2012-4;162.59
220;2012-5;164.12
221;2012-6;167.62
222;2012-7;166.69
223;2012-8;166.57
224;2012-9;166.83
225;2012-10;168.04
226;2012-11;170.31
227;2012-12;170.98
228;2013-1;177.27
229;2013-2;179.42
230;2013-3;180.12
231;2013-4;181.32
232;2013-5;181.97
233;2013-6;182.82
234;2013-7;184.2
235;2013-8;185.16
236;2013-9;185.18
237;2013-10;186.38
238;2013-11;188.84
239;2013-12;189.4
240;2014-1;192.04
241;2014-2;195.23
242;2014-3;196.33
243;2014-4;197.95
244;2014-5;200.73
245;2014-6;200.83
246;2014-7;201.62
247;2014-8;202.4
248;2014-9;202.73
249;2014-10;207.87
250;2014-11;211.56
251;2014-12;211.93
252;2015-1;235.89
253;2015-2;239.82
254;2015-3;241.08
255;2015-4;242.95
256;2015-5;245.53
257;2015-6;246.41
258;2015-7;246.01
259;2015-8;246.03
260;2015-9;247.07
261;2015-10;248.79
262;2015-11;251.56
263;2015-12;254.21
264;2016-1;259.81
265;2016-2;262.36
266;2016-3;262.53
267;2016-4;262.86
268;2016-5;264.15
269;2016-6;266.53
270;2016-7;265.76
271;2016-8;267.53
272;2016-9;267.26
273;2016-10;268.82
274;2016-11;271.09
275;2016-12;272.55
276;2017-1;282.69
277;2017-2;288.09
278;2017-3;289.98
279;2017-4;291.78
280;2017-5;293.88
281;2017-6;294.95
282;2017-7;296.59
283;2017-8;297.65
284;2017-9;298.67
285;2017-10;299.73
286;2017-11;302.51
287;2017-12;303.34
288;2018-1;299.85
289;2018-2;301.11
290;2018-3;303.4
291;2018-4;305.8
292;2018-5;309.31
293;2018-6;313.03
294;2018-7;317.53
295;2018-8;322.36
296;2018-9;324.47
297;2018-10;327.37
298;2018-11;331.46
299;2018-12;331.04
300;2019-1;308.25
301;2019-2;305.1
302;2019-3;305.7
303;2019-4;306.8
304;2019-5;299.09
305;2019-6;300.38
306;2019-7;298.37
307;2019-8;302.4
308;2019-9;303.1
309;2019-10;306.0
