;Tarih;TP_FG_J126
0;2003-1;100.0
1;2003-2;100.0
2;2003-3;100.0
3;2003-4;100.0
4;2003-5;100.0
5;2003-6;100.0
6;2003-7;100.0
7;2003-8;100.0
8;2003-9;100.0
9;2003-10;100.0
10;2003-11;100.0
11;2003-12;100.0
12;2004-1;111.38
13;2004-2;111.38
14;2004-3;113.2
15;2004-4;113.2
16;2004-5;113.2
17;2004-6;113.2
18;2004-7;113.2
19;2004-8;113.2
20;2004-9;113.2
21;2004-10;113.2
22;2004-11;119.98
23;2004-12;119.98
24;2005-1;124.54
25;2005-2;126.59
26;2005-3;126.59
27;2005-4;128.68
28;2005-5;128.66
29;2005-6;128.66
30;2005-7;128.66
31;2005-8;128.66
32;2005-9;128.66
33;2005-10;128.66
34;2005-11;135.43
35;2005-12;142.2
36;2006-1;142.2
37;2006-2;143.59
38;2006-3;143.59
39;2006-4;143.59
40;2006-5;143.59
41;2006-6;147.06
42;2006-7;148.93
43;2006-8;155.72
44;2006-9;155.72
45;2006-10;155.72
46;2006-11;155.72
47;2006-12;155.72
48;2007-1;158.72
49;2007-2;154.46
50;2007-3;154.46
51;2007-4;154.46
52;2007-5;154.46
53;2007-6;154.46
54;2007-7;154.46
55;2007-8;155.98
56;2007-9;155.98
57;2007-10;158.72
58;2007-11;158.72
59;2007-12;158.72
60;2008-1;158.72
61;2008-2;158.72
62;2008-3;158.72
63;2008-4;158.72
64;2008-5;158.72
65;2008-6;158.72
66;2008-7;161.4
67;2008-8;164.08
68;2008-9;164.08
69;2008-10;164.08
70;2008-11;166.99
71;2008-12;170.17
72;2009-1;179.76
73;2009-2;183.03
74;2009-3;196.56
75;2009-4;196.56
76;2009-5;196.56
77;2009-6;208.21
78;2009-7;208.21
79;2009-8;208.21
80;2009-9;208.21
81;2009-10;208.2
82;2009-11;208.2
83;2009-12;208.2
84;2010-1;217.7
85;2010-2;217.7
86;2010-3;217.7
87;2010-4;217.7
88;2010-5;217.7
89;2010-6;217.7
90;2010-7;217.7
91;2010-8;230.6
92;2010-9;230.6
93;2010-10;230.6
94;2010-11;224.89
95;2010-12;231.56
96;2011-1;238.22
97;2011-2;238.22
98;2011-3;258.34
99;2011-4;258.34
100;2011-5;258.34
101;2011-6;273.64
102;2011-7;273.64
103;2011-8;273.64
104;2011-9;273.64
105;2011-10;281.75
106;2011-11;307.01
107;2011-12;307.01
108;2012-1;307.01
109;2012-2;307.01
110;2012-3;307.01
111;2012-4;307.01
112;2012-5;307.01
113;2012-6;307.01
114;2012-7;332.94
115;2012-8;332.94
116;2012-9;332.94
117;2012-10;332.94
118;2012-11;332.94
119;2012-12;332.94
120;2013-1;332.94
121;2013-2;332.94
122;2013-3;332.94
123;2013-4;332.94
124;2013-5;332.94
125;2013-6;332.94
126;2013-7;332.94
127;2013-8;332.94
128;2013-9;332.94
129;2013-10;332.94
130;2013-11;332.94
131;2013-12;332.94
132;2014-1;332.94
133;2014-2;332.94
134;2014-3;332.94
135;2014-4;332.94
136;2014-5;332.94
137;2014-6;332.94
138;2014-7;332.94
139;2014-8;332.94
140;2014-9;332.94
141;2014-10;332.94
142;2014-11;332.94
143;2014-12;332.94
144;2015-1;335.53
145;2015-2;338.27
146;2015-3;338.27
147;2015-4;338.27
148;2015-5;338.27
149;2015-6;338.27
150;2015-7;338.27
151;2015-8;338.27
152;2015-9;338.27
153;2015-10;338.27
154;2015-11;338.27
155;2015-12;338.27
156;2016-1;361.58
157;2016-2;386.86
158;2016-3;386.86
159;2016-4;386.86
160;2016-5;386.86
161;2016-6;386.86
162;2016-7;401.51
163;2016-8;401.51
164;2016-9;401.51
165;2016-10;401.51
166;2016-11;416.73
167;2016-12;437.19
168;2017-1;454.99
169;2017-2;469.02
170;2017-3;469.02
171;2017-4;469.02
172;2017-5;469.02
173;2017-6;471.68
174;2017-7;483.49
175;2017-8;517.3
176;2017-9;517.3
177;2017-10;517.3
178;2017-11;517.3
179;2017-12;517.3
180;2018-1;530.76
181;2018-2;553.14
182;2018-3;570.75
183;2018-4;585.6
184;2018-5;585.6
185;2018-6;591.05
186;2018-7;609.29
187;2018-8;609.29
188;2018-9;609.29
189;2018-10;609.29
190;2018-11;609.29
191;2018-12;609.29
192;2019-1;658.86
193;2019-2;673.69
194;2019-3;673.69
195;2019-4;673.69
196;2019-5;673.69
197;2019-6;673.69
198;2019-7;681.48
199;2019-8;714.95
200;2019-9;714.95
201;2019-10;734.13
202;2019-11;734.13
203;2019-12;734.13
204;2020-1;756.55
205;2020-2;778.35
206;2020-3;52.91
207;2020-4;52.91
208;2020-5;52.91
209;2020-6;52.91
210;2020-7;52.91
211;2020-8;52.91
212;2020-9;52.91
213;2020-10;52.91
214;2020-11;52.91
215;2020-12;52.91
216;2021-1;59.17
217;2021-2;60.49
218;2021-3;60.49
219;2021-4;60.49
220;2021-5;60.49
221;2021-6;60.48
222;2021-7;60.47
223;2021-8;60.47
224;2021-9;60.47
225;2021-10;60.47
226;2021-11;60.47
227;2021-12;60.47
228;2022-1;66.77
229;2022-2;77.87
230;2022-3;77.87
231;2022-4;77.87
232;2022-5;77.87
233;2022-6;77.87
234;2022-7;77.87
235;2022-8;77.87
236;2022-9;81.97
237;2022-10;81.97
238;2022-11;81.97
239;2022-12;81.97
240;2023-1;124.41
241;2023-2;135.14
242;2023-3;135.14
243;2023-4;135.14
244;2023-5;135.14
245;2023-6;135.14
246;2023-7;135.14
247;2023-8;135.14
248;2023-9;135.14
249;2023-10;135.14
250;2023-11;135.14
251;2023-12;135.14
252;2024-1;223.11
