;Tarih;TP_FG_J052
125;2013-6;167.9
126;2013-7;167.88
127;2013-8;168.04
128;2013-9;169.87
129;2013-10;174.04
130;2013-11;174.7
131;2013-12;175.7
132;2014-1;177.01
133;2014-2;179.62
134;2014-3;181.2
135;2014-4;186.04
136;2014-5;186.74
137;2014-6;187.64
138;2014-7;188.02
139;2014-8;188.26
140;2014-9;188.79
141;2014-10;185.75
142;2014-11;185.74
143;2014-12;185.26
144;2015-1;188.47
145;2015-2;188.76
146;2015-3;190.61
147;2015-4;194.73
148;2015-5;195.72
149;2015-6;196.71
150;2015-7;199.01
151;2015-8;199.78
152;2015-9;201.04
153;2015-10;204.81
154;2015-11;206.76
155;2015-12;207.5
156;2016-1;209.54
157;2016-2;209.59
158;2016-3;209.61
159;2016-4;211.78
160;2016-5;212.39
161;2016-6;213.27
162;2016-7;213.14
163;2016-8;212.97
164;2016-9;213.26
165;2016-10;214.43
166;2016-11;216.21
167;2016-12;220.24
168;2017-1;226.05
169;2017-2;230.79
170;2017-3;232.59
171;2017-4;234.77
172;2017-5;236.49
173;2017-6;238.0
174;2017-7;240.38
175;2017-8;243.01
176;2017-9;244.66
177;2017-10;246.85
178;2017-11;248.33
179;2017-12;249.64
180;2018-1;253.17
181;2018-2;255.31
182;2018-3;256.66
183;2018-4;259.84
184;2018-5;262.53
185;2018-6;270.73
186;2018-7;278.34
187;2018-8;292.05
188;2018-9;336.9
189;2018-10;352.05
190;2018-11;353.28
191;2018-12;352.02
192;2019-1;351.56
193;2019-2;351.54
194;2019-3;350.36
195;2019-4;359.1
196;2019-5;356.17
197;2019-6;357.66
198;2019-7;359.99
199;2019-8;360.64
200;2019-9;361.12
201;2019-10;357.13
202;2019-11;359.26
203;2019-12;358.81
204;2020-1;360.59
205;2020-2;362.04
206;2020-3;362.86
207;2020-4;364.96
208;2020-5;368.78
209;2020-6;376.75
210;2020-7;377.73
211;2020-8;380.36
212;2020-9;384.85
213;2020-10;391.6
214;2020-11;403.02
215;2020-12;409.07
216;2021-1;416.86
217;2021-2;418.69
218;2021-3;422.75
219;2021-4;432.28
220;2021-5;436.03
221;2021-6;448.37
222;2021-7;456.5
223;2021-8;460.11
224;2021-9;465.96
225;2021-10;476.42
226;2021-11;503.04
227;2021-12;593.38
228;2022-1;645.43
229;2022-2;677.98
230;2022-3;710.06
231;2022-4;744.56
232;2022-5;772.59
233;2022-6;811.54
234;2022-7;837.82
235;2022-8;865.81
236;2022-9;887.8
237;2022-10;930.39
238;2022-11;941.47
239;2022-12;966.45
240;2023-1;992.76
241;2023-2;990.25
242;2023-3;1001.16
243;2023-4;1019.78
244;2023-5;1038.31
245;2023-6;1073.52
246;2023-7;1196.0
247;2023-8;1282.56
248;2023-9;1306.94
249;2023-10;1340.68
250;2023-11;1367.85
251;2023-12;1398.81
252;2024-1;1494.59
