;Tarih;TP_TUFE1YI_T65
0;1994-1;0.8494007101
1;1994-2;0.8760201056
2;1994-3;0.8856998858
3;1994-4;1.0550960388
4;1994-5;1.1603636482
5;1994-6;1.208762549
6;1994-7;1.2728910927
7;1994-8;1.3466994165
8;1994-9;1.3696888944
9;1994-10;1.4555969434
10;1994-11;1.4991559542
11;1994-12;1.5415049925
12;1995-1;1.8694075458
13;1995-2;1.9722552102
14;1995-3;2.0254940011
15;1995-4;2.2868480658
16;1995-5;2.3485566644
17;1995-6;2.3921156752
18;1995-7;2.4622940814
19;1995-8;2.5639317732
20;1995-9;2.7079185033
21;1995-10;2.7817268271
22;1995-11;2.857955096
23;1995-12;2.9765324031
24;1996-1;3.335894242
25;1996-2;3.3939729231
26;1996-3;3.4847208622
27;1996-4;4.0074289915
28;1996-5;4.1780351171
29;1996-6;4.4115598137
30;1996-7;4.539816901
31;1996-8;4.6922734387
32;1996-9;4.7612418725
33;1996-10;5.0334856898
34;1996-11;5.2597505514
35;1996-12;5.3892176112
36;1997-1;5.6965506317
37;1997-2;6.2277285687
38;1997-3;6.3571956285
39;1997-4;6.5713607648
40;1997-5;6.9319325762
41;1997-6;7.0892290041
42;1997-7;7.4195515025
43;1997-8;8.0789865267
44;1997-9;8.2532225698
45;1997-10;8.9114476216
46;1997-11;9.3494576744
47;1997-12;9.5200638
48;1998-1;10.6344484924
49;1998-2;10.6598579153
50;1998-3;11.6726049159
51;1998-4;11.9218592554
52;1998-5;12.266701424
53;1998-6;12.5123258459
54;1998-7;13.0543935356
55;1998-8;13.2491991116
56;1998-9;13.9025842732
57;1998-10;14.5136203966
58;1998-11;14.9467905594
59;1998-12;15.8954090163
60;1999-1;16.5439542879
61;1999-2;16.6359121995
62;1999-3;17.8434647761
63;1999-4;18.706175184
64;1999-5;20.1012735014
65;1999-6;20.3263283904
66;1999-7;20.6856902294
67;1999-8;20.6627007515
68;1999-9;22.4341005231
69;1999-10;22.7329637359
70;1999-11;23.4323278534
71;1999-12;24.1885606794
72;2000-1;27.0682952808
73;2000-2;27.5655939872
74;2000-3;29.3817627422
75;2000-4;30.3073917212
76;2000-5;30.6231945493
77;2000-6;32.2917466566
78;2000-7;32.8023550607
79;2000-8;32.8507539616
80;2000-9;33.9155297806
81;2000-10;35.7425882883
82;2000-11;36.0632310065
83;2000-12;37.0021696832
84;2001-1;40.7893836759
85;2001-2;41.3157217228
86;2001-3;44.5669178883
87;2001-4;49.2470916019
88;2001-5;54.7089075645
89;2001-6;55.5183791814
90;2001-7;55.805142669
91;2001-8;60.9112267102
92;2001-9;66.6489164077
93;2001-10;69.1257301594
94;2001-11;71.2383421821
95;2001-12;74.6117455724
96;2002-1;79.7916379374
97;2002-2;81.0548492499
98;2002-3;84.3108853056
99;2002-4;88.5010201479
100;2002-5;88.5966079771
101;2002-6;88.7672141027
102;2002-7;90.1199633818
103;2002-8;90.2869395898
104;2002-9;91.9095127413
105;2002-10;93.043256994
106;2002-11;95.2526668185
107;2002-12;94.9925227264
108;2003-1;95.6918868438
109;2003-2;94.6081366915
110;2003-3;96.0221134047
111;2003-4;95.2270085385
112;2003-5;95.348978864
113;2003-6;101.6209766321
114;2003-7;102.9253432377
115;2003-8;103.2137018625
116;2003-9;103.259869388
117;2003-10;103.7456764898
118;2003-11;104.0894333128
119;2003-12;104.246874734
120;2004-1;107.6118509017
121;2004-2;109.2099904807
122;2004-3;107.9893220204
123;2004-4;109.5119258522
124;2004-5;111.213451386
125;2004-6;113.0505185828
126;2004-7;113.1492129779
127;2004-8;112.2204967892
128;2004-9;112.1386313837
129;2004-10;115.1617472739
130;2004-11;114.554102305
131;2004-12;115.6296235145
132;2005-1;116.53
133;2005-2;116.01
134;2005-3;115.91
135;2005-4;113.71
136;2005-5;116.51
137;2005-6;117.26
138;2005-7;116.45
139;2005-8;116.5
140;2005-9;118.8
141;2005-10;119.2
142;2005-11;116.97
143;2005-12;116.26
144;2006-1;115.62
145;2006-2;116.02
146;2006-3;115.99
147;2006-4;116.13
148;2006-5;116.72
149;2006-6;119.22
150;2006-7;121.48
151;2006-8;121.24
152;2006-9;120.99
153;2006-10;123.7
154;2006-11;124.95
155;2006-12;124.18
156;2007-1;125.87
157;2007-2;126.38
158;2007-3;126.38
159;2007-4;126.35
160;2007-5;127.44
161;2007-6;127.67
162;2007-7;128.17
163;2007-8;128.48
164;2007-9;130.28
165;2007-10;130.11
166;2007-11;130.9
167;2007-12;131.63
168;2008-1;125.95
169;2008-2;125.65
170;2008-3;126.18
171;2008-4;128.76
172;2008-5;130.81
173;2008-6;130.03
174;2008-7;131.14
175;2008-8;131.79
176;2008-9;138.05
177;2008-10;138.31
178;2008-11;140.49
179;2008-12;138.82
180;2009-1;139.77
181;2009-2;141.92
182;2009-3;140.59
183;2009-4;140.35
184;2009-5;138.12
185;2009-6;138.07
186;2009-7;137.99
187;2009-8;138.79
188;2009-9;138.84
189;2009-10;140.75
190;2009-11;141.53
191;2009-12;141.63
192;2010-1;141.28
193;2010-2;143.65
194;2010-3;144.15
195;2010-4;143.09
196;2010-5;143.16
197;2010-6;144.62
198;2010-7;144.59
199;2010-8;144.83
200;2010-9;144.79
201;2010-10;145.0
202;2010-11;145.09
203;2010-12;145.04
204;2011-1;142.67
205;2011-2;143.79
206;2011-3;143.88
207;2011-4;143.98
208;2011-5;144.53
209;2011-6;144.82
210;2011-7;145.03
211;2011-8;145.22
212;2011-9;146.71
213;2011-10;146.22
214;2011-11;145.52
215;2011-12;145.66
216;2012-1;142.95
217;2012-2;141.13
218;2012-3;142.21
219;2012-4;143.7
220;2012-5;144.23
221;2012-6;144.39
222;2012-7;144.42
223;2012-8;144.44
224;2012-9;144.56
225;2012-10;146.48
226;2012-11;146.54
227;2012-12;149.31
228;2013-1;147.77
229;2013-2;149.33
230;2013-3;148.97
231;2013-4;148.52
232;2013-5;149.1
233;2013-6;151.51
234;2013-7;153.87
235;2013-8;154.8
236;2013-9;155.85
237;2013-10;155.18
238;2013-11;157.37
239;2013-12;158.56
240;2014-1;160.66
241;2014-2;167.75
242;2014-3;171.07
243;2014-4;171.11
244;2014-5;171.4
245;2014-6;173.03
246;2014-7;175.5
247;2014-8;177.84
248;2014-9;178.03
249;2014-10;178.99
250;2014-11;179.6
251;2014-12;179.7
252;2015-1;182.2
253;2015-2;187.25
254;2015-3;189.42
255;2015-4;188.77
256;2015-5;190.1
257;2015-6;190.16
258;2015-7;190.43
259;2015-8;191.23
260;2015-9;191.39
261;2015-10;191.07
262;2015-11;191.69
263;2015-12;191.97
264;2016-1;192.64
265;2016-2;196.61
266;2016-3;198.79
267;2016-4;199.24
268;2016-5;199.27
269;2016-6;199.32
270;2016-7;199.99
271;2016-8;199.64
272;2016-9;199.73
273;2016-10;204.39
274;2016-11;206.27
275;2016-12;206.98
276;2017-1;211.28
277;2017-2;218.37
278;2017-3;224.33
279;2017-4;226.47
280;2017-5;228.42
281;2017-6;227.78
282;2017-7;228.64
283;2017-8;229.08
284;2017-9;229.61
285;2017-10;233.81
286;2017-11;237.38
287;2017-12;243.21
288;2018-1;247.5
289;2018-2;251.55
290;2018-3;255.46
291;2018-4;257.55
292;2018-5;266.2
293;2018-6;271.39
294;2018-7;274.54
295;2018-8;289.26
296;2018-9;310.7
297;2018-10;319.35
298;2018-11;328.63
299;2018-12;329.96
300;2019-1;334.84
301;2019-2;341.6
302;2019-3;343.58
303;2019-4;342.0
304;2019-5;353.47
305;2019-6;354.09
306;2019-7;359.37
307;2019-8;362.21
308;2019-9;369.64
309;2019-10;368.37
310;2019-11;368.5
311;2019-12;369.76
312;2020-1;374.11
313;2020-2;379.46
314;2020-3;382.86
315;2020-4;392.1
316;2020-5;396.6
317;2020-6;398.9
318;2020-7;408.81
319;2020-8;409.77
320;2020-9;410.85
321;2020-10;421.43
322;2020-11;424.41
323;2020-12;433.61
324;2021-1;452.18
325;2021-2;454.6
326;2021-3;461.74
327;2021-4;469.87
328;2021-5;479.33
329;2021-6;492.9
330;2021-7;499.35
331;2021-8;516.23
332;2021-9;518.47
333;2021-10;568.5
334;2021-11;652.21
335;2021-12;694.25
336;2022-1;861.6
337;2022-2;951.31
338;2022-3;1020.15
339;2022-4;1132.98
340;2022-5;1209.48
341;2022-6;1320.57
342;2022-7;1390.17
343;2022-8;1412.51
344;2022-9;1484.96
345;2022-10;1652.76
346;2022-11;1774.94
347;2022-12;1791.8
348;2023-1;1821.26
349;2023-2;1832.5
350;2023-3;1826.79
351;2023-4;1817.87
352;2023-5;1822.13
353;2023-6;1840.4
354;2023-7;1910.4
355;2023-8;1973.41
356;2023-9;2005.84
357;2023-10;2070.18
358;2023-11;2170.72
359;2023-12;2221.02
360;2024-1;2402.9
