;Tarih;TP_FG_J07
195;2019-4;389.74
196;2019-5;398.25
197;2019-6;400.11
198;2019-7;417.97
199;2019-8;409.88
200;2019-9;416.46
201;2019-10;421.32
202;2019-11;422.69
203;2019-12;425.08
204;2020-1;428.76
205;2020-2;427.15
206;2020-3;419.0
207;2020-4;411.33
208;2020-5;424.9
209;2020-6;443.98
210;2020-7;454.8
211;2020-8;461.9
212;2020-9;470.38
213;2020-10;479.98
214;2020-11;501.61
215;2020-12;514.86
216;2021-1;520.65
217;2021-2;523.15
218;2021-3;523.13
219;2021-4;531.9
220;2021-5;545.51
221;2021-6;560.71
222;2021-7;566.77
223;2021-8;562.42
224;2021-9;565.44
225;2021-10;579.17
226;2021-11;615.69
227;2021-12;791.13
228;2022-1;879.32
229;2022-2;919.45
230;2022-3;1041.68
231;2022-4;1094.98
232;2022-5;1132.57
233;2022-6;1252.47
234;2022-7;1241.84
235;2022-8;1219.74
236;2022-9;1230.73
237;2022-10;1257.64
238;2022-11;1274.65
239;2022-12;1221.87
240;2023-1;1298.68
241;2023-2;1332.38
242;2023-3;1340.79
243;2023-4;1374.88
244;2023-5;1400.79
245;2023-6;1512.3
246;2023-7;1780.8
247;2023-8;2076.51
248;2023-9;2166.85
249;2023-10;2162.97
250;2023-11;2167.41
251;2023-12;2164.4
252;2024-1;2305.71
