;Tarih;YEARWEEK;TP_BS07_NOMINAL
146;17-10-2014;2014-42;41330.5
147;24-10-2014;2014-43;41139.3
148;31-10-2014;2014-44;40995.2
149;07-11-2014;2014-45;40659.6
150;14-11-2014;2014-46;40637.4
151;21-11-2014;2014-47;40546.7
152;28-11-2014;2014-48;41645.3
153;05-12-2014;2014-49;41474.1
154;12-12-2014;2014-50;41695.7
155;19-12-2014;2014-51;41766.3
156;26-12-2014;2014-52;41679.3
157;02-01-2015;2015-1;41722.3
158;09-01-2015;2015-2;41544.9
159;16-01-2015;2015-3;42438.4
160;23-01-2015;2015-4;42671.2
161;30-01-2015;2015-5;42237.0
162;06-02-2015;2015-6;42497.0
163;13-02-2015;2015-7;42421.3
164;20-02-2015;2015-8;42259.5
165;27-02-2015;2015-9;42017.0
166;06-03-2015;2015-10;41674.0
167;13-03-2015;2015-11;41263.9
168;20-03-2015;2015-12;40363.2
169;27-03-2015;2015-13;40323.4
170;03-04-2015;2015-14;40202.4
171;10-04-2015;2015-15;40270.5
172;17-04-2015;2015-16;41378.9
173;24-04-2015;2015-17;41323.3
174;01-05-2015;2015-18;41492.2
175;08-05-2015;2015-19;41746.8
176;15-05-2015;2015-20;41601.4
177;22-05-2015;2015-21;41045.9
178;29-05-2015;2015-22;40861.2
179;05-06-2015;2015-23;41009.4
180;12-06-2015;2015-24;40848.6
181;19-06-2015;2015-25;40809.1
182;26-06-2015;2015-26;40346.7
183;03-07-2015;2015-27;40545.7
184;10-07-2015;2015-28;40513.2
185;17-07-2015;2015-29;40423.0
186;24-07-2015;2015-30;40296.6
187;31-07-2015;2015-31;40349.2
188;07-08-2015;2015-32;40158.2
189;14-08-2015;2015-33;39874.1
190;21-08-2015;2015-34;40531.7
191;28-08-2015;2015-35;40232.6
192;04-09-2015;2015-36;39985.0
193;11-09-2015;2015-37;39714.9
194;18-09-2015;2015-38;39360.7
195;25-09-2015;2015-39;39059.7
196;02-10-2015;2015-40;38835.8
197;09-10-2015;2015-41;39038.0
198;16-10-2015;2015-42;39076.5
199;23-10-2015;2015-43;39021.3
200;30-10-2015;2015-44;38511.0
201;06-11-2015;2015-45;38268.2
202;13-11-2015;2015-46;38310.8
203;20-11-2015;2015-47;37982.4
204;27-11-2015;2015-48;37651.7
205;04-12-2015;2015-49;37881.6
206;11-12-2015;2015-50;38075.5
207;18-12-2015;2015-51;37149.5
208;25-12-2015;2015-52;37137.2
209;01-01-2016;2016-1;37223.4
210;08-01-2016;2016-2;37368.8
211;15-01-2016;2016-3;37322.9
212;22-01-2016;2016-4;37160.7
213;29-01-2016;2016-5;37013.9
214;05-02-2016;2016-6;37005.4
215;12-02-2016;2016-7;37168.6
216;19-02-2016;2016-8;36947.7
217;26-02-2016;2016-9;36894.2
218;04-03-2016;2016-10;36527.8
219;11-03-2016;2016-11;37646.7
220;18-03-2016;2016-12;37841.4
221;25-03-2016;2016-13;37688.7
222;01-04-2016;2016-14;37708.0
223;08-04-2016;2016-15;37989.6
224;15-04-2016;2016-16;38155.6
225;22-04-2016;2016-17;38121.0
226;29-04-2016;2016-18;38273.6
227;06-05-2016;2016-19;39825.9
228;13-05-2016;2016-20;39682.0
229;20-05-2016;2016-21;39307.9
230;27-05-2016;2016-22;39238.8
231;03-06-2016;2016-23;39359.8
232;10-06-2016;2016-24;40111.4
233;17-06-2016;2016-25;40183.0
234;24-06-2016;2016-26;40004.3
235;01-07-2016;2016-27;40873.5
236;08-07-2016;2016-28;40185.1
237;15-07-2016;2016-29;40355.5
238;22-07-2016;2016-30;40608.8
239;29-07-2016;2016-31;40627.2
240;05-08-2016;2016-32;40708.0
241;12-08-2016;2016-33;40844.1
242;19-08-2016;2016-34;41026.0
243;26-08-2016;2016-35;41127.6
244;02-09-2016;2016-36;40822.5
245;09-09-2016;2016-37;40773.2
246;16-09-2016;2016-38;41369.4
247;23-09-2016;2016-39;40874.8
248;30-09-2016;2016-40;39623.4
249;07-10-2016;2016-41;39625.1
250;14-10-2016;2016-42;39606.8
251;21-10-2016;2016-43;40604.2
252;28-10-2016;2016-44;40588.5
253;04-11-2016;2016-45;40571.4
254;11-11-2016;2016-46;40290.4
255;18-11-2016;2016-47;39799.1
256;25-11-2016;2016-48;39463.9
257;02-12-2016;2016-49;39376.4
258;09-12-2016;2016-50;39375.8
259;16-12-2016;2016-51;39572.3
260;23-12-2016;2016-52;39409.5
261;30-12-2016;2016-53;39714.9
262;06-01-2017;2017-1;39356.2
263;13-01-2017;2017-2;39748.2
264;20-01-2017;2017-3;39439.9
265;27-01-2017;2017-4;41140.9
266;03-02-2017;2017-5;41412.3
267;10-02-2017;2017-6;41341.9
268;17-02-2017;2017-7;40517.6
269;24-02-2017;2017-8;41431.3
270;03-03-2017;2017-9;41328.7
271;10-03-2017;2017-10;41637.2
272;17-03-2017;2017-11;41661.0
273;24-03-2017;2017-12;41498.7
274;31-03-2017;2017-13;41512.7
275;07-04-2017;2017-14;42423.0
276;14-04-2017;2017-15;42471.6
277;21-04-2017;2017-16;42636.9
278;28-04-2017;2017-17;42671.9
279;05-05-2017;2017-18;42649.2
280;12-05-2017;2017-19;44197.9
281;19-05-2017;2017-20;43947.7
282;26-05-2017;2017-21;44219.9
283;02-06-2017;2017-22;44222.3
284;09-06-2017;2017-23;44521.8
285;16-06-2017;2017-24;45463.6
286;23-06-2017;2017-25;45533.4
287;30-06-2017;2017-26;45457.6
288;07-07-2017;2017-27;45419.9
289;14-07-2017;2017-28;43639.1
290;21-07-2017;2017-29;43638.6
291;28-07-2017;2017-30;43935.6
292;04-08-2017;2017-31;44300.8
293;11-08-2017;2017-32;44333.2
294;18-08-2017;2017-33;44390.0
295;25-08-2017;2017-34;44466.5
296;01-09-2017;2017-35;44460.1
297;08-09-2017;2017-36;44484.3
298;15-09-2017;2017-37;46243.5
299;22-09-2017;2017-38;46184.7
300;29-09-2017;2017-39;46207.9
301;06-10-2017;2017-40;45908.2
302;13-10-2017;2017-41;46125.7
303;20-10-2017;2017-42;46036.4
304;27-10-2017;2017-43;45897.9
305;03-11-2017;2017-44;45707.0
306;10-11-2017;2017-45;45739.9
307;17-11-2017;2017-46;45706.8
308;24-11-2017;2017-47;45766.4
309;01-12-2017;2017-48;45917.7
310;08-12-2017;2017-49;46156.2
311;15-12-2017;2017-50;45817.1
312;22-12-2017;2017-51;45937.1
313;29-12-2017;2017-52;46053.6
314;05-01-2018;2018-1;46039.1
315;12-01-2018;2018-2;46022.9
316;19-01-2018;2018-3;47652.4
317;26-01-2018;2018-4;47809.2
318;02-02-2018;2018-5;47962.3
319;09-02-2018;2018-6;47846.2
320;16-02-2018;2018-7;48089.9
321;23-02-2018;2018-8;47846.4
322;02-03-2018;2018-9;47690.3
323;09-03-2018;2018-10;47812.4
324;16-03-2018;2018-11;47731.7
325;23-03-2018;2018-12;47430.6
326;30-03-2018;2018-13;46555.3
327;06-04-2018;2018-14;44634.2
328;13-04-2018;2018-15;44826.3
329;20-04-2018;2018-16;44398.8
330;27-04-2018;2018-17;46297.0
331;04-05-2018;2018-18;45884.6
332;11-05-2018;2018-19;45876.1
333;18-05-2018;2018-20;45743.6
334;25-05-2018;2018-21;45811.5
335;01-06-2018;2018-22;45445.6
336;08-06-2018;2018-23;46004.6
337;15-06-2018;2018-24;45680.8
338;22-06-2018;2018-25;45781.9
339;29-06-2018;2018-26;45750.3
340;06-07-2018;2018-27;45863.4
341;13-07-2018;2018-28;45510.8
342;20-07-2018;2018-29;45765.8
343;27-07-2018;2018-30;45758.7
344;03-08-2018;2018-31;45691.9
345;10-08-2018;2018-32;45725.8
346;17-08-2018;2018-33;45326.3
347;24-08-2018;2018-34;45479.0
348;31-08-2018;2018-35;45148.8
349;07-09-2018;2018-36;45117.4
350;14-09-2018;2018-37;45121.6
351;21-09-2018;2018-38;44746.4
352;28-09-2018;2018-39;44894.1
353;05-10-2018;2018-40;44790.9
354;12-10-2018;2018-41;44443.3
355;19-10-2018;2018-42;46351.3
356;26-10-2018;2018-43;46462.0
357;02-11-2018;2018-44;46405.1
358;09-11-2018;2018-45;46286.0
359;16-11-2018;2018-46;47878.3
360;23-11-2018;2018-47;47906.3
361;30-11-2018;2018-48;47799.3
362;07-12-2018;2018-49;47828.2
363;14-12-2018;2018-50;47882.5
364;21-12-2018;2018-51;47925.7
365;28-12-2018;2018-52;47772.6
366;04-01-2019;2019-1;47882.0
367;11-01-2019;2019-2;48102.7
368;18-01-2019;2019-3;50095.7
369;25-01-2019;2019-4;50476.9
370;01-02-2019;2019-5;51560.2
371;08-02-2019;2019-6;51311.5
372;15-02-2019;2019-7;51315.6
373;22-02-2019;2019-8;53338.6
374;01-03-2019;2019-9;53340.8
375;08-03-2019;2019-10;53287.7
376;15-03-2019;2019-11;52224.8
377;22-03-2019;2019-12;52261.0
378;29-03-2019;2019-13;52970.7
379;05-04-2019;2019-14;52064.9
380;12-04-2019;2019-15;51836.1
381;19-04-2019;2019-16;51531.0
382;26-04-2019;2019-17;51453.1
383;03-05-2019;2019-18;51463.6
384;10-05-2019;2019-19;51592.5
385;17-05-2019;2019-20;51437.3
386;24-05-2019;2019-21;51351.2
387;31-05-2019;2019-22;51478.3
388;07-06-2019;2019-23;51455.9
389;14-06-2019;2019-24;51558.9
390;21-06-2019;2019-25;51573.0
391;28-06-2019;2019-26;51714.8
392;05-07-2019;2019-27;51616.7
393;12-07-2019;2019-28;53864.1
394;19-07-2019;2019-29;53869.6
395;26-07-2019;2019-30;53869.9
396;02-08-2019;2019-31;53701.1
397;09-08-2019;2019-32;53820.7
398;16-08-2019;2019-33;53107.0
399;23-08-2019;2019-34;53629.1
400;30-08-2019;2019-35;53688.5
401;06-09-2019;2019-36;53239.9
402;13-09-2019;2019-37;53205.5
403;20-09-2019;2019-38;53126.8
404;27-09-2019;2019-39;52986.5
405;04-10-2019;2019-40;52603.0
406;11-10-2019;2019-41;52810.9
407;18-10-2019;2019-42;52773.3
408;25-10-2019;2019-43;52464.4
409;01-11-2019;2019-44;49612.5
410;08-11-2019;2019-45;51559.3
411;15-11-2019;2019-46;52818.9
412;22-11-2019;2019-47;51812.3
413;29-11-2019;2019-48;50246.4
414;06-12-2019;2019-49;50160.7
415;13-12-2019;2019-50;50035.5
416;20-12-2019;2019-51;50009.0
417;27-12-2019;2019-52;49792.0
418;03-01-2020;2020-1;49457.0
419;10-01-2020;2020-2;49242.3
420;17-01-2020;2020-3;48982.5
421;24-01-2020;2020-4;48548.8
422;31-01-2020;2020-5;47949.9
423;07-02-2020;2020-6;47706.6
424;14-02-2020;2020-7;51241.7
425;21-02-2020;2020-8;51158.0
426;28-02-2020;2020-9;51027.9
427;06-03-2020;2020-10;50938.8
428;13-03-2020;2020-11;50312.6
429;20-03-2020;2020-12;49180.0
430;27-03-2020;2020-13;48900.2
431;03-04-2020;2020-14;49295.0
432;10-04-2020;2020-15;49050.3
433;17-04-2020;2020-16;48922.6
434;24-04-2020;2020-17;48365.7
435;01-05-2020;2020-18;47928.0
436;08-05-2020;2020-19;47883.7
437;15-05-2020;2020-20;47628.2
438;22-05-2020;2020-21;46478.9
439;29-05-2020;2020-22;46697.5
440;05-06-2020;2020-23;45247.8
441;12-06-2020;2020-24;45405.1
442;19-06-2020;2020-25;45257.1
443;26-06-2020;2020-26;45456.5
444;03-07-2020;2020-27;45411.1
445;10-07-2020;2020-28;45330.7
446;17-07-2020;2020-29;45275.4
447;24-07-2020;2020-30;45255.9
448;31-07-2020;2020-31;45323.9
449;07-08-2020;2020-32;45132.4
450;14-08-2020;2020-33;45024.4
451;21-08-2020;2020-34;45089.7
452;28-08-2020;2020-35;44750.0
453;04-09-2020;2020-36;44902.6
454;11-09-2020;2020-37;44935.9
455;18-09-2020;2020-38;44842.3
456;25-09-2020;2020-39;44684.0
457;02-10-2020;2020-40;44548.2
458;09-10-2020;2020-41;44550.6
459;16-10-2020;2020-42;46639.9
460;23-10-2020;2020-43;46508.4
461;30-10-2020;2020-44;46376.6
462;06-11-2020;2020-45;46402.0
463;13-11-2020;2020-46;46415.0
464;20-11-2020;2020-47;46274.7
465;27-11-2020;2020-48;46363.1
466;04-12-2020;2020-49;48487.9
467;11-12-2020;2020-50;48515.4
468;18-12-2020;2020-51;48717.8
469;25-12-2020;2020-52;48726.9
470;01-01-2021;2021-1;48640.7
471;08-01-2021;2021-2;48821.7
472;15-01-2021;2021-3;48932.7
473;22-01-2021;2021-4;48758.9
474;29-01-2021;2021-5;51896.8
475;05-02-2021;2021-6;52029.5
476;12-02-2021;2021-7;52320.7
477;19-02-2021;2021-8;52213.8
478;26-02-2021;2021-9;52057.2
479;05-03-2021;2021-10;51868.2
480;12-03-2021;2021-11;51472.4
481;19-03-2021;2021-12;50047.0
482;26-03-2021;2021-13;49460.8
483;02-04-2021;2021-14;48481.4
484;09-04-2021;2021-15;48143.1
485;16-04-2021;2021-16;47959.1
486;23-04-2021;2021-17;47912.8
487;30-04-2021;2021-18;47822.9
488;07-05-2021;2021-19;47567.8
489;14-05-2021;2021-20;47538.3
490;21-05-2021;2021-21;47583.0
491;28-05-2021;2021-22;47321.9
492;04-06-2021;2021-23;47163.6
493;11-06-2021;2021-24;46524.6
494;18-06-2021;2021-25;46250.4
495;25-06-2021;2021-26;47790.9
496;02-07-2021;2021-27;47655.4
497;09-07-2021;2021-28;48658.9
498;16-07-2021;2021-29;48484.4
499;23-07-2021;2021-30;48408.5
500;30-07-2021;2021-31;48192.9
501;06-08-2021;2021-32;47979.2
