;Tarih;TP_BEKODTUFEYENI_BT76
0;2022-1;2.7704
1;2022-2;14.9172
2;2022-3;8.8068
3;2022-4;9.2839
4;2022-5;7.6077
5;2022-6;3.8519
6;2022-7;3.2
7;2022-8;4.2696
8;2022-9;5.12
9;2022-10;8.8727
10;2022-11;12.8952
11;2022-12;8.74
12;2023-1;8.94
13;2023-2;9.4947
14;2023-3;3.0167
15;2023-4;3.5273
16;2023-5;6.6
17;2023-6;4.7429
18;2023-7;2.8333
19;2023-8;0.8
20;2023-9;0.0
21;2023-10;0.98
22;2023-11;0.97
23;2023-12;0.5475
24;2024-1;0.2833
