;Tarih;YEARWEEK;TP_BS06_NOMINAL
58;08-02-2013;2013-6;1617.55
59;15-02-2013;2013-7;1623.17
60;22-02-2013;2013-8;1627.25
61;01-03-2013;2013-9;1604.78
62;08-03-2013;2013-10;1617.56
63;15-03-2013;2013-11;1610.02
64;22-03-2013;2013-12;1669.55
65;29-03-2013;2013-13;1648.85
66;05-04-2013;2013-14;1643.26
67;12-04-2013;2013-15;1654.57
68;19-04-2013;2013-16;1700.89
69;26-04-2013;2013-17;1673.95
70;03-05-2013;2013-18;1665.8
71;10-05-2013;2013-19;1668.3
72;17-05-2013;2013-20;1670.0
73;24-05-2013;2013-21;1669.4
74;31-05-2013;2013-22;1659.2
75;07-06-2013;2013-23;1649.5
76;14-06-2013;2013-24;1638.5
77;21-06-2013;2013-25;1648.8
78;28-06-2013;2013-26;1639.6
79;05-07-2013;2013-27;1667.6
80;12-07-2013;2013-28;1642.6
81;19-07-2013;2013-29;1728.5
82;26-07-2013;2013-30;1730.0
83;02-08-2013;2013-31;1730.2
84;09-08-2013;2013-32;1727.1
85;16-08-2013;2013-33;1734.5
86;23-08-2013;2013-34;1737.2
87;30-08-2013;2013-35;1729.5
88;06-09-2013;2013-36;1729.0
89;13-09-2013;2013-37;1753.6
90;20-09-2013;2013-38;1786.1
91;27-09-2013;2013-39;1773.5
92;04-10-2013;2013-40;1758.5
93;11-10-2013;2013-41;1921.7
94;18-10-2013;2013-42;1923.0
95;25-10-2013;2013-43;1930.4
96;01-11-2013;2013-44;1935.2
97;08-11-2013;2013-45;1917.0
98;15-11-2013;2013-46;2266.7
99;22-11-2013;2013-47;2268.2
100;29-11-2013;2013-48;2279.0
101;06-12-2013;2013-49;2264.1
102;13-12-2013;2013-50;2290.1
103;20-12-2013;2013-51;2305.5
104;27-12-2013;2013-52;2337.4
105;03-01-2014;2014-1;2279.3
106;10-01-2014;2014-2;2272.4
107;17-01-2014;2014-3;2253.6
108;24-01-2014;2014-4;2282.4
109;31-01-2014;2014-5;2217.8
110;07-02-2014;2014-6;2291.0
111;14-02-2014;2014-7;2277.7
112;21-02-2014;2014-8;2278.9
113;28-02-2014;2014-9;2282.5
114;07-03-2014;2014-10;2313.6
115;14-03-2014;2014-11;2308.9
116;21-03-2014;2014-12;2297.6
117;28-03-2014;2014-13;2302.1
118;04-04-2014;2014-14;2251.5
119;11-04-2014;2014-15;2397.6
120;18-04-2014;2014-16;2333.0
121;25-04-2014;2014-17;2328.7
122;02-05-2014;2014-18;2341.1
123;09-05-2014;2014-19;2364.1
124;16-05-2014;2014-20;2383.6
125;23-05-2014;2014-21;2222.2
126;30-05-2014;2014-22;2403.6
127;06-06-2014;2014-23;2377.6
128;13-06-2014;2014-24;2400.55
129;20-06-2014;2014-25;2409.4
130;27-06-2014;2014-26;2388.2
131;04-07-2014;2014-27;2389.8
132;11-07-2014;2014-28;2398.7
133;18-07-2014;2014-29;2401.1
134;25-07-2014;2014-30;2399.0
135;01-08-2014;2014-31;2385.3
136;08-08-2014;2014-32;2403.0
137;15-08-2014;2014-33;2423.3
138;22-08-2014;2014-34;2405.1
139;29-08-2014;2014-35;2402.1
140;05-09-2014;2014-36;2399.3
141;12-09-2014;2014-37;2392.1
142;19-09-2014;2014-38;2402.2
143;26-09-2014;2014-39;2408.5
144;03-10-2014;2014-40;2408.5
145;10-10-2014;2014-41;2433.0
146;17-10-2014;2014-42;2408.8
147;24-10-2014;2014-43;2420.2
148;31-10-2014;2014-44;2418.9
149;07-11-2014;2014-45;2431.7
150;14-11-2014;2014-46;2416.5
151;21-11-2014;2014-47;2430.9
152;28-11-2014;2014-48;2465.0
153;05-12-2014;2014-49;2484.2
154;12-12-2014;2014-50;2516.9
155;19-12-2014;2014-51;2472.5
156;26-12-2014;2014-52;2483.8
157;02-01-2015;2015-1;2476.2
158;09-01-2015;2015-2;2462.7
159;16-01-2015;2015-3;2553.8
160;23-01-2015;2015-4;2506.9
161;30-01-2015;2015-5;2543.9
162;06-02-2015;2015-6;2442.7
163;13-02-2015;2015-7;2409.2
164;20-02-2015;2015-8;2436.4
165;27-02-2015;2015-9;2443.3
166;06-03-2015;2015-10;2426.6
167;13-03-2015;2015-11;2430.6
168;20-03-2015;2015-12;2339.7
169;27-03-2015;2015-13;2397.0
170;03-04-2015;2015-14;2383.3
171;10-04-2015;2015-15;2401.0
172;17-04-2015;2015-16;2481.1
173;24-04-2015;2015-17;2520.8
174;01-05-2015;2015-18;2537.2
175;08-05-2015;2015-19;2566.5
176;15-05-2015;2015-20;2574.6
177;22-05-2015;2015-21;2626.4
178;29-05-2015;2015-22;2578.8
179;05-06-2015;2015-23;2625.0
180;12-06-2015;2015-24;2641.9
181;19-06-2015;2015-25;2659.0
182;26-06-2015;2015-26;2617.9
183;03-07-2015;2015-27;2660.0
184;10-07-2015;2015-28;2669.8
185;17-07-2015;2015-29;2676.6
186;24-07-2015;2015-30;2685.9
187;31-07-2015;2015-31;2690.3
188;07-08-2015;2015-32;2691.2
189;14-08-2015;2015-33;2754.0
190;21-08-2015;2015-34;2689.9
191;28-08-2015;2015-35;2741.0
192;04-09-2015;2015-36;2752.0
193;11-09-2015;2015-37;2760.8
194;18-09-2015;2015-38;2761.5
195;25-09-2015;2015-39;2771.2
196;02-10-2015;2015-40;2778.5
197;09-10-2015;2015-41;2788.1
198;16-10-2015;2015-42;2812.4
199;23-10-2015;2015-43;2799.1
200;30-10-2015;2015-44;2819.0
201;06-11-2015;2015-45;2814.7
202;13-11-2015;2015-46;2784.4
203;20-11-2015;2015-47;2770.5
204;27-11-2015;2015-48;2788.3
205;04-12-2015;2015-49;2798.0
206;11-12-2015;2015-50;2846.3
207;18-12-2015;2015-51;2797.9
208;25-12-2015;2015-52;2822.3
209;01-01-2016;2016-1;2817.4
210;08-01-2016;2016-2;2830.8
211;15-01-2016;2016-3;2847.0
212;22-01-2016;2016-4;2833.5
213;29-01-2016;2016-5;2849.0
214;05-02-2016;2016-6;2857.0
215;12-02-2016;2016-7;2907.0
216;19-02-2016;2016-8;2909.1
217;26-02-2016;2016-9;2913.1
218;04-03-2016;2016-10;2896.4
219;11-03-2016;2016-11;2995.2
220;18-03-2016;2016-12;3036.0
221;25-03-2016;2016-13;3035.6
222;01-04-2016;2016-14;3062.5
223;08-04-2016;2016-15;3092.6
224;15-04-2016;2016-16;3090.4
225;22-04-2016;2016-17;3106.2
226;29-04-2016;2016-18;3101.7
227;06-05-2016;2016-19;2837.2
228;13-05-2016;2016-20;2826.3
229;20-05-2016;2016-21;3156.9
230;27-05-2016;2016-22;3156.8
231;03-06-2016;2016-23;3150.3
232;10-06-2016;2016-24;3191.8
233;17-06-2016;2016-25;3173.7
234;24-06-2016;2016-26;3194.8
235;01-07-2016;2016-27;3157.2
236;08-07-2016;2016-28;3171.7
237;15-07-2016;2016-29;3149.7
238;22-07-2016;2016-30;3144.8
239;29-07-2016;2016-31;3157.5
240;05-08-2016;2016-32;3164.2
241;12-08-2016;2016-33;3166.4
242;19-08-2016;2016-34;3186.7
243;26-08-2016;2016-35;3187.4
244;02-09-2016;2016-36;3149.5
245;09-09-2016;2016-37;3196.1
246;16-09-2016;2016-38;3168.4
247;23-09-2016;2016-39;3213.8
248;30-09-2016;2016-40;3147.1
249;07-10-2016;2016-41;3198.5
250;14-10-2016;2016-42;3163.7
251;21-10-2016;2016-43;3312.0
252;28-10-2016;2016-44;3285.5
253;04-11-2016;2016-45;3303.0
254;11-11-2016;2016-46;3298.9
255;18-11-2016;2016-47;3313.0
256;25-11-2016;2016-48;3330.7
257;02-12-2016;2016-49;3364.8
258;09-12-2016;2016-50;3349.8
259;16-12-2016;2016-51;3299.8
260;23-12-2016;2016-52;3325.1
261;30-12-2016;2016-53;3039.9
262;06-01-2017;2017-1;3363.1
263;13-01-2017;2017-2;3366.2
264;20-01-2017;2017-3;3405.1
265;27-01-2017;2017-4;3539.4
266;03-02-2017;2017-5;3548.4
267;10-02-2017;2017-6;3552.0
268;17-02-2017;2017-7;3524.8
269;24-02-2017;2017-8;3588.6
270;03-03-2017;2017-9;3606.8
271;10-03-2017;2017-10;3605.0
272;17-03-2017;2017-11;3596.4
273;24-03-2017;2017-12;3629.6
274;31-03-2017;2017-13;3620.8
275;07-04-2017;2017-14;3684.3
276;14-04-2017;2017-15;3672.0
277;21-04-2017;2017-16;3659.0
278;28-04-2017;2017-17;3672.9
279;05-05-2017;2017-18;3719.1
280;12-05-2017;2017-19;3760.2
281;19-05-2017;2017-20;3825.8
282;26-05-2017;2017-21;3817.2
283;02-06-2017;2017-22;3808.9
284;09-06-2017;2017-23;3815.0
285;16-06-2017;2017-24;3815.0
286;23-06-2017;2017-25;3804.5
287;30-06-2017;2017-26;3841.9
288;07-07-2017;2017-27;3851.6
289;14-07-2017;2017-28;3727.7
290;21-07-2017;2017-29;3846.2
291;28-07-2017;2017-30;3843.7
292;04-08-2017;2017-31;3846.5
293;11-08-2017;2017-32;3848.9
294;18-08-2017;2017-33;3835.8
295;25-08-2017;2017-34;3903.0
296;01-09-2017;2017-35;3944.9
297;08-09-2017;2017-36;3937.0
298;15-09-2017;2017-37;3934.3
299;22-09-2017;2017-38;3972.8
300;29-09-2017;2017-39;3996.4
301;06-10-2017;2017-40;4056.5
302;13-10-2017;2017-41;4039.7
303;20-10-2017;2017-42;4038.9
304;27-10-2017;2017-43;4065.8
305;03-11-2017;2017-44;4070.0
306;10-11-2017;2017-45;4066.1
307;17-11-2017;2017-46;4106.5
308;24-11-2017;2017-47;4122.8
309;01-12-2017;2017-48;4114.7
310;08-12-2017;2017-49;4133.6
311;15-12-2017;2017-50;4282.9
312;22-12-2017;2017-51;4294.3
313;29-12-2017;2017-52;4305.2
314;05-01-2018;2018-1;4349.7
315;12-01-2018;2018-2;4379.1
316;19-01-2018;2018-3;4438.1
317;26-01-2018;2018-4;4463.7
318;02-02-2018;2018-5;4472.8
319;09-02-2018;2018-6;4488.6
320;16-02-2018;2018-7;4507.8
321;23-02-2018;2018-8;4511.7
322;02-03-2018;2018-9;4512.2
323;09-03-2018;2018-10;4524.1
324;16-03-2018;2018-11;4524.1
325;23-03-2018;2018-12;4504.7
326;30-03-2018;2018-13;4462.2
327;06-04-2018;2018-14;4453.7
328;13-04-2018;2018-15;4460.2
329;20-04-2018;2018-16;4510.3
330;27-04-2018;2018-17;4498.2
331;04-05-2018;2018-18;4531.0
332;11-05-2018;2018-19;4509.9
333;18-05-2018;2018-20;4504.2
334;25-05-2018;2018-21;4495.3
335;01-06-2018;2018-22;4535.7
336;08-06-2018;2018-23;4479.7
337;15-06-2018;2018-24;4540.5
338;22-06-2018;2018-25;4521.1
339;29-06-2018;2018-26;4524.1
340;06-07-2018;2018-27;4537.1
341;13-07-2018;2018-28;4594.1
342;20-07-2018;2018-29;4595.5
343;27-07-2018;2018-30;4586.0
344;03-08-2018;2018-31;4594.3
345;10-08-2018;2018-32;4597.6
346;17-08-2018;2018-33;4635.8
347;24-08-2018;2018-34;4636.5
348;31-08-2018;2018-35;4691.3
349;07-09-2018;2018-36;4715.3
350;14-09-2018;2018-37;4736.9
351;21-09-2018;2018-38;4766.5
352;28-09-2018;2018-39;4732.6
353;05-10-2018;2018-40;4694.2
354;12-10-2018;2018-41;4495.2
355;19-10-2018;2018-42;4498.2
356;26-10-2018;2018-43;4466.4
357;02-11-2018;2018-44;4469.0
358;09-11-2018;2018-45;4485.3
359;16-11-2018;2018-46;4541.9
360;23-11-2018;2018-47;4556.0
361;30-11-2018;2018-48;4569.9
362;07-12-2018;2018-49;4535.0
363;14-12-2018;2018-50;4475.1
364;21-12-2018;2018-51;4553.3
365;28-12-2018;2018-52;4532.4
366;04-01-2019;2019-1;4544.2
367;11-01-2019;2019-2;4582.4
368;18-01-2019;2019-3;4548.7
369;25-01-2019;2019-4;4515.3
370;01-02-2019;2019-5;4581.8
371;08-02-2019;2019-6;4572.4
372;15-02-2019;2019-7;4563.6
373;22-02-2019;2019-8;4563.5
374;01-03-2019;2019-9;4599.3
375;08-03-2019;2019-10;4565.1
376;15-03-2019;2019-11;4497.1
377;22-03-2019;2019-12;4509.7
378;29-03-2019;2019-13;4506.0
379;05-04-2019;2019-14;4486.1
380;12-04-2019;2019-15;4580.6
381;19-04-2019;2019-16;4604.9
382;26-04-2019;2019-17;4627.1
383;03-05-2019;2019-18;4642.5
384;10-05-2019;2019-19;4640.5
385;17-05-2019;2019-20;4712.3
386;24-05-2019;2019-21;4712.1
387;31-05-2019;2019-22;4803.3
388;07-06-2019;2019-23;4808.5
389;14-06-2019;2019-24;4826.4
390;21-06-2019;2019-25;4825.0
391;28-06-2019;2019-26;4854.2
392;05-07-2019;2019-27;4857.2
393;12-07-2019;2019-28;4873.7
394;19-07-2019;2019-29;4875.8
395;26-07-2019;2019-30;4895.2
396;02-08-2019;2019-31;4887.7
397;09-08-2019;2019-32;4920.2
398;16-08-2019;2019-33;4911.8
399;23-08-2019;2019-34;4944.3
400;30-08-2019;2019-35;4913.9
401;06-09-2019;2019-36;4922.8
402;13-09-2019;2019-37;4933.0
403;20-09-2019;2019-38;4942.1
404;27-09-2019;2019-39;4959.5
405;04-10-2019;2019-40;4984.4
406;11-10-2019;2019-41;5018.3
407;18-10-2019;2019-42;4992.5
408;25-10-2019;2019-43;5023.4
409;01-11-2019;2019-44;5511.3
410;08-11-2019;2019-45;4834.6
411;15-11-2019;2019-46;5024.2
412;22-11-2019;2019-47;5357.3
413;29-11-2019;2019-48;5499.9
414;06-12-2019;2019-49;5530.3
415;13-12-2019;2019-50;5559.0
416;20-12-2019;2019-51;5572.4
417;27-12-2019;2019-52;5580.1
418;03-01-2020;2020-1;5589.1
419;10-01-2020;2020-2;5675.3
420;17-01-2020;2020-3;5799.7
421;24-01-2020;2020-4;5935.5
422;31-01-2020;2020-5;6043.0
423;07-02-2020;2020-6;6163.9
424;14-02-2020;2020-7;6215.0
425;21-02-2020;2020-8;6197.7
426;28-02-2020;2020-9;6256.1
427;06-03-2020;2020-10;6385.0
428;13-03-2020;2020-11;6459.8
429;20-03-2020;2020-12;6471.3
430;27-03-2020;2020-13;6436.9
431;03-04-2020;2020-14;6502.4
432;10-04-2020;2020-15;6542.9
433;17-04-2020;2020-16;6590.5
434;24-04-2020;2020-17;6666.6
435;01-05-2020;2020-18;6891.7
436;08-05-2020;2020-19;6885.3
437;15-05-2020;2020-20;6951.2
438;22-05-2020;2020-21;6998.1
439;29-05-2020;2020-22;6968.1
440;05-06-2020;2020-23;6685.7
441;12-06-2020;2020-24;6631.9
442;19-06-2020;2020-25;6618.1
443;26-06-2020;2020-26;6629.5
444;03-07-2020;2020-27;6671.0
445;10-07-2020;2020-28;6680.7
446;17-07-2020;2020-29;6737.8
447;24-07-2020;2020-30;6786.0
448;31-07-2020;2020-31;6798.8
449;07-08-2020;2020-32;6811.6
450;14-08-2020;2020-33;6790.2
451;21-08-2020;2020-34;6784.8
452;28-08-2020;2020-35;6775.2
453;04-09-2020;2020-36;6768.0
454;11-09-2020;2020-37;6814.6
455;18-09-2020;2020-38;6852.1
456;25-09-2020;2020-39;6876.8
457;02-10-2020;2020-40;6934.3
458;09-10-2020;2020-41;6977.2
459;16-10-2020;2020-42;7072.4
460;23-10-2020;2020-43;7190.6
461;30-10-2020;2020-44;7197.0
462;06-11-2020;2020-45;7225.5
463;13-11-2020;2020-46;7142.6
464;20-11-2020;2020-47;7035.8
465;27-11-2020;2020-48;6965.2
466;04-12-2020;2020-49;7026.7
467;11-12-2020;2020-50;7022.0
468;18-12-2020;2020-51;7030.6
469;25-12-2020;2020-52;7015.4
470;01-01-2021;2021-1;6987.8
471;08-01-2021;2021-2;7018.0
472;15-01-2021;2021-3;6854.6
473;22-01-2021;2021-4;6905.5
474;29-01-2021;2021-5;6914.6
475;05-02-2021;2021-6;6912.6
476;12-02-2021;2021-7;6959.5
477;19-02-2021;2021-8;6971.5
478;26-02-2021;2021-9;7048.2
479;05-03-2021;2021-10;7047.4
480;12-03-2021;2021-11;7084.8
481;19-03-2021;2021-12;7065.6
482;26-03-2021;2021-13;7087.8
483;02-04-2021;2021-14;6979.5
484;09-04-2021;2021-15;7068.4
485;16-04-2021;2021-16;7181.1
486;23-04-2021;2021-17;7225.5
487;30-04-2021;2021-18;7302.4
488;07-05-2021;2021-19;7355.0
489;14-05-2021;2021-20;7364.4
490;21-05-2021;2021-21;7374.1
491;28-05-2021;2021-22;7394.6
492;04-06-2021;2021-23;7454.6
493;11-06-2021;2021-24;7459.3
494;18-06-2021;2021-25;7456.9
495;25-06-2021;2021-26;7649.7
496;02-07-2021;2021-27;7700.3
497;09-07-2021;2021-28;7787.7
498;16-07-2021;2021-29;7786.8
499;23-07-2021;2021-30;7799.6
500;30-07-2021;2021-31;7842.4
501;06-08-2021;2021-32;7899.3
