;Tarih;TP_TUFE1YI_T46
0;1994-1;1.0072500863
1;1994-2;1.0721032106
2;1994-3;1.2038361192
3;1994-4;1.5544483223
4;1994-5;1.8604740025
5;1994-6;1.9841002706
6;1994-7;2.0145001726
7;1994-8;2.2009529049
8;1994-9;2.4137522189
9;1994-10;2.7420711606
10;1994-11;2.9832437165
11;1994-12;3.2852160764
12;1995-1;3.5061220309
13;1995-2;3.7695878483
14;1995-3;3.9236140184
15;1995-4;4.0208937048
16;1995-5;4.25193296
17;1995-6;4.3836658687
18;1995-7;4.5235054179
19;1995-8;4.5721452611
20;1995-9;4.6815849083
21;1995-10;4.7748112745
22;1995-11;4.7667046339
23;1995-12;4.7707579542
24;1996-1;4.9146508237
25;1996-2;5.0727303141
26;1996-3;5.1092101965
27;1996-4;5.1092101965
28;1996-5;5.2733696673
29;1996-6;5.4010492557
30;1996-7;5.5712887069
31;1996-8;5.6928883149
32;1996-9;5.9097409492
33;1996-10;6.1610468058
34;1996-11;6.4711258062
35;1996-12;6.6758184797
36;1997-1;6.9919774605
37;1997-2;7.3689362454
38;1997-3;7.5209357554
39;1997-4;7.8330414159
40;1997-5;8.1958135798
41;1997-6;8.5829056653
42;1997-7;8.9031179664
43;1997-8;9.5415159085
44;1997-9;10.0623675628
45;1997-10;10.6561789819
46;1997-11;11.2358037801
47;1997-12;11.8843350228
48;1998-1;13.0253446779
49;1998-2;13.5543029728
50;1998-3;13.8826219144
51;1998-4;14.5514197585
52;1998-5;15.02971155
53;1998-6;15.2242709228
54;1998-7;15.9822418127
55;1998-8;15.9295486492
56;1998-9;16.2011211071
57;1998-10;16.5922665129
58;1998-11;17.3765839846
59;1998-12;17.5670900371
60;1999-1;18.0230885672
61;1999-2;18.6979663916
62;1999-3;19.1073517386
63;1999-4;20.4773739888
64;1999-5;21.2880380422
65;1999-6;22.3844611744
66;1999-7;24.1213089088
67;1999-8;24.5063743342
68;1999-9;25.1528789168
69;1999-10;26.2371420882
70;1999-11;27.4713781095
71;1999-12;30.8234739703
72;2000-1;33.9242639746
73;2000-2;34.9983938453
74;2000-3;36.3420695138
75;2000-4;37.0311339592
76;2000-5;38.3281964447
77;2000-6;39.0253675306
78;2000-7;39.47123276
79;2000-8;39.8380582441
80;2000-9;40.0812574601
81;2000-10;39.9008847083
82;2000-11;39.8603515056
83;2000-12;39.9333112704
84;2001-1;39.8258982833
85;2001-2;40.4176830423
86;2001-3;44.8702553556
87;2001-4;53.9983325969
88;2001-5;55.2974217425
89;2001-6;56.6208308096
90;2001-7;58.6981574465
91;2001-8;62.1779328957
92;2001-9;65.2787228999
93;2001-10;73.887975147
94;2001-11;76.4415669152
95;2001-12;78.4682270487
96;2002-1;81.0542453791
97;2002-2;80.1037417765
98;2002-3;81.052218719
99;2002-4;81.3602710592
100;2002-5;81.8770693933
101;2002-6;84.0982888996
102;2002-7;88.4110216637
103;2002-8;91.2280792492
104;2002-9;92.620394761
105;2002-10;95.6705182619
106;2002-11;96.659528407
107;2002-12;97.1175535972
108;2003-1;98.2504566118
109;2003-2;99.2560405213
110;2003-3;100.3791600954
111;2003-4;100.5696079637
112;2003-5;100.0788166867
113;2003-6;99.9338896668
114;2003-7;99.0286746785
115;2003-8;100.4950465791
116;2003-9;100.5527237233
117;2003-10;100.5579161663
118;2003-11;100.7042644003
119;2003-12;100.1934029061
120;2004-1;100.3903076386
121;2004-2;100.3998285975
122;2004-3;97.9269844067
123;2004-4;97.8947925273
124;2004-5;101.5945114417
125;2004-6;104.2946319253
126;2004-7;106.124622324
127;2004-8;107.01402702
128;2004-9;110.0017706728
129;2004-10;110.3145727924
130;2004-11;110.543326243
131;2004-12;111.9301923571
132;2005-1;112.48
133;2005-2;114.85
134;2005-3;118.65
135;2005-4;117.15
136;2005-5;117.94
137;2005-6;117.13
138;2005-7;116.13
139;2005-8;115.66
140;2005-9;114.54
141;2005-10;114.3
142;2005-11;114.11
143;2005-12;114.65
144;2006-1;114.72
145;2006-2;116.14
146;2006-3;114.81
147;2006-4;114.42
148;2006-5;114.7
149;2006-6;119.89
150;2006-7;127.77
151;2006-8;130.68
152;2006-9;133.94
153;2006-10;135.06
154;2006-11;136.5
155;2006-12;136.6
156;2007-1;136.47
157;2007-2;137.69
158;2007-3;137.69
159;2007-4;136.69
160;2007-5;136.23
161;2007-6;136.82
162;2007-7;136.97
163;2007-8;136.88
164;2007-9;135.22
165;2007-10;134.49
166;2007-11;138.43
167;2007-12;137.12
168;2008-1;139.83
169;2008-2;139.65
170;2008-3;140.46
171;2008-4;145.06
172;2008-5;145.43
173;2008-6;145.9
174;2008-7;145.15
175;2008-8;147.97
176;2008-9;148.97
177;2008-10;150.84
178;2008-11;157.18
179;2008-12;159.22
180;2009-1;156.38
181;2009-2;157.25
182;2009-3;157.34
183;2009-4;157.23
184;2009-5;157.58
185;2009-6;157.05
186;2009-7;154.98
187;2009-8;155.69
188;2009-9;156.14
189;2009-10;158.45
190;2009-11;158.81
191;2009-12;159.19
192;2010-1;158.06
193;2010-2;160.56
194;2010-3;160.68
195;2010-4;163.16
196;2010-5;163.87
197;2010-6;164.53
198;2010-7;164.45
199;2010-8;164.21
200;2010-9;164.36
201;2010-10;164.21
202;2010-11;165.15
203;2010-12;164.85
204;2011-1;164.61
205;2011-2;170.19
206;2011-3;173.09
207;2011-4;175.72
208;2011-5;178.57
209;2011-6;179.37
210;2011-7;179.5
211;2011-8;180.76
212;2011-9;183.37
213;2011-10;185.29
214;2011-11;187.51
215;2011-12;188.72
216;2012-1;189.23
217;2012-2;188.94
218;2012-3;191.17
219;2012-4;189.69
220;2012-5;189.43
221;2012-6;189.43
222;2012-7;189.18
223;2012-8;185.6
224;2012-9;186.34
225;2012-10;187.51
226;2012-11;188.53
227;2012-12;188.68
228;2013-1;189.35
229;2013-2;190.16
230;2013-3;191.41
231;2013-4;194.33
232;2013-5;194.59
233;2013-6;196.34
234;2013-7;201.16
235;2013-8;190.63
236;2013-9;193.65
237;2013-10;193.15
238;2013-11;193.45
239;2013-12;196.84
240;2014-1;203.42
241;2014-2;205.73
242;2014-3;206.08
243;2014-4;208.1
244;2014-5;204.25
245;2014-6;201.04
246;2014-7;198.01
247;2014-8;198.46
248;2014-9;198.12
249;2014-10;198.85
250;2014-11;199.68
251;2014-12;200.32
252;2015-1;200.42
253;2015-2;201.64
254;2015-3;200.88
255;2015-4;203.88
256;2015-5;203.01
257;2015-6;204.43
