;Tarih;TP_BEKODTUFEYENI_BT29
0;2022-1;8.9241
1;2022-2;4.0933
2;2022-3;3.9867
3;2022-4;7.0125
4;2022-5;6.15
5;2022-6;0.0
6;2022-7;0.5172
7;2022-8;3.28
8;2022-9;0.94
9;2022-10;5.4154
10;2022-11;0.0
11;2022-12;1.3217
12;2023-1;1.9826
13;2023-2;3.2909
14;2023-3;3.424
15;2023-4;2.7077
16;2023-5;0.592
17;2023-6;4.104
18;2023-7;3.0
19;2023-8;1.7143
20;2023-9;1.7143
21;2023-10;0.0
22;2023-11;0.0
23;2023-12;0.0
24;2024-1;0.0
