;Tarih;TP_DB_B19
0;1989-Q4;1828.0
1;1990-Q1;2096.0
2;1990-Q2;2358.0
3;1990-Q3;3174.0
4;1990-Q4;3272.0
5;1991-Q1;3108.0
6;1991-Q2;3090.0
7;1991-Q3;3060.0
8;1991-Q4;3063.0
9;1992-Q1;3436.0
10;1992-Q2;3957.0
11;1992-Q3;4458.0
12;1992-Q4;4531.0
13;1993-Q1;4687.0
14;1993-Q2;5333.0
15;1993-Q3;6000.0
16;1993-Q4;6614.0
17;1994-Q1;6199.0
18;1994-Q2;5558.0
19;1994-Q3;5156.0
20;1994-Q4;5639.0
21;1995-Q1;6260.0
22;1995-Q2;6994.0
23;1995-Q3;7397.0
24;1995-Q4;7598.0
25;1996-Q1;8731.0
26;1996-Q2;9925.0
27;1996-Q3;8698.0
28;1996-Q4;7669.0
29;1997-Q1;7091.0
30;1997-Q2;7578.0
31;1997-Q3;7756.0
32;1997-Q4;8095.0
33;1998-Q1;7924.0
34;1998-Q2;8428.0
35;1998-Q3;8787.0
36;1998-Q4;8536.0
37;1999-Q1;8118.0
38;1999-Q2;8592.0
39;1999-Q3;8759.0
40;1999-Q4;9063.0
41;2000-Q1;9069.0
42;2000-Q2;9750.0
43;2000-Q3;9555.0
44;2000-Q4;9748.0
45;2001-Q1;9145.0
46;2001-Q2;8473.0
47;2001-Q3;8512.0
48;2001-Q4;7654.0
49;2002-Q1;8177.0
50;2002-Q2;9204.0
51;2002-Q3;9593.0
52;2002-Q4;10484.0
53;2003-Q1;10092.0
54;2003-Q2;11524.0
55;2003-Q3;12647.0
56;2003-Q4;13681.0
57;2004-Q1;14303.0
58;2004-Q2;16084.0
59;2004-Q3;16942.0
60;2004-Q4;18149.0
61;2005-Q1;17118.0
62;2005-Q2;18892.0
63;2005-Q3;19530.0
64;2005-Q4;20374.0
65;2006-Q1;19487.0
66;2006-Q2;23212.0
67;2006-Q3;23415.0
68;2006-Q4;23867.0
69;2007-Q1;22826.0
70;2007-Q2;26901.0
71;2007-Q3;28719.0
72;2007-Q4;30918.0
73;2008-Q1;32141.0
74;2008-Q2;35959.0
75;2008-Q3;36605.0
76;2008-Q4;27488.0
77;2009-Q1;25915.0
78;2009-Q2;28028.0
79;2009-Q3;28321.0
80;2009-Q4;28583.0
81;2010-Q1;26827.0
82;2010-Q2;29610.0
83;2010-Q3;32503.0
84;2010-Q4;37965.0
85;2011-Q1;35790.0
86;2011-Q2;40517.0
87;2011-Q3;39206.0
88;2011-Q4;38610.0
89;2012-Q1;36089.0
90;2012-Q2;38222.0
91;2012-Q3;37224.0
92;2012-Q4;38928.0
93;2013-Q1;36430.0
94;2013-Q2;38842.0
95;2013-Q3;39020.0
96;2013-Q4;38706.0
97;2014-Q1;36496.0
98;2014-Q2;37857.0
99;2014-Q3;37678.0
100;2014-Q4;37150.0
101;2015-Q1;32804.0
102;2015-Q2;33773.0
103;2015-Q3;31134.0
104;2015-Q4;31695.0
105;2016-Q1;30398.0
106;2016-Q2;33615.0
107;2016-Q3;30196.0
108;2016-Q4;31062.0
109;2017-Q1;30815.0
110;2017-Q2;34054.0
111;2017-Q3;36851.0
112;2017-Q4;40096.0
113;2018-Q1;37039.0
114;2018-Q2;38194.0
115;2018-Q3;34462.0
116;2018-Q4;33111.0
117;2019-Q1;33268.0
118;2019-Q2;34779.0
119;2019-Q3;33570.0
120;2019-Q4;34234.0
121;2020-Q1;31980.0
122;2020-Q2;25767.0
123;2020-Q3;30965.0
124;2020-Q4;33547.0
125;2021-Q1;33472.0
126;2021-Q2;37629.0
127;2021-Q3;39883.0
128;2021-Q4;42653.0
129;2022-Q1;45151.0
130;2022-Q2;49074.0
131;2022-Q3;50815.0
132;2022-Q4;53376.0
133;2023-Q1;55491.0
134;2023-Q2;54686.0
135;2023-Q3;57902.0
