;Tarih;TP_DB_B22
0;1989-Q4;24726.0
1;1990-Q1;24827.0
2;1990-Q2;25634.0
3;1990-Q3;26959.0
4;1990-Q4;28068.0
5;1991-Q1;27023.0
6;1991-Q2;26896.0
7;1991-Q3;27769.0
8;1991-Q4;29477.0
9;1992-Q1;28413.0
10;1992-Q2;30288.0
11;1992-Q3;32090.0
12;1992-Q4;30775.0
13;1993-Q1;32301.0
14;1993-Q2;32905.0
15;1993-Q3;34156.0
16;1993-Q4;34070.0
17;1994-Q1;36125.0
18;1994-Q2;37078.0
19;1994-Q3;37053.0
20;1994-Q4;36723.0
21;1995-Q1;39135.0
22;1995-Q2;39157.0
23;1995-Q3;37595.0
24;1995-Q4;37523.0
25;1996-Q1;37346.0
26;1996-Q2;37501.0
27;1996-Q3;37344.0
28;1996-Q4;36174.0
29;1997-Q1;34563.0
30;1997-Q2;35163.0
31;1997-Q3;34657.0
32;1997-Q4;34612.0
33;1998-Q1;34834.0
34;1998-Q2;34949.0
35;1998-Q3;35389.0
36;1998-Q4;35466.0
37;1999-Q1;35027.0
38;1999-Q2;34262.0
39;1999-Q3;35266.0
40;1999-Q4;37411.0
41;2000-Q1;38407.0
42;2000-Q2;40771.0
43;2000-Q3;41117.0
44;2000-Q4;42186.0
45;2001-Q1;41234.0
46;2001-Q2;39577.0
47;2001-Q3;42322.0
48;2001-Q4;40960.0
49;2002-Q1;50567.0
50;2002-Q2;54393.0
51;2002-Q3;56863.0
52;2002-Q4;58854.0
53;2003-Q1;59171.0
54;2003-Q2;61897.0
55;2003-Q3;63174.0
56;2003-Q4;65160.0
57;2004-Q1;64269.0
58;2004-Q2;65147.0
59;2004-Q3;67524.0
60;2004-Q4;70113.0
61;2005-Q1;70210.0
62;2005-Q2;67652.0
63;2005-Q3;66045.0
64;2005-Q4;65921.0
65;2006-Q1;66927.0
66;2006-Q2;65472.0
67;2006-Q3;67262.0
68;2006-Q4;67854.0
69;2007-Q1;69551.0
70;2007-Q2;68647.0
71;2007-Q3;70389.0
72;2007-Q4;68812.0
73;2008-Q1;69735.0
74;2008-Q2;73486.0
75;2008-Q3;73210.0
76;2008-Q4;72390.0
77;2009-Q1;71152.0
78;2009-Q2;72976.0
79;2009-Q3;77677.0
80;2009-Q4;77170.0
81;2010-Q1;77757.0
82;2010-Q2;76740.0
83;2010-Q3;81507.0
84;2010-Q4;81749.0
85;2011-Q1;85309.0
86;2011-Q2;85980.0
87;2011-Q3;84109.0
88;2011-Q4;82989.0
89;2012-Q1;85625.0
90;2012-Q2;84463.0
91;2012-Q3;85387.0
92;2012-Q4;85480.0
93;2013-Q1;83967.0
94;2013-Q2;84806.0
95;2013-Q3;86521.0
96;2013-Q4;89324.0
97;2014-Q1;90100.0
98;2014-Q2;90789.0
99;2014-Q3;88967.0
100;2014-Q4;88213.0
101;2015-Q1;83499.0
102;2015-Q2;85370.0
103;2015-Q3;85785.0
104;2015-Q4;84446.0
105;2016-Q1;85859.0
106;2016-Q2;88065.0
107;2016-Q3;86532.0
108;2016-Q4;85527.0
109;2017-Q1;88203.0
110;2017-Q2;93327.0
111;2017-Q3;93012.0
112;2017-Q4;93475.0
113;2018-Q1;95214.0
114;2018-Q2;92755.0
115;2018-Q3;92384.0
116;2018-Q4;94524.0
117;2019-Q1;98731.0
118;2019-Q2;97515.0
119;2019-Q3;98085.0
120;2019-Q4;99751.0
121;2020-Q1;103338.0
122;2020-Q2;99242.0
123;2020-Q3;100297.0
124;2020-Q4;106584.0
125;2021-Q1;104577.0
126;2021-Q2;108217.0
127;2021-Q3;116145.0
128;2021-Q4;113663.0
129;2022-Q1;114696.0
130;2022-Q2;112938.0
131;2022-Q3;108038.0
132;2022-Q4;117574.0
133;2023-Q1;121549.0
134;2023-Q2;121465.0
135;2023-Q3;120712.0
