;Tarih;TP_FG_J022
0;2003-1;89.7
1;2003-2;90.42
2;2003-3;90.42
3;2003-4;90.42
4;2003-5;90.42
5;2003-6;99.0
6;2003-7;103.93
7;2003-8;108.86
8;2003-9;108.86
9;2003-10;109.31
10;2003-11;109.31
11;2003-12;109.31
12;2004-1;109.31
13;2004-2;109.31
14;2004-3;119.63
15;2004-4;119.63
16;2004-5;119.63
17;2004-6;119.63
18;2004-7;119.63
19;2004-8;119.8
20;2004-9;120.5
21;2004-10;121.03
22;2004-11;121.03
23;2004-12;121.03
24;2005-1;121.03
25;2005-2;122.06
26;2005-3;122.06
27;2005-4;122.06
28;2005-5;122.06
29;2005-6;122.06
30;2005-7;124.67
31;2005-8;147.54
32;2005-9;147.54
33;2005-10;147.54
34;2005-11;147.54
35;2005-12;155.32
36;2006-1;163.05
37;2006-2;163.05
38;2006-3;163.05
39;2006-4;163.05
40;2006-5;163.05
41;2006-6;163.05
42;2006-7;163.05
43;2006-8;163.05
44;2006-9;163.05
45;2006-10;163.05
46;2006-11;163.05
47;2006-12;163.05
48;2007-1;163.05
49;2007-2;167.28
50;2007-3;179.96
51;2007-4;179.96
52;2007-5;179.96
53;2007-6;179.96
54;2007-7;179.96
55;2007-8;179.96
56;2007-9;179.96
57;2007-10;179.96
58;2007-11;192.16
59;2007-12;192.16
60;2008-1;192.16
61;2008-2;192.16
62;2008-3;192.16
63;2008-4;192.16
64;2008-5;192.16
65;2008-6;192.16
66;2008-7;192.16
67;2008-8;192.16
68;2008-9;192.16
69;2008-10;192.16
70;2008-11;192.16
71;2008-12;192.16
72;2009-1;192.16
73;2009-2;192.16
74;2009-3;206.27
75;2009-4;206.27
76;2009-5;206.27
77;2009-6;206.27
78;2009-7;230.14
79;2009-8;234.35
80;2009-9;234.35
81;2009-10;234.35
82;2009-11;234.35
83;2009-12;234.35
84;2010-1;287.24
85;2010-2;298.32
86;2010-3;298.32
87;2010-4;298.32
88;2010-5;298.32
89;2010-6;298.32
90;2010-7;298.32
91;2010-8;298.32
92;2010-9;294.92
93;2010-10;291.52
94;2010-11;291.52
95;2010-12;291.52
96;2011-1;291.52
97;2011-2;291.52
98;2011-3;291.52
99;2011-4;291.52
100;2011-5;291.52
101;2011-6;291.52
102;2011-7;291.52
103;2011-8;291.52
104;2011-9;291.52
105;2011-10;333.58
106;2011-11;345.76
107;2011-12;345.76
108;2012-1;345.76
109;2012-2;345.76
110;2012-3;345.76
111;2012-4;345.76
112;2012-5;345.76
113;2012-6;345.76
114;2012-7;345.76
115;2012-8;345.76
116;2012-9;345.76
117;2012-10;345.76
118;2012-11;345.76
119;2012-12;345.76
120;2013-1;398.1
121;2013-2;401.55
122;2013-3;401.55
123;2013-4;401.55
124;2013-5;401.55
125;2013-6;401.55
126;2013-7;400.82
127;2013-8;400.82
128;2013-9;400.82
129;2013-10;397.4
130;2013-11;394.68
131;2013-12;383.48
132;2014-1;411.95
133;2014-2;411.95
134;2014-3;411.95
135;2014-4;411.95
136;2014-5;411.39
137;2014-6;411.16
138;2014-7;419.31
139;2014-8;416.63
140;2014-9;411.65
141;2014-10;411.65
142;2014-11;411.65
143;2014-12;411.65
144;2015-1;427.89
145;2015-2;425.72
146;2015-3;425.72
147;2015-4;425.72
148;2015-5;425.72
149;2015-6;425.72
150;2015-7;429.98
151;2015-8;431.36
152;2015-9;432.97
153;2015-10;432.97
154;2015-11;432.97
155;2015-12;432.97
156;2016-1;474.17
157;2016-2;478.9
158;2016-3;478.9
159;2016-4;478.9
160;2016-5;478.9
161;2016-6;478.9
162;2016-7;514.22
163;2016-8;532.95
164;2016-9;532.95
165;2016-10;532.95
166;2016-11;532.95
167;2016-12;572.08
168;2017-1;586.43
169;2017-2;586.43
170;2017-3;586.43
171;2017-4;586.43
172;2017-5;586.43
173;2017-6;586.43
174;2017-7;586.43
175;2017-8;586.43
176;2017-9;586.43
177;2017-10;586.43
178;2017-11;586.43
179;2017-12;586.43
180;2018-1;586.43
181;2018-2;586.43
182;2018-3;586.43
183;2018-4;586.43
184;2018-5;586.43
185;2018-6;586.43
186;2018-7;586.43
187;2018-8;588.44
188;2018-9;588.44
189;2018-10;588.44
190;2018-11;588.44
191;2018-12;588.44
192;2019-1;588.44
193;2019-2;588.44
194;2019-3;588.44
195;2019-4;632.26
196;2019-5;693.56
197;2019-6;693.67
198;2019-7;694.34
199;2019-8;839.04
200;2019-9;855.18
201;2019-10;855.18
202;2019-11;855.18
203;2019-12;855.18
204;2020-1;855.18
205;2020-2;843.13
206;2020-3;843.13
207;2020-4;843.13
208;2020-5;849.01
209;2020-6;856.79
210;2020-7;856.98
211;2020-8;857.4
212;2020-9;857.65
213;2020-10;857.65
214;2020-11;857.65
215;2020-12;857.65
216;2021-1;857.65
217;2021-2;857.78
218;2021-3;857.91
219;2021-4;864.69
220;2021-5;864.69
221;2021-6;864.69
222;2021-7;864.69
223;2021-8;864.69
224;2021-9;864.69
225;2021-10;920.39
226;2021-11;920.39
227;2021-12;1030.44
228;2022-1;1247.78
229;2022-2;1247.78
230;2022-3;1300.55
231;2022-4;1355.54
232;2022-5;1447.92
233;2022-6;1463.83
234;2022-7;1572.28
235;2022-8;1572.28
236;2022-9;1572.54
237;2022-10;1625.82
238;2022-11;1680.91
239;2022-12;1680.91
240;2023-1;1860.8
241;2023-2;1840.82
242;2023-3;1840.82
243;2023-4;1840.82
244;2023-5;1840.82
245;2023-6;2067.12
246;2023-7;2295.17
247;2023-8;2376.58
248;2023-9;2639.83
249;2023-10;2639.83
250;2023-11;2904.41
251;2023-12;2904.41
252;2024-1;3005.68
