;Tarih;TP_FG_J12
0;2003-1;98.77
1;2003-2;99.3
2;2003-3;99.7
3;2003-4;97.96
4;2003-5;98.35
5;2003-6;98.11
6;2003-7;97.59
7;2003-8;98.46
8;2003-9;100.52
9;2003-10;102.21
10;2003-11;104.11
11;2003-12;104.91
12;2004-1;106.0
13;2004-2;105.49
14;2004-3;106.05
15;2004-4;107.33
16;2004-5;108.92
17;2004-6;109.38
18;2004-7;109.83
19;2004-8;110.81
20;2004-9;113.06
21;2004-10;114.52
22;2004-11;115.68
23;2004-12;115.56
24;2005-1;114.34
25;2005-2;113.12
26;2005-3;114.66
27;2005-4;115.84
28;2005-5;115.9
29;2005-6;116.86
30;2005-7;115.85
31;2005-8;117.38
32;2005-9;119.31
33;2005-10;121.34
34;2005-11;122.47
35;2005-12;125.41
36;2006-1;127.85
37;2006-2;129.33
38;2006-3;129.59
39;2006-4;133.37
40;2006-5;140.14
41;2006-6;138.91
42;2006-7;142.21
43;2006-8;141.38
44;2006-9;139.99
45;2006-10;139.91
46;2006-11;141.04
47;2006-12;140.87
48;2007-1;141.97
49;2007-2;143.68
50;2007-3;144.39
51;2007-4;144.88
52;2007-5;143.87
53;2007-6;142.98
54;2007-7;142.67
55;2007-8;143.61
56;2007-9;144.74
57;2007-10;146.22
58;2007-11;148.92
59;2007-12;148.02
60;2008-1;151.88
61;2008-2;154.5
62;2008-3;157.89
63;2008-4;159.14
64;2008-5;157.84
65;2008-6;158.15
66;2008-7;159.61
67;2008-8;156.39
68;2008-9;156.68
69;2008-10;162.83
70;2008-11;162.86
71;2008-12;165.28
72;2009-1;170.62
73;2009-2;176.48
74;2009-3;178.82
75;2009-4;174.26
76;2009-5;174.87
77;2009-6;176.58
78;2009-7;178.15
79;2009-8;179.23
80;2009-9;182.08
81;2009-10;183.77
82;2009-11;187.08
83;2009-12;188.01
84;2010-1;188.44
85;2010-2;188.85
86;2010-3;190.17
87;2010-4;190.08
88;2010-5;193.82
89;2010-6;193.33
90;2010-7;189.45
91;2010-8;189.03
92;2010-9;191.35
93;2010-10;192.96
94;2010-11;194.43
95;2010-12;198.37
96;2011-1;201.09
97;2011-2;202.75
98;2011-3;205.12
99;2011-4;205.68
100;2011-5;208.7
101;2011-6;210.94
102;2011-7;214.04
103;2011-8;223.78
104;2011-9;229.99
105;2011-10;227.78
106;2011-11;231.64
107;2011-12;232.38
108;2012-1;236.55
109;2012-2;237.43
110;2012-3;239.03
111;2012-4;239.75
112;2012-5;240.31
113;2012-6;242.42
114;2012-7;243.5
115;2012-8;244.69
116;2012-9;250.22
117;2012-10;252.16
118;2012-11;252.26
119;2012-12;252.51
120;2013-1;256.83
121;2013-2;256.38
122;2013-3;257.12
123;2013-4;254.84
124;2013-5;253.89
125;2013-6;254.01
126;2013-7;253.16
127;2013-8;256.3
128;2013-9;258.72
129;2013-10;257.65
130;2013-11;258.18
131;2013-12;258.16
132;2014-1;264.44
133;2014-2;267.45
134;2014-3;270.66
135;2014-4;270.4
136;2014-5;271.73
137;2014-6;273.63
138;2014-7;275.35
139;2014-8;277.15
140;2014-9;279.14
141;2014-10;281.21
142;2014-11;280.94
143;2014-12;283.15
144;2015-1;290.28
145;2015-2;292.0
146;2015-3;293.51
147;2015-4;297.16
148;2015-5;298.32
149;2015-6;300.69
150;2015-7;300.98
151;2015-8;304.61
152;2015-9;310.49
153;2015-10;313.76
154;2015-11;312.89
155;2015-12;314.29
156;2016-1;322.82
157;2016-2;327.04
158;2016-3;329.88
159;2016-4;330.59
160;2016-5;333.72
161;2016-6;334.75
162;2016-7;339.14
163;2016-8;340.68
164;2016-9;341.64
165;2016-10;343.07
166;2016-11;347.05
167;2016-12;349.12
168;2017-1;363.95
169;2017-2;368.96
170;2017-3;371.14
171;2017-4;375.83
172;2017-5;372.42
173;2017-6;374.37
174;2017-7;375.11
175;2017-8;377.78
176;2017-9;382.85
177;2017-10;386.41
178;2017-11;393.53
179;2017-12;393.72
180;2018-1;405.36
181;2018-2;408.69
182;2018-3;411.49
183;2018-4;421.03
184;2018-5;429.7
185;2018-6;437.23
186;2018-7;439.78
187;2018-8;465.52
188;2018-9;500.05
189;2018-10;508.11
190;2018-11;503.21
191;2018-12;507.12
192;2019-1;525.48
193;2019-2;523.44
194;2019-3;526.48
195;2019-4;536.67
196;2019-5;544.63
197;2019-6;554.76
198;2019-7;558.23
199;2019-8;563.18
200;2019-9;574.97
201;2019-10;576.33
202;2019-11;573.8
203;2019-12;576.22
204;2020-1;604.36
205;2020-2;609.5
206;2020-3;617.08
207;2020-4;645.84
208;2020-5;658.26
209;2020-6;664.62
210;2020-7;680.51
211;2020-8;715.18
212;2020-9;719.71
213;2020-10;734.26
214;2020-11;742.61
215;2020-12;738.27
216;2021-1;752.59
217;2021-2;735.14
218;2021-3;749.69
219;2021-4;763.86
220;2021-5;776.23
221;2021-6;797.18
222;2021-7;798.23
223;2021-8;807.87
224;2021-9;819.88
225;2021-10;834.22
226;2021-11;878.92
227;2021-12;999.42
228;2022-1;1080.25
229;2022-2;1145.22
230;2022-3;1201.16
231;2022-4;1212.39
232;2022-5;1249.45
233;2022-6;1304.72
234;2022-7;1331.59
235;2022-8;1383.0
236;2022-9;1427.08
237;2022-10;1462.34
238;2022-11;1500.57
239;2022-12;1536.72
240;2023-1;1694.5
241;2023-2;1722.54
242;2023-3;1768.7
243;2023-4;1793.74
244;2023-5;1825.27
245;2023-6;1872.13
246;2023-7;2034.78
247;2023-8;2188.36
248;2023-9;2274.48
249;2023-10;2344.59
250;2023-11;2397.55
251;2023-12;2442.95
252;2024-1;2693.38
