;Tarih;TP_FG_J104
0;2003-1;93.61
1;2003-2;93.61
2;2003-3;93.61
3;2003-4;93.61
4;2003-5;93.61
5;2003-6;93.61
6;2003-7;93.61
7;2003-8;93.61
8;2003-9;112.79
9;2003-10;112.79
10;2003-11;112.79
11;2003-12;112.79
12;2004-1;112.79
13;2004-2;112.79
14;2004-3;112.79
15;2004-4;112.79
16;2004-5;112.79
17;2004-6;112.79
18;2004-7;112.79
19;2004-8;112.79
20;2004-9;129.67
21;2004-10;129.67
22;2004-11;129.67
23;2004-12;129.67
24;2005-1;129.67
25;2005-2;129.67
26;2005-3;129.67
27;2005-4;129.67
28;2005-5;129.67
29;2005-6;129.67
30;2005-7;129.67
31;2005-8;129.67
32;2005-9;137.8
33;2005-10;137.8
34;2005-11;137.8
35;2005-12;137.8
36;2006-1;137.8
37;2006-2;137.8
38;2006-3;137.8
39;2006-4;137.8
40;2006-5;137.8
41;2006-6;137.8
42;2006-7;139.76
43;2006-8;141.01
44;2006-9;154.94
45;2006-10;155.64
46;2006-11;155.72
47;2006-12;155.74
48;2007-1;155.74
49;2007-2;155.74
50;2007-3;155.74
51;2007-4;155.74
52;2007-5;155.74
53;2007-6;155.74
54;2007-7;156.01
55;2007-8;156.29
56;2007-9;165.79
57;2007-10;166.09
58;2007-11;166.09
59;2007-12;166.09
60;2008-1;166.09
61;2008-2;166.09
62;2008-3;166.09
63;2008-4;166.09
64;2008-5;166.09
65;2008-6;166.09
66;2008-7;167.05
67;2008-8;168.41
68;2008-9;175.53
69;2008-10;178.91
70;2008-11;178.91
71;2008-12;178.91
72;2009-1;178.91
73;2009-2;178.91
74;2009-3;178.91
75;2009-4;179.23
76;2009-5;179.23
77;2009-6;179.23
78;2009-7;179.23
79;2009-8;179.23
80;2009-9;190.83
81;2009-10;190.83
82;2009-11;190.83
83;2009-12;190.83
84;2010-1;190.83
85;2010-2;190.83
86;2010-3;190.83
87;2010-4;190.83
88;2010-5;190.83
89;2010-6;190.83
90;2010-7;190.83
91;2010-8;190.83
92;2010-9;198.75
93;2010-10;198.75
94;2010-11;198.75
95;2010-12;198.75
96;2011-1;198.75
97;2011-2;198.75
98;2011-3;198.75
99;2011-4;198.75
100;2011-5;198.75
101;2011-6;198.75
102;2011-7;198.75
103;2011-8;198.75
104;2011-9;210.01
105;2011-10;210.01
106;2011-11;210.01
107;2011-12;210.01
108;2012-1;210.11
109;2012-2;210.11
110;2012-3;210.11
111;2012-4;210.11
112;2012-5;210.11
113;2012-6;210.11
114;2012-7;210.11
115;2012-8;210.11
