;Tarih;TP_BEKODTUFEYENI_BT41
0;2022-1;0.0
1;2022-2;0.0
2;2022-3;0.6733
3;2022-4;0.7875
4;2022-5;1.8286
5;2022-6;0.5133
6;2022-7;4.1241
7;2022-8;6.048
8;2022-9;3.6
9;2022-10;2.6
10;2022-11;8.488
11;2022-12;5.0783
12;2023-1;6.5043
13;2023-2;0.4727
14;2023-3;5.16
15;2023-4;2.6538
16;2023-5;0.528
17;2023-6;2.432
18;2023-7;4.2143
19;2023-8;9.1429
20;2023-9;7.2286
21;2023-10;1.4732
22;2023-11;5.6139
23;2023-12;11.5906
24;2024-1;8.5538
