;Tarih;TP_TUFE1YI_T60
0;1994-1;1.1385057197
1;1994-2;1.2402519935
2;1994-3;1.2192010403
3;1994-4;1.4963719243
4;1994-5;1.7454748707
5;1994-6;1.7998564998
6;1994-7;2.0138745242
7;1994-8;2.0717646455
8;1994-9;2.0787816299
9;1994-10;2.080535876
10;1994-11;2.080535876
11;1994-12;2.0857986143
12;1995-1;2.5050634325
13;1995-2;2.5576908156
14;1995-3;2.7243441952
15;1995-4;2.7489036406
16;1995-5;2.7664461016
17;1995-6;2.7717088399
18;1995-7;2.8173192385
19;1995-8;3.0383542473
20;1995-9;3.0523882161
21;1995-10;3.0751934154
22;1995-11;3.3435930689
23;1995-12;3.4225341435
24;1996-1;3.6242724451
25;1996-2;3.9417909894
26;1996-3;4.2189618734
27;1996-4;4.2505383033
28;1996-5;4.3575473154
29;1996-6;5.0452117871
30;1996-7;5.5609601409
31;1996-8;5.8065545951
32;1996-9;5.8819871774
33;1996-10;5.8890041618
34;1996-11;6.6871861379
35;1996-12;6.7626187202
36;1997-1;6.9854079751
37;1997-2;8.074794804
38;1997-3;8.1291764331
39;1997-4;8.1502273863
40;1997-5;8.1712783395
41;1997-6;8.5852804194
42;1997-7;9.4150388253
43;1997-8;9.7430828462
44;1997-9;10.6482738345
45;1997-10;10.8026474914
46;1997-11;10.8272069368
47;1997-12;12.632326175
48;1998-1;12.7498606638
49;1998-2;12.8252932461
50;1998-3;12.858623922
51;1998-4;14.0567740092
52;1998-5;15.4426284292
53;1998-6;15.5970020861
54;1998-7;15.6180530393
55;1998-8;17.6617497472
56;1998-9;17.7126228842
57;1998-10;17.7336738374
58;1998-11;19.7089549474
59;1998-12;20.5176624
60;1999-1;20.5439760916
61;1999-2;20.689578518
62;1999-3;22.6192492293
63;1999-4;22.7578346713
64;1999-5;22.8244960232
65;1999-6;22.9279965431
66;1999-7;22.9788696801
67;1999-8;27.2188825068
68;1999-9;27.3399254878
69;1999-10;28.9064672562
70;1999-11;30.4572208097
71;1999-12;31.2238263559
72;2000-1;33.7937968942
73;2000-2;34.1165781768
74;2000-3;34.3305962012
75;2000-4;35.0270319034
76;2000-5;36.9900332907
77;2000-6;37.2268565143
78;2000-7;37.2654499286
79;2000-8;39.1758239328
80;2000-9;39.3705452501
81;2000-10;39.4301896175
82;2000-11;40.7335944707
83;2000-12;41.3668773133
84;2001-1;41.379157036
85;2001-2;44.273663103
86;2001-3;45.0139549577
87;2001-4;52.1589993281
88;2001-5;54.8833435233
89;2001-6;61.6512249819
90;2001-7;65.2456752433
91;2001-8;65.6877452608
92;2001-9;70.161072819
93;2001-10;73.0818925776
94;2001-11;75.8693896324
95;2001-12;82.5583300165
96;2002-1;81.4285955273
97;2002-2;76.3237393727
98;2002-3;76.7868603434
99;2002-4;85.0055033277
100;2002-5;85.6580828773
101;2002-6;86.0106863437
102;2002-7;86.4527563612
103;2002-8;86.7123847842
104;2002-9;87.1053359109
105;2002-10;87.2351501224
106;2002-11;90.6331248205
107;2002-12;95.2327580979
108;2003-1;95.3994114775
109;2003-2;95.3994114775
110;2003-3;96.1268358892
111;2003-4;101.3982447528
112;2003-5;101.4189980583
113;2003-6;101.4189980583
114;2003-7;101.5041131675
115;2003-8;101.5041131675
116;2003-9;101.5041131675
117;2003-10;101.5041131675
118;2003-11;101.4108238079
119;2003-12;101.4108238079
120;2004-1;99.0916756983
121;2004-2;99.1503783383
122;2004-3;96.3942463768
123;2004-4;96.4113034921
124;2004-5;96.4113034921
125;2004-6;91.0720712894
126;2004-7;89.9047092893
127;2004-8;97.1311885013
128;2004-9;97.1311885013
129;2004-10;97.1311885013
130;2004-11;97.1311885013
131;2004-12;97.1311885013
132;2005-1;97.13
133;2005-2;97.13
134;2005-3;97.21
135;2005-4;97.21
136;2005-5;95.43
137;2005-6;94.54
138;2005-7;90.35
139;2005-8;86.46
140;2005-9;86.38
141;2005-10;85.75
142;2005-11;86.2
143;2005-12;85.63
144;2006-1;84.43
145;2006-2;83.86
146;2006-3;83.66
147;2006-4;83.54
148;2006-5;82.99
