;Tarih;TP_FG_J102
0;2003-1;92.0
1;2003-2;92.0
2;2003-3;92.0
3;2003-4;92.0
4;2003-5;92.06
5;2003-6;92.3
6;2003-7;92.3
7;2003-8;111.07
8;2003-9;111.07
9;2003-10;111.07
10;2003-11;111.07
11;2003-12;111.07
12;2004-1;111.07
13;2004-2;111.07
14;2004-3;111.07
15;2004-4;111.08
16;2004-5;111.09
17;2004-6;111.09
18;2004-7;111.09
19;2004-8;131.14
20;2004-9;131.17
21;2004-10;131.17
22;2004-11;131.17
23;2004-12;131.17
24;2005-1;131.17
25;2005-2;132.65
26;2005-3;132.64
27;2005-4;132.65
28;2005-5;132.65
29;2005-6;143.23
30;2005-7;146.04
31;2005-8;147.33
32;2005-9;147.35
33;2005-10;147.44
34;2005-11;147.81
35;2005-12;147.81
36;2006-1;147.82
37;2006-2;147.82
38;2006-3;147.82
39;2006-4;147.82
40;2006-5;148.82
41;2006-6;156.92
42;2006-7;159.45
43;2006-8;159.93
44;2006-9;160.81
45;2006-10;161.12
46;2006-11;161.12
47;2006-12;161.12
48;2007-1;161.23
49;2007-2;161.43
50;2007-3;160.77
51;2007-4;162.29
52;2007-5;163.76
53;2007-6;169.79
54;2007-7;171.41
55;2007-8;171.86
56;2007-9;172.51
57;2007-10;172.64
58;2007-11;172.65
59;2007-12;172.63
60;2008-1;172.67
61;2008-2;172.67
62;2008-3;175.06
63;2008-4;176.73
64;2008-5;179.68
65;2008-6;185.21
66;2008-7;186.83
67;2008-8;187.61
68;2008-9;187.62
69;2008-10;186.09
70;2008-11;186.11
71;2008-12;186.0
72;2009-1;186.0
73;2009-2;185.07
74;2009-3;184.71
75;2009-4;184.51
76;2009-5;186.81
77;2009-6;189.47
78;2009-7;192.25
79;2009-8;192.59
80;2009-9;193.33
81;2009-10;193.08
82;2009-11;193.12
83;2009-12;193.12
84;2010-1;193.3
85;2010-2;194.38
86;2010-3;195.58
87;2010-4;196.17
88;2010-5;197.54
