;Tarih;TP_FG_J031
0;2003-1;95.41
1;2003-2;93.4
2;2003-3;92.89
3;2003-4;96.69
4;2003-5;100.51
5;2003-6;101.34
6;2003-7;99.49
7;2003-8;97.07
8;2003-9;100.3
9;2003-10;105.25
10;2003-11;109.01
11;2003-12;108.65
12;2004-1;105.01
13;2004-2;100.67
14;2004-3;99.11
15;2004-4;101.8
16;2004-5;107.45
17;2004-6;108.46
18;2004-7;103.83
19;2004-8;100.9
20;2004-9;102.64
21;2004-10;111.09
22;2004-11;116.34
23;2004-12;116.11
24;2005-1;109.61
25;2005-2;101.85
26;2005-3;97.89
27;2005-4;105.61
28;2005-5;117.0
29;2005-6;118.21
30;2005-7;108.62
31;2005-8;102.94
32;2005-9;103.08
33;2005-10;111.17
34;2005-11;114.87
35;2005-12;113.65
36;2006-1;106.36
37;2006-2;96.99
38;2006-3;94.05
39;2006-4;103.51
40;2006-5;117.46
41;2006-6;118.84
42;2006-7;109.99
43;2006-8;102.1
44;2006-9;102.6
45;2006-10;112.98
46;2006-11;118.89
47;2006-12;116.12
48;2007-1;105.82
49;2007-2;98.62
50;2007-3;97.56
51;2007-4;108.56
52;2007-5;123.53
53;2007-6;125.32
54;2007-7;115.14
55;2007-8;106.83
56;2007-9;106.86
57;2007-10;115.66
58;2007-11;120.89
59;2007-12;119.06
60;2008-1;107.13
61;2008-2;99.43
62;2008-3;100.53
63;2008-4;112.1
64;2008-5;128.6
65;2008-6;128.23
66;2008-7;117.98
67;2008-8;110.59
68;2008-9;109.4
69;2008-10;118.68
70;2008-11;121.98
71;2008-12;116.98
72;2009-1;107.1
73;2009-2;101.11
74;2009-3;100.87
75;2009-4;111.61
76;2009-5;126.64
77;2009-6;126.24
78;2009-7;119.23
79;2009-8;112.57
80;2009-9;109.36
81;2009-10;118.82
82;2009-11;124.76
83;2009-12;121.25
84;2010-1;111.21
85;2010-2;105.21
86;2010-3;105.44
87;2010-4;117.18
88;2010-5;132.78
89;2010-6;133.73
90;2010-7;126.87
91;2010-8;120.4
92;2010-9;116.19
93;2010-10;125.01
94;2010-11;130.13
95;2010-12;127.58
96;2011-1;116.96
97;2011-2;111.05
98;2011-3;111.67
99;2011-4;124.44
100;2011-5;141.86
101;2011-6;143.16
102;2011-7;136.14
103;2011-8;129.68
104;2011-9;123.99
105;2011-10;133.72
106;2011-11;141.77
107;2011-12;138.06
108;2012-1;127.07
109;2012-2;121.74
110;2012-3;122.4
111;2012-4;139.15
112;2012-5;153.43
113;2012-6;151.74
114;2012-7;145.23
115;2012-8;138.92
116;2012-9;133.66
117;2012-10;142.77
118;2012-11;152.47
119;2012-12;149.51
120;2013-1;138.63
121;2013-2;130.09
122;2013-3;130.55
123;2013-4;148.12
124;2013-5;162.69
125;2013-6;159.35
126;2013-7;151.72
127;2013-8;146.12
128;2013-9;140.89
129;2013-10;155.66
130;2013-11;161.03
131;2013-12;156.01
132;2014-1;144.03
133;2014-2;136.96
134;2014-3;139.27
135;2014-4;158.45
136;2014-5;175.48
137;2014-6;172.76
138;2014-7;166.92
139;2014-8;158.47
140;2014-9;152.7
141;2014-10;168.61
142;2014-11;176.06
143;2014-12;168.65
144;2015-1;156.76
145;2015-2;146.69
146;2015-3;147.25
147;2015-4;166.14
148;2015-5;185.07
149;2015-6;182.3
150;2015-7;173.05
151;2015-8;165.29
152;2015-9;158.76
153;2015-10;177.93
154;2015-11;188.12
155;2015-12;183.31
156;2016-1;170.6
157;2016-2;160.4
158;2016-3;159.72
159;2016-4;180.76
160;2016-5;197.63
161;2016-6;195.03
162;2016-7;187.33
163;2016-8;177.92
164;2016-9;170.08
165;2016-10;188.98
166;2016-11;196.95
167;2016-12;191.27
168;2017-1;177.38
169;2017-2;171.6
170;2017-3;174.84
171;2017-4;191.32
172;2017-5;203.81
173;2017-6;201.02
174;2017-7;193.5
175;2017-8;187.28
176;2017-9;188.96
177;2017-10;211.22
178;2017-11;219.66
179;2017-12;213.91
180;2018-1;200.5
181;2018-2;192.08
182;2018-3;194.18
183;2018-4;216.22
184;2018-5;227.24
185;2018-6;224.64
186;2018-7;217.32
187;2018-8;213.49
188;2018-9;222.3
189;2018-10;252.34
190;2018-11;258.36
191;2018-12;246.28
192;2019-1;224.46
193;2019-2;211.52
194;2019-3;211.72
195;2019-4;223.56
196;2019-5;233.67
197;2019-6;229.92
198;2019-7;222.15
199;2019-8;219.51
200;2019-9;224.25
201;2019-10;252.15
202;2019-11;258.45
203;2019-12;253.09
204;2020-1;235.24
205;2020-2;223.33
206;2020-3;224.46
207;2020-4;237.15
208;2020-5;255.43
209;2020-6;256.58
210;2020-7;245.69
211;2020-8;239.94
212;2020-9;240.7
213;2020-10;259.44
214;2020-11;262.83
215;2020-12;253.91
216;2021-1;242.31
217;2021-2;239.48
218;2021-3;243.61
219;2021-4;263.91
220;2021-5;270.28
221;2021-6;277.86
222;2021-7;271.83
223;2021-8;263.09
224;2021-9;262.17
225;2021-10;282.21
226;2021-11;286.17
227;2021-12;309.09
228;2022-1;306.05
229;2022-2;305.23
230;2022-3;309.52
231;2022-4;331.57
232;2022-5;349.02
233;2022-6;349.03
234;2022-7;353.69
235;2022-8;358.1
236;2022-9;362.71
237;2022-10;395.97
238;2022-11;387.73
239;2022-12;382.95
240;2023-1;376.21
241;2023-2;367.92
242;2023-3;359.07
243;2023-4;372.87
244;2023-5;420.02
245;2023-6;427.57
246;2023-7;442.06
247;2023-8;476.8
248;2023-9;488.05
249;2023-10;556.48
250;2023-11;555.37
251;2023-12;546.8
252;2024-1;534.96
