;Tarih;TP_TUFE1YI_T13
0;1994-1;1.3216028357
1;1994-2;1.3658331849
2;1994-3;1.3693716129
3;1994-4;1.7532910444
4;1994-5;1.8895205201
5;1994-6;2.0027502142
6;1994-7;1.8010598216
7;1994-8;1.8010598216
8;1994-9;1.8311364591
9;1994-10;1.9726735767
10;1994-11;2.0558266333
11;1994-12;2.0682111311
12;1995-1;2.3353624406
13;1995-2;2.4645150604
14;1995-3;2.4751303442
15;1995-4;2.5653602567
16;1995-5;2.669743881
17;1995-6;2.8289731383
18;1995-7;3.497736019
19;1995-8;3.5419663683
20;1995-9;3.6498884204
21;1995-10;4.0674229174
22;1995-11;4.0373462799
23;1995-12;4.0585768476
24;1996-1;4.6318021739
25;1996-2;4.7892622172
26;1996-3;4.8299541386
27;1996-4;5.1537202951
28;1996-5;5.3784104693
29;1996-6;5.8419445295
30;1996-7;5.9410205118
31;1996-8;6.820319855
32;1996-9;6.9954720381
33;1996-10;7.3316226924
34;1996-11;7.4784674519
35;1996-12;8.0994615554
36;1997-1;8.4444582796
37;1997-2;8.7080711612
38;1997-3;8.9752224707
39;1997-4;9.5626015088
40;1997-5;10.2702870969
41;1997-6;10.4365932101
42;1997-7;10.7833591482
43;1997-8;11.8749641678
44;1997-9;12.1651152589
45;1997-10;12.7896477904
46;1997-11;13.0054918948
47;1997-12;13.8759451681
48;1998-1;14.887935559
49;1998-2;14.8613973495
50;1998-3;15.5903135052
51;1998-4;15.5973903611
52;1998-5;16.8004558608
53;1998-6;18.688207167
54;1998-7;18.9058204853
55;1998-8;19.5621988683
56;1998-9;19.7957351123
57;1998-10;19.877118955
58;1998-11;19.9089648064
59;1998-12;19.7674276888
60;1999-1;20.8360329268
61;1999-2;20.883801704
62;1999-3;21.5295648031
63;1999-4;21.2111062885
64;1999-5;22.483171133
65;1999-6;23.6915442747
66;1999-7;23.4420851049
67;1999-8;24.3726916532
68;1999-9;24.7548418708
69;1999-10;24.7353805171
70;1999-11;25.2307604287
71;1999-12;25.6960637029
72;2000-1;25.8128318249
73;2000-2;26.6885927402
74;2000-3;25.0113778964
75;2000-4;27.2405874989
76;2000-5;29.4786431711
77;2000-6;28.7461885875
78;2000-7;29.8324859652
79;2000-8;31.2266265737
80;2000-9;31.6565455684
81;2000-10;31.7308525552
82;2000-11;32.1324641264
83;2000-12;31.9325429478
84;2001-1;34.4660573531
85;2001-2;35.125974164
86;2001-3;36.7801892261
87;2001-4;40.1363881275
88;2001-5;42.4151357211
89;2001-6;46.6984027429
90;2001-7;48.5454621278
91;2001-8;48.9647658387
92;2001-9;49.0479188953
93;2001-10;50.3199837399
94;2001-11;51.1373605941
95;2001-12;53.5700298031
96;2002-1;54.4794057838
97;2002-2;55.953161021
98;2002-3;56.0310064357
99;2002-4;57.1880723722
100;2002-5;58.9236712769
101;2002-6;62.5063295665
102;2002-7;70.6924826066
103;2002-8;78.0771817181
104;2002-9;86.1677972038
105;2002-10;87.0081738396
106;2002-11;86.7657915257
107;2002-12;86.212027553
108;2003-1;88.112163357
109;2003-2;90.1646660987
110;2003-3;91.7116212565
111;2003-4;93.764463953
112;2003-5;94.4681808134
113;2003-6;108.9404534942
114;2003-7;104.6284887888
115;2003-8;103.2541018821
116;2003-9;105.1157825678
117;2003-10;106.0043238339
118;2003-11;106.9150865906
119;2003-12;106.9206673635
120;2004-1;109.3281112888
121;2004-2;110.0726145856
122;2004-3;114.0192093535
123;2004-4;113.4623291901
124;2004-5;115.3494873199
125;2004-6;116.6563289745
126;2004-7;117.3201462274
127;2004-8;118.1569056756
128;2004-9;118.071937403
129;2004-10;118.01370106
130;2004-11;119.9665215217
131;2004-12;120.3018071931
132;2005-1;121.99
133;2005-2;118.96
134;2005-3;121.35
135;2005-4;121.49
136;2005-5;127.76
137;2005-6;126.5
138;2005-7;125.08
139;2005-8;127.17
140;2005-9;129.75
141;2005-10;130.45
142;2005-11;129.67
143;2005-12;130.99
144;2006-1;128.43
145;2006-2;134.9
146;2006-3;131.0
147;2006-4;131.34
148;2006-5;130.52
149;2006-6;132.01
150;2006-7;134.14
151;2006-8;136.69
152;2006-9;138.34
153;2006-10;139.42
154;2006-11;134.15
155;2006-12;136.9
156;2007-1;142.47
157;2007-2;145.59
158;2007-3;145.71
159;2007-4;146.04
160;2007-5;149.03
161;2007-6;149.66
162;2007-7;151.29
163;2007-8;151.2
164;2007-9;152.22
165;2007-10;154.02
166;2007-11;158.54
167;2007-12;156.38
168;2008-1;153.74
169;2008-2;154.77
170;2008-3;158.14
171;2008-4;159.66
172;2008-5;163.79
173;2008-6;165.59
174;2008-7;164.4
175;2008-8;164.14
176;2008-9;165.69
177;2008-10;159.91
178;2008-11;165.58
179;2008-12;167.56
180;2009-1;181.85
181;2009-2;190.53
182;2009-3;193.21
183;2009-4;188.56
184;2009-5;189.79
185;2009-6;190.64
186;2009-7;187.58
187;2009-8;187.91
188;2009-9;184.51
189;2009-10;188.79
190;2009-11;186.55
191;2009-12;188.3
192;2010-1;199.04
193;2010-2;196.18
194;2010-3;191.28
195;2010-4;188.55
196;2010-5;197.92
197;2010-6;191.69
198;2010-7;195.97
199;2010-8;200.97
200;2010-9;200.87
201;2010-10;195.66
202;2010-11;191.96
203;2010-12;194.97
204;2011-1;198.59
205;2011-2;200.44
206;2011-3;201.8
207;2011-4;197.14
208;2011-5;199.65
209;2011-6;203.0
210;2011-7;204.68
211;2011-8;205.78
212;2011-9;210.16
213;2011-10;215.36
214;2011-11;214.47
215;2011-12;214.15
216;2012-1;208.18
217;2012-2;207.65
218;2012-3;203.44
219;2012-4;205.39
220;2012-5;209.33
221;2012-6;212.91
222;2012-7;212.45
223;2012-8;215.58
224;2012-9;214.04
225;2012-10;216.39
226;2012-11;218.73
227;2012-12;219.03
228;2013-1;232.11
229;2013-2;233.01
230;2013-3;232.93
231;2013-4;238.6
232;2013-5;243.89
233;2013-6;254.72
234;2013-7;265.09
235;2013-8;277.69
236;2013-9;285.16
237;2013-10;293.56
238;2013-11;291.7
239;2013-12;293.71
240;2014-1;307.47
241;2014-2;308.13
242;2014-3;301.87
243;2014-4;306.82
244;2014-5;305.62
245;2014-6;302.84
246;2014-7;315.25
247;2014-8;312.9
248;2014-9;313.27
249;2014-10;319.39
250;2014-11;318.76
251;2014-12;317.79
252;2015-1;322.2
253;2015-2;325.51
254;2015-3;326.67
255;2015-4;329.55
256;2015-5;324.7
257;2015-6;326.27
258;2015-7;324.71
259;2015-8;324.66
260;2015-9;320.09
261;2015-10;325.29
262;2015-11;323.18
263;2015-12;314.61
264;2016-1;322.74
265;2016-2;325.27
266;2016-3;326.19
267;2016-4;325.06
268;2016-5;331.66
269;2016-6;331.58
270;2016-7;331.53
271;2016-8;331.05
272;2016-9;330.48
273;2016-10;330.1
274;2016-11;330.24
275;2016-12;329.61
276;2017-1;340.9
277;2017-2;348.24
278;2017-3;350.79
279;2017-4;350.21
280;2017-5;350.29
281;2017-6;350.37
282;2017-7;348.95
283;2017-8;350.32
284;2017-9;349.97
285;2017-10;353.27
286;2017-11;359.44
287;2017-12;360.7
288;2018-1;368.83
289;2018-2;376.1
290;2018-3;375.96
291;2018-4;378.19
292;2018-5;383.37
293;2018-6;389.66
294;2018-7;393.35
295;2018-8;403.21
296;2018-9;419.16
297;2018-10;417.53
298;2018-11;411.2
299;2018-12;410.75
300;2019-1;432.75
301;2019-2;439.47
302;2019-3;450.77
303;2019-4;461.96
304;2019-5;467.0
305;2019-6;468.33
306;2019-7;471.33
307;2019-8;472.89
308;2019-9;471.27
309;2019-10;474.36
310;2019-11;476.77
311;2019-12;479.69
312;2020-1;486.99
313;2020-2;494.55
314;2020-3;504.42
315;2020-4;513.56
316;2020-5;513.28
317;2020-6;514.26
318;2020-7;515.49
319;2020-8;517.18
320;2020-9;522.94
321;2020-10;537.18
322;2020-11;544.63
323;2020-12;543.42
324;2021-1;552.82
325;2021-2;554.57
326;2021-3;570.61
327;2021-4;580.28
328;2021-5;583.79
329;2021-6;591.42
330;2021-7;607.47
331;2021-8;609.67
332;2021-9;615.58
333;2021-10;631.14
334;2021-11;660.79
335;2021-12;716.42
336;2022-1;893.01
337;2022-2;938.94
338;2022-3;1047.56
339;2022-4;1148.26
340;2022-5;1273.75
341;2022-6;1350.95
342;2022-7;1485.26
343;2022-8;1618.52
344;2022-9;1750.01
345;2022-10;1837.0
346;2022-11;1976.71
347;2022-12;2026.78
