;Tarih;TP_FG_J127
0;2003-1;94.72
1;2003-2;94.89
2;2003-3;100.44
3;2003-4;100.61
4;2003-5;100.63
5;2003-6;100.66
6;2003-7;100.81
7;2003-8;100.89
8;2003-9;101.43
9;2003-10;101.57
10;2003-11;101.64
11;2003-12;101.7
12;2004-1;123.11
13;2004-2;123.27
14;2004-3;128.2
15;2004-4;128.21
16;2004-5;128.27
17;2004-6;128.38
18;2004-7;128.4
19;2004-8;128.43
20;2004-9;128.65
21;2004-10;128.77
22;2004-11;128.82
23;2004-12;129.12
24;2005-1;139.75
25;2005-2;139.88
26;2005-3;142.35
27;2005-4;144.01
28;2005-5;144.0
29;2005-6;144.01
30;2005-7;144.05
31;2005-8;144.08
32;2005-9;144.15
33;2005-10;144.23
34;2005-11;144.25
35;2005-12;144.23
36;2006-1;154.49
37;2006-2;154.49
38;2006-3;159.5
39;2006-4;159.64
40;2006-5;159.64
41;2006-6;159.62
42;2006-7;160.14
43;2006-8;160.28
44;2006-9;160.4
45;2006-10;160.5
46;2006-11;160.51
47;2006-12;160.54
48;2007-1;168.8
49;2007-2;168.8
50;2007-3;173.09
51;2007-4;173.22
52;2007-5;173.21
53;2007-6;173.31
54;2007-7;173.34
55;2007-8;173.36
56;2007-9;173.37
57;2007-10;173.4
58;2007-11;173.42
59;2007-12;173.42
60;2008-1;182.14
61;2008-2;182.14
62;2008-3;186.65
63;2008-4;186.77
64;2008-5;186.85
65;2008-6;186.92
66;2008-7;186.92
67;2008-8;186.93
68;2008-9;187.12
69;2008-10;187.24
70;2008-11;187.61
71;2008-12;187.72
72;2009-1;202.63
73;2009-2;202.68
74;2009-3;207.95
75;2009-4;207.97
76;2009-5;208.09
77;2009-6;208.1
78;2009-7;223.52
79;2009-8;238.9
80;2009-9;238.96
81;2009-10;238.99
82;2009-11;239.01
83;2009-12;239.07
84;2010-1;252.24
85;2010-2;252.21
86;2010-3;254.16
87;2010-4;254.16
88;2010-5;254.19
89;2010-6;233.59
90;2010-7;212.98
91;2010-8;213.14
92;2010-9;213.3
93;2010-10;213.34
94;2010-11;213.39
95;2010-12;213.48
96;2011-1;228.2
97;2011-2;228.22
98;2011-3;229.32
99;2011-4;229.34
100;2011-5;229.39
101;2011-6;229.35
102;2011-7;229.37
103;2011-8;229.4
104;2011-9;230.46
105;2011-10;230.45
106;2011-11;230.53
107;2011-12;230.73
108;2012-1;258.82
109;2012-2;258.81
110;2012-3;260.23
111;2012-4;260.28
112;2012-5;260.42
113;2012-6;260.59
114;2012-7;260.71
115;2012-8;260.8
116;2012-9;260.99
117;2012-10;261.09
118;2012-11;261.2
119;2012-12;261.24
120;2013-1;292.3
121;2013-2;292.61
122;2013-3;293.73
123;2013-4;293.77
124;2013-5;293.72
125;2013-6;293.76
126;2013-7;293.84
127;2013-8;293.93
128;2013-9;294.18
129;2013-10;294.33
130;2013-11;294.36
131;2013-12;294.51
132;2014-1;311.52
133;2014-2;312.0
134;2014-3;313.64
135;2014-4;313.84
136;2014-5;313.87
137;2014-6;314.0
138;2014-7;314.13
139;2014-8;314.11
140;2014-9;314.31
141;2014-10;314.36
142;2014-11;314.43
143;2014-12;314.52
144;2015-1;343.47
145;2015-2;343.55
146;2015-3;345.3
147;2015-4;345.73
148;2015-5;346.11
149;2015-6;346.28
150;2015-7;346.44
151;2015-8;346.56
152;2015-9;346.91
153;2015-10;347.43
154;2015-11;347.63
155;2015-12;347.68
156;2016-1;376.68
157;2016-2;376.82
158;2016-3;378.18
159;2016-4;378.26
160;2016-5;378.36
161;2016-6;378.44
162;2016-7;378.51
163;2016-8;378.54
164;2016-9;378.88
165;2016-10;379.06
166;2016-11;379.22
167;2016-12;379.32
168;2017-1;401.03
169;2017-2;401.24
170;2017-3;402.91
171;2017-4;403.17
172;2017-5;403.21
173;2017-6;403.26
174;2017-7;403.41
175;2017-8;403.44
176;2017-9;403.56
177;2017-10;403.59
178;2017-11;403.87
179;2017-12;403.99
180;2018-1;453.98
181;2018-2;454.48
182;2018-3;457.06
183;2018-4;456.99
184;2018-5;457.09
185;2018-6;457.57
186;2018-7;457.85
187;2018-8;458.35
188;2018-9;461.09
189;2018-10;461.97
190;2018-11;462.44
191;2018-12;462.73
192;2019-1;561.95
193;2019-2;562.13
194;2019-3;562.31
195;2019-4;567.4
196;2019-5;567.73
197;2019-6;567.92
198;2019-7;567.9
199;2019-8;568.0
200;2019-9;568.4
201;2019-10;568.57
202;2019-11;568.66
203;2019-12;568.88
204;2020-1;682.86
205;2020-2;683.29
206;2020-3;688.64
207;2020-4;688.68
208;2020-5;688.77
209;2020-6;688.89
210;2020-7;689.03
211;2020-8;689.22
212;2020-9;689.42
213;2020-10;689.5
214;2020-11;689.91
215;2020-12;721.36
216;2021-1;763.31
217;2021-2;763.8
218;2021-3;773.15
219;2021-4;773.52
220;2021-5;773.84
221;2021-6;774.79
222;2021-7;775.29
223;2021-8;775.65
224;2021-9;776.12
225;2021-10;776.25
226;2021-11;809.42
227;2021-12;852.01
228;2022-1;997.14
229;2022-2;999.25
230;2022-3;1001.23
231;2022-4;1020.53
232;2022-5;1022.91
233;2022-6;1024.24
234;2022-7;1025.4
235;2022-8;1027.62
236;2022-9;1029.34
237;2022-10;1031.28
238;2022-11;1032.35
239;2022-12;1033.04
240;2023-1;1762.51
241;2023-2;1767.08
242;2023-3;1866.87
243;2023-4;1868.92
244;2023-5;1870.65
245;2023-6;1874.58
246;2023-7;1976.24
247;2023-8;2015.42
248;2023-9;2145.32
249;2023-10;2280.01
250;2023-11;2283.5
251;2023-12;2286.97
252;2024-1;3148.2
