;Tarih;TP_FG_J091
0;2003-1;102.96
1;2003-2;100.65
2;2003-3;101.22
3;2003-4;102.51
4;2003-5;101.98
5;2003-6;100.21
6;2003-7;97.31
7;2003-8;95.3
8;2003-9;97.89
9;2003-10;99.42
10;2003-11;100.05
11;2003-12;100.52
12;2004-1;98.53
13;2004-2;97.97
14;2004-3;96.4
15;2004-4;96.89
16;2004-5;97.97
17;2004-6;96.66
18;2004-7;94.62
19;2004-8;93.89
20;2004-9;93.48
21;2004-10;94.41
22;2004-11;94.37
23;2004-12;92.68
24;2005-1;91.1
25;2005-2;90.67
26;2005-3;92.64
27;2005-4;91.35
28;2005-5;97.32
29;2005-6;105.32
30;2005-7;102.08
31;2005-8;101.76
32;2005-9;99.43
33;2005-10;97.77
34;2005-11;97.57
35;2005-12;97.78
36;2006-1;94.88
37;2006-2;93.54
38;2006-3;91.98
39;2006-4;90.07
40;2006-5;94.41
41;2006-6;95.03
42;2006-7;95.98
43;2006-8;95.15
44;2006-9;94.12
45;2006-10;93.32
46;2006-11;91.1
47;2006-12;90.54
48;2007-1;90.65
49;2007-2;89.23
50;2007-3;87.66
51;2007-4;87.2
52;2007-5;83.46
53;2007-6;83.1
54;2007-7;81.55
55;2007-8;81.02
56;2007-9;80.2
57;2007-10;79.64
58;2007-11;78.76
59;2007-12;77.68
60;2008-1;76.92
61;2008-2;76.92
62;2008-3;78.11
63;2008-4;78.15
64;2008-5;78.35
65;2008-6;78.15
66;2008-7;77.66
67;2008-8;77.26
68;2008-9;77.2
69;2008-10;80.82
70;2008-11;82.93
71;2008-12;82.76
72;2009-1;85.18
73;2009-2;84.42
74;2009-3;84.52
75;2009-4;81.62
76;2009-5;80.05
77;2009-6;80.4
78;2009-7;80.38
79;2009-8;78.86
80;2009-9;78.49
81;2009-10;79.1
82;2009-11;79.85
83;2009-12;79.69
84;2010-1;78.36
85;2010-2;78.07
86;2010-3;78.88
87;2010-4;77.26
88;2010-5;76.69
89;2010-6;76.18
90;2010-7;74.67
91;2010-8;74.14
92;2010-9;73.41
93;2010-10;72.39
94;2010-11;72.28
95;2010-12;72.61
96;2011-1;71.92
97;2011-2;70.89
98;2011-3;70.44
99;2011-4;69.33
100;2011-5;68.64
101;2011-6;68.48
102;2011-7;68.58
103;2011-8;69.46
104;2011-9;69.23
105;2011-10;70.25
106;2011-11;70.23
107;2011-12;69.97
108;2012-1;69.02
109;2012-2;68.22
110;2012-3;68.51
111;2012-4;68.68
112;2012-5;67.38
113;2012-6;67.27
114;2012-7;65.51
115;2012-8;65.7
116;2012-9;65.52
117;2012-10;64.49
118;2012-11;63.84
119;2012-12;63.76
120;2013-1;62.95
121;2013-2;62.61
122;2013-3;62.62
123;2013-4;61.63
124;2013-5;61.26
125;2013-6;60.91
126;2013-7;61.1
127;2013-8;60.54
128;2013-9;61.51
129;2013-10;61.86
130;2013-11;62.68
131;2013-12;63.49
132;2014-1;63.47
133;2014-2;64.62
134;2014-3;65.1
135;2014-4;64.02
136;2014-5;62.94
137;2014-6;61.03
138;2014-7;61.73
139;2014-8;60.96
140;2014-9;60.6
141;2014-10;60.62
142;2014-11;60.55
143;2014-12;60.54
144;2015-1;62.37
145;2015-2;61.91
146;2015-3;62.79
147;2015-4;62.93
148;2015-5;63.74
149;2015-6;62.73
150;2015-7;61.68
151;2015-8;62.95
152;2015-9;63.65
153;2015-10;64.71
154;2015-11;65.01
155;2015-12;64.8
156;2016-1;66.49
157;2016-2;66.85
158;2016-3;66.42
159;2016-4;66.1
160;2016-5;65.47
161;2016-6;65.02
162;2016-7;65.66
163;2016-8;65.36
164;2016-9;64.96
165;2016-10;64.47
166;2016-11;65.12
167;2016-12;66.17
168;2017-1;69.61
169;2017-2;72.11
170;2017-3;71.9
171;2017-4;71.78
172;2017-5;71.52
173;2017-6;71.41
174;2017-7;71.97
175;2017-8;71.56
176;2017-9;72.04
177;2017-10;71.77
178;2017-11;72.87
179;2017-12;72.77
180;2018-1;72.79
181;2018-2;73.14
182;2018-3;72.97
183;2018-4;72.91
184;2018-5;73.67
185;2018-6;75.97
186;2018-7;76.39
187;2018-8;79.64
188;2018-9;92.32
189;2018-10;94.45
190;2018-11;88.51
191;2018-12;89.05
192;2019-1;89.53
193;2019-2;88.52
194;2019-3;87.27
195;2019-4;87.78
196;2019-5;88.67
197;2019-6;87.13
198;2019-7;87.48
199;2019-8;87.04
200;2019-9;86.47
201;2019-10;85.25
202;2019-11;83.83
203;2019-12;83.86
204;2020-1;83.92
205;2020-2;83.4
206;2020-3;84.57
207;2020-4;84.88
208;2020-5;86.09
209;2020-6;87.74
210;2020-7;88.19
211;2020-8;88.8
212;2020-9;90.93
213;2020-10;93.21
214;2020-11;96.87
215;2020-12;97.73
216;2021-1;98.29
217;2021-2;97.5
218;2021-3;97.86
219;2021-4;101.13
220;2021-5;100.37
221;2021-6;103.72
222;2021-7;104.55
223;2021-8;104.73
224;2021-9;105.43
225;2021-10;108.39
226;2021-11;109.52
227;2021-12;129.59
228;2022-1;144.8
229;2022-2;145.78
230;2022-3;145.47
231;2022-4;144.43
232;2022-5;145.01
233;2022-6;144.94
234;2022-7;149.18
235;2022-8;152.18
236;2022-9;152.44
237;2022-10;156.84
238;2022-11;156.97
239;2022-12;160.16
240;2023-1;167.41
241;2023-2;167.2
242;2023-3;167.0
243;2023-4;169.74
244;2023-5;172.85
245;2023-6;178.5
246;2023-7;192.13
247;2023-8;203.11
248;2023-9;207.51
249;2023-10;213.31
250;2023-11;214.57
251;2023-12;226.74
252;2024-1;244.69
