;Tarih;YEARWEEK;TP_BS04_CARI
290;21-07-2017;2017-29;5812.0
291;28-07-2017;2017-30;5776.7
292;04-08-2017;2017-31;5784.0
293;11-08-2017;2017-32;5800.0
294;18-08-2017;2017-33;5770.4
295;25-08-2017;2017-34;5856.2
296;01-09-2017;2017-35;5993.0
297;08-09-2017;2017-36;5986.4
298;15-09-2017;2017-37;5942.1
299;22-09-2017;2017-38;5926.0
300;29-09-2017;2017-39;5932.7
301;06-10-2017;2017-40;6019.3
302;13-10-2017;2017-41;5989.0
303;20-10-2017;2017-42;5978.4
304;27-10-2017;2017-43;5924.2
305;03-11-2017;2017-44;5896.2
306;10-11-2017;2017-45;5819.3
307;17-11-2017;2017-46;5911.3
308;24-11-2017;2017-47;5948.5
309;01-12-2017;2017-48;5952.1
310;08-12-2017;2017-49;5998.8
311;15-12-2017;2017-50;6083.1
312;22-12-2017;2017-51;6083.3
313;29-12-2017;2017-52;6112.9
314;05-01-2018;2018-1;6194.4
315;12-01-2018;2018-2;6189.1
316;19-01-2018;2018-3;6214.7
317;26-01-2018;2018-4;6257.6
318;02-02-2018;2018-5;6193.3
319;09-02-2018;2018-6;6154.1
320;16-02-2018;2018-7;6186.4
321;23-02-2018;2018-8;6163.6
322;02-03-2018;2018-9;6173.0
323;09-03-2018;2018-10;6193.4
324;16-03-2018;2018-11;6173.4
325;23-03-2018;2018-12;6159.7
326;30-03-2018;2018-13;6104.8
327;06-04-2018;2018-14;6103.5
328;13-04-2018;2018-15;6098.8
329;20-04-2018;2018-16;6165.7
330;27-04-2018;2018-17;6110.9
331;04-05-2018;2018-18;6010.2
332;11-05-2018;2018-19;5948.6
333;18-05-2018;2018-20;5767.7
334;25-05-2018;2018-21;5872.7
335;01-06-2018;2018-22;5864.6
336;08-06-2018;2018-23;5774.5
337;15-06-2018;2018-24;5768.6
338;22-06-2018;2018-25;5789.8
339;29-06-2018;2018-26;5810.2
340;06-07-2018;2018-27;5886.6
341;13-07-2018;2018-28;5796.9
342;20-07-2018;2018-29;5879.2
343;27-07-2018;2018-30;5861.3
344;03-08-2018;2018-31;5800.8
345;10-08-2018;2018-32;5487.0
346;17-08-2018;2018-33;5501.4
347;24-08-2018;2018-34;5472.1
348;31-08-2018;2018-35;5415.5
349;07-09-2018;2018-36;5362.2
350;14-09-2018;2018-37;5836.3
351;21-09-2018;2018-38;5881.4
352;28-09-2018;2018-39;5942.9
353;05-10-2018;2018-40;5742.8
354;12-10-2018;2018-41;5404.9
355;19-10-2018;2018-42;5416.0
356;26-10-2018;2018-43;5402.3
357;02-11-2018;2018-44;5429.5
358;09-11-2018;2018-45;5475.9
359;16-11-2018;2018-46;5756.4
360;23-11-2018;2018-47;5700.5
361;30-11-2018;2018-48;5726.5
362;07-12-2018;2018-49;5756.2
363;14-12-2018;2018-50;5763.4
364;21-12-2018;2018-51;5966.8
365;28-12-2018;2018-52;5966.4
366;04-01-2019;2019-1;5954.0
367;11-01-2019;2019-2;5951.4
368;18-01-2019;2019-3;6112.5
369;25-01-2019;2019-4;6066.7
370;01-02-2019;2019-5;6254.5
371;08-02-2019;2019-6;6201.4
372;15-02-2019;2019-7;6191.3
373;22-02-2019;2019-8;6170.8
374;01-03-2019;2019-9;6257.9
375;08-03-2019;2019-10;6168.3
376;15-03-2019;2019-11;6214.3
377;22-03-2019;2019-12;6109.1
378;29-03-2019;2019-13;6056.7
379;05-04-2019;2019-14;6116.3
380;12-04-2019;2019-15;6061.4
381;19-04-2019;2019-16;6120.0
382;26-04-2019;2019-17;6113.5
383;03-05-2019;2019-18;6239.8
384;10-05-2019;2019-19;6110.6
385;17-05-2019;2019-20;6293.2
386;24-05-2019;2019-21;6215.7
387;31-05-2019;2019-22;6392.0
388;07-06-2019;2019-23;6474.0
389;14-06-2019;2019-24;6490.3
390;21-06-2019;2019-25;6604.9
391;28-06-2019;2019-26;6819.3
392;05-07-2019;2019-27;6874.6
393;12-07-2019;2019-28;6741.9
394;19-07-2019;2019-29;6896.0
395;26-07-2019;2019-30;6999.8
396;02-08-2019;2019-31;6952.5
397;09-08-2019;2019-32;7034.5
398;16-08-2019;2019-33;6932.5
399;23-08-2019;2019-34;6925.9
400;30-08-2019;2019-35;6922.3
401;06-09-2019;2019-36;7054.1
402;13-09-2019;2019-37;7036.6
403;20-09-2019;2019-38;7115.4
404;27-09-2019;2019-39;7224.7
405;04-10-2019;2019-40;7304.5
406;11-10-2019;2019-41;7199.7
407;18-10-2019;2019-42;7223.1
408;25-10-2019;2019-43;7426.8
409;01-11-2019;2019-44;7401.5
410;08-11-2019;2019-45;7267.3
411;15-11-2019;2019-46;7427.4
412;22-11-2019;2019-47;7459.3
413;29-11-2019;2019-48;7404.8
414;06-12-2019;2019-49;7509.5
415;13-12-2019;2019-50;7555.8
416;20-12-2019;2019-51;7615.4
417;27-12-2019;2019-52;7634.1
418;03-01-2020;2020-1;7686.0
419;10-01-2020;2020-2;7818.3
420;17-01-2020;2020-3;8074.2
421;24-01-2020;2020-4;8301.6
422;31-01-2020;2020-5;8496.8
423;07-02-2020;2020-6;8629.3
424;14-02-2020;2020-7;8535.9
425;21-02-2020;2020-8;8459.4
426;28-02-2020;2020-9;8342.7
427;06-03-2020;2020-10;8646.3
428;13-03-2020;2020-11;8288.6
429;20-03-2020;2020-12;7720.3
430;27-03-2020;2020-13;7980.2
431;03-04-2020;2020-14;7593.0
432;10-04-2020;2020-15;8042.5
433;17-04-2020;2020-16;7981.3
434;24-04-2020;2020-17;8284.9
435;01-05-2020;2020-18;8674.0
436;08-05-2020;2020-19;8571.4
437;15-05-2020;2020-20;8839.8
438;22-05-2020;2020-21;9131.3
439;29-05-2020;2020-22;8819.3
440;05-06-2020;2020-23;9093.4
441;12-06-2020;2020-24;8986.9
442;19-06-2020;2020-25;9089.1
443;26-06-2020;2020-26;9072.4
444;03-07-2020;2020-27;9145.4
445;10-07-2020;2020-28;9138.9
446;17-07-2020;2020-29;9235.8
447;24-07-2020;2020-30;9468.7
448;31-07-2020;2020-31;9171.4
449;07-08-2020;2020-32;9175.1
450;14-08-2020;2020-33;9385.9
451;21-08-2020;2020-34;9468.3
452;28-08-2020;2020-35;9554.0
453;04-09-2020;2020-36;9611.9
454;11-09-2020;2020-37;9648.3
455;18-09-2020;2020-38;9640.7
456;25-09-2020;2020-39;9629.7
457;02-10-2020;2020-40;9765.2
458;09-10-2020;2020-41;9875.4
459;16-10-2020;2020-42;9994.9
460;23-10-2020;2020-43;10176.9
461;30-10-2020;2020-44;10060.0
462;06-11-2020;2020-45;10202.7
463;13-11-2020;2020-46;10618.5
464;20-11-2020;2020-47;10570.9
465;27-11-2020;2020-48;10493.0
466;04-12-2020;2020-49;10674.4
467;11-12-2020;2020-50;10551.7
468;18-12-2020;2020-51;10741.8
469;25-12-2020;2020-52;10735.7
470;01-01-2021;2021-1;10831.2
471;08-01-2021;2021-2;10787.1
472;15-01-2021;2021-3;10433.1
473;22-01-2021;2021-4;10509.0
474;29-01-2021;2021-5;10593.0
475;05-02-2021;2021-6;10677.1
476;12-02-2021;2021-7;10711.5
477;19-02-2021;2021-8;10712.1
478;26-02-2021;2021-9;10586.3
479;05-03-2021;2021-10;10453.7
480;12-03-2021;2021-11;10566.8
481;19-03-2021;2021-12;10579.6
482;26-03-2021;2021-13;10111.5
483;02-04-2021;2021-14;10019.0
484;09-04-2021;2021-15;10256.9
485;16-04-2021;2021-16;10578.7
486;23-04-2021;2021-17;10606.4
487;30-04-2021;2021-18;10657.7
488;07-05-2021;2021-19;10899.7
489;14-05-2021;2021-20;10896.8
490;21-05-2021;2021-21;10970.1
491;28-05-2021;2021-22;11062.6
492;04-06-2021;2021-23;11153.6
493;11-06-2021;2021-24;11350.2
494;18-06-2021;2021-25;11282.6
495;25-06-2021;2021-26;11512.2
496;02-07-2021;2021-27;11525.2
497;09-07-2021;2021-28;11664.3
498;16-07-2021;2021-29;11791.9
499;23-07-2021;2021-30;11791.5
500;30-07-2021;2021-31;11992.2
501;06-08-2021;2021-32;12033.6
