;Tarih;TP_BEKODTUFEYENI_BT33
0;2022-1;2.4138
1;2022-2;1.16
2;2022-3;2.3333
3;2022-4;5.9375
4;2022-5;5.1357
5;2022-6;5.04
6;2022-7;4.3034
7;2022-8;4.456
8;2022-9;5.69
9;2022-10;0.0
10;2022-11;0.192
11;2022-12;0.0
12;2023-1;4.0696
13;2023-2;5.9091
14;2023-3;2.624
15;2023-4;4.1385
16;2023-5;5.344
17;2023-6;3.256
18;2023-7;0.55
19;2023-8;0.5286
20;2023-9;0.9
21;2023-10;0.0
22;2023-11;0.0
23;2023-12;0.2372
24;2024-1;2.1333
