;Tarih;YEARWEEK;TP_BS13_NOMINAL
76;14-06-2013;2013-24;41000.0
77;21-06-2013;2013-25;41000.0
78;28-06-2013;2013-26;41000.0
79;05-07-2013;2013-27;41000.0
80;12-07-2013;2013-28;41000.0
81;19-07-2013;2013-29;41000.0
82;26-07-2013;2013-30;41000.0
83;02-08-2013;2013-31;41000.0
84;09-08-2013;2013-32;41000.0
85;16-08-2013;2013-33;41000.0
86;23-08-2013;2013-34;41000.0
87;30-08-2013;2013-35;41000.0
88;06-09-2013;2013-36;41000.0
89;13-09-2013;2013-37;41000.0
90;20-09-2013;2013-38;41000.0
91;27-09-2013;2013-39;41000.0
92;04-10-2013;2013-40;41000.0
93;11-10-2013;2013-41;42250.0
94;18-10-2013;2013-42;42250.0
95;25-10-2013;2013-43;42250.0
96;01-11-2013;2013-44;42250.0
97;08-11-2013;2013-45;42250.0
98;15-11-2013;2013-46;42250.0
99;22-11-2013;2013-47;42250.0
100;29-11-2013;2013-48;42250.0
101;06-12-2013;2013-49;42250.0
102;13-12-2013;2013-50;42250.0
103;20-12-2013;2013-51;42250.0
104;27-12-2013;2013-52;42250.0
105;03-01-2014;2014-1;42250.0
106;10-01-2014;2014-2;42250.0
107;17-01-2014;2014-3;40500.0
108;24-01-2014;2014-4;40500.0
109;31-01-2014;2014-5;43000.0
110;07-02-2014;2014-6;43000.0
111;14-02-2014;2014-7;43000.0
112;21-02-2014;2014-8;44500.0
113;28-02-2014;2014-9;44500.0
114;07-03-2014;2014-10;44500.0
115;14-03-2014;2014-11;44500.0
116;21-03-2014;2014-12;44500.0
117;28-03-2014;2014-13;44500.0
118;04-04-2014;2014-14;44500.0
119;11-04-2014;2014-15;44500.0
120;18-04-2014;2014-16;44500.0
121;25-04-2014;2014-17;44500.0
122;02-05-2014;2014-18;44500.0
123;09-05-2014;2014-19;44500.0
124;16-05-2014;2014-20;44500.0
125;23-05-2014;2014-21;44500.0
126;30-05-2014;2014-22;44500.0
127;06-06-2014;2014-23;44500.0
128;13-06-2014;2014-24;44500.0
129;20-06-2014;2014-25;44500.0
130;27-06-2014;2014-26;44500.0
131;04-07-2014;2014-27;44500.0
132;11-07-2014;2014-28;44500.0
133;18-07-2014;2014-29;44500.0
134;25-07-2014;2014-30;44500.0
135;01-08-2014;2014-31;44500.0
136;08-08-2014;2014-32;44500.0
137;15-08-2014;2014-33;44500.0
138;22-08-2014;2014-34;44500.0
139;29-08-2014;2014-35;44500.0
140;05-09-2014;2014-36;44500.0
141;12-09-2014;2014-37;44500.0
142;19-09-2014;2014-38;44500.0
143;26-09-2014;2014-39;44500.0
144;03-10-2014;2014-40;44500.0
145;10-10-2014;2014-41;44500.0
146;17-10-2014;2014-42;44500.0
147;24-10-2014;2014-43;44500.0
148;31-10-2014;2014-44;44500.0
149;07-11-2014;2014-45;44500.0
150;14-11-2014;2014-46;44500.0
151;21-11-2014;2014-47;44500.0
152;28-11-2014;2014-48;45500.0
153;05-12-2014;2014-49;45500.0
154;12-12-2014;2014-50;45500.0
155;19-12-2014;2014-51;45500.0
156;26-12-2014;2014-52;45500.0
157;02-01-2015;2015-1;45500.0
158;09-01-2015;2015-2;45500.0
159;16-01-2015;2015-3;47000.0
160;23-01-2015;2015-4;47000.0
161;30-01-2015;2015-5;47000.0
162;06-02-2015;2015-6;47000.0
163;13-02-2015;2015-7;47000.0
164;20-02-2015;2015-8;47000.0
165;27-02-2015;2015-9;47000.0
166;06-03-2015;2015-10;47000.0
167;13-03-2015;2015-11;47000.0
168;20-03-2015;2015-12;44250.0
169;27-03-2015;2015-13;44250.0
170;03-04-2015;2015-14;44250.0
171;10-04-2015;2015-15;44250.0
172;17-04-2015;2015-16;45750.0
173;24-04-2015;2015-17;45750.0
174;01-05-2015;2015-18;45750.0
175;08-05-2015;2015-19;45750.0
176;15-05-2015;2015-20;45750.0
177;22-05-2015;2015-21;45750.0
178;29-05-2015;2015-22;45750.0
179;05-06-2015;2015-23;45750.0
180;12-06-2015;2015-24;45750.0
181;19-06-2015;2015-25;45750.0
182;26-06-2015;2015-26;45750.0
183;03-07-2015;2015-27;45750.0
184;10-07-2015;2015-28;45750.0
185;17-07-2015;2015-29;45750.0
186;24-07-2015;2015-30;45750.0
187;31-07-2015;2015-31;45750.0
188;07-08-2015;2015-32;45750.0
189;14-08-2015;2015-33;45750.0
190;21-08-2015;2015-34;45750.0
191;28-08-2015;2015-35;45750.0
192;04-09-2015;2015-36;45750.0
193;11-09-2015;2015-37;45750.0
194;18-09-2015;2015-38;45750.0
195;25-09-2015;2015-39;45750.0
196;02-10-2015;2015-40;45750.0
197;09-10-2015;2015-41;45750.0
198;16-10-2015;2015-42;45750.0
199;23-10-2015;2015-43;45750.0
200;30-10-2015;2015-44;45750.0
201;06-11-2015;2015-45;45750.0
202;13-11-2015;2015-46;45750.0
203;20-11-2015;2015-47;45750.0
204;27-11-2015;2015-48;45750.0
205;04-12-2015;2015-49;45750.0
206;11-12-2015;2015-50;45750.0
207;18-12-2015;2015-51;45750.0
208;25-12-2015;2015-52;45750.0
209;01-01-2016;2016-1;45750.0
210;08-01-2016;2016-2;45750.0
211;15-01-2016;2016-3;45750.0
212;22-01-2016;2016-4;45750.0
213;29-01-2016;2016-5;45750.0
214;05-02-2016;2016-6;45750.0
215;12-02-2016;2016-7;45750.0
216;19-02-2016;2016-8;45750.0
217;26-02-2016;2016-9;45750.0
218;04-03-2016;2016-10;45750.0
219;11-03-2016;2016-11;47250.0
220;18-03-2016;2016-12;47250.0
221;25-03-2016;2016-13;47250.0
222;01-04-2016;2016-14;47250.0
223;08-04-2016;2016-15;47250.0
224;15-04-2016;2016-16;47250.0
225;22-04-2016;2016-17;47250.0
226;29-04-2016;2016-18;47250.0
227;06-05-2016;2016-19;48750.0
228;13-05-2016;2016-20;48750.0
229;20-05-2016;2016-21;48750.0
230;27-05-2016;2016-22;48750.0
231;03-06-2016;2016-23;48750.0
232;10-06-2016;2016-24;49750.0
233;17-06-2016;2016-25;49750.0
234;24-06-2016;2016-26;49750.0
235;01-07-2016;2016-27;49750.0
236;08-07-2016;2016-28;49750.0
237;15-07-2016;2016-29;49750.0
238;22-07-2016;2016-30;49750.0
239;29-07-2016;2016-31;49750.0
240;05-08-2016;2016-32;49750.0
241;12-08-2016;2016-33;49750.0
242;19-08-2016;2016-34;49750.0
243;26-08-2016;2016-35;49750.0
244;02-09-2016;2016-36;49750.0
245;09-09-2016;2016-37;49750.0
246;16-09-2016;2016-38;49750.0
247;23-09-2016;2016-39;49750.0
248;30-09-2016;2016-40;47750.0
249;07-10-2016;2016-41;47750.0
250;14-10-2016;2016-42;47750.0
251;21-10-2016;2016-43;49250.0
252;28-10-2016;2016-44;49250.0
253;04-11-2016;2016-45;49250.0
254;11-11-2016;2016-46;49250.0
255;18-11-2016;2016-47;49250.0
256;25-11-2016;2016-48;49250.0
257;02-12-2016;2016-49;49250.0
258;09-12-2016;2016-50;49250.0
259;16-12-2016;2016-51;49250.0
260;23-12-2016;2016-52;49250.0
261;30-12-2016;2016-53;49250.0
262;06-01-2017;2017-1;49250.0
263;13-01-2017;2017-2;49250.0
264;20-01-2017;2017-3;49250.0
265;27-01-2017;2017-4;51250.0
266;03-02-2017;2017-5;51250.0
267;10-02-2017;2017-6;51250.0
268;17-02-2017;2017-7;51250.0
269;24-02-2017;2017-8;52500.0
270;03-03-2017;2017-9;52500.0
271;10-03-2017;2017-10;52500.0
272;17-03-2017;2017-11;52500.0
273;24-03-2017;2017-12;52500.0
274;31-03-2017;2017-13;52500.0
275;07-04-2017;2017-14;53750.0
276;14-04-2017;2017-15;53750.0
277;21-04-2017;2017-16;53750.0
278;28-04-2017;2017-17;53750.0
279;05-05-2017;2017-18;53750.0
280;12-05-2017;2017-19;55500.0
281;19-05-2017;2017-20;55500.0
282;26-05-2017;2017-21;55500.0
283;02-06-2017;2017-22;55500.0
284;09-06-2017;2017-23;55500.0
285;16-06-2017;2017-24;55500.0
286;23-06-2017;2017-25;55500.0
287;30-06-2017;2017-26;55500.0
288;07-07-2017;2017-27;55500.0
289;14-07-2017;2017-28;53250.0
290;21-07-2017;2017-29;53250.0
291;28-07-2017;2017-30;53250.0
292;04-08-2017;2017-31;53250.0
293;11-08-2017;2017-32;53250.0
294;18-08-2017;2017-33;53250.0
295;25-08-2017;2017-34;53250.0
296;01-09-2017;2017-35;53250.0
297;08-09-2017;2017-36;53250.0
298;15-09-2017;2017-37;55000.0
299;22-09-2017;2017-38;55000.0
300;29-09-2017;2017-39;55000.0
301;06-10-2017;2017-40;55000.0
302;13-10-2017;2017-41;55000.0
303;20-10-2017;2017-42;55000.0
304;27-10-2017;2017-43;55000.0
305;03-11-2017;2017-44;55000.0
306;10-11-2017;2017-45;55000.0
307;17-11-2017;2017-46;55000.0
308;24-11-2017;2017-47;55000.0
309;01-12-2017;2017-48;55000.0
310;08-12-2017;2017-49;55000.0
311;15-12-2017;2017-50;55000.0
312;22-12-2017;2017-51;55000.0
313;29-12-2017;2017-52;55000.0
314;05-01-2018;2018-1;55000.0
315;12-01-2018;2018-2;55000.0
316;19-01-2018;2018-3;57000.0
317;26-01-2018;2018-4;57000.0
318;02-02-2018;2018-5;57000.0
319;09-02-2018;2018-6;57000.0
320;16-02-2018;2018-7;57000.0
321;23-02-2018;2018-8;57000.0
322;02-03-2018;2018-9;57000.0
323;09-03-2018;2018-10;57000.0
324;16-03-2018;2018-11;57000.0
325;23-03-2018;2018-12;57000.0
326;30-03-2018;2018-13;55500.0
327;06-04-2018;2018-14;53250.0
328;13-04-2018;2018-15;53250.0
329;20-04-2018;2018-16;53250.0
330;27-04-2018;2018-17;55250.0
331;04-05-2018;2018-18;55250.0
332;11-05-2018;2018-19;55250.0
333;18-05-2018;2018-20;55250.0
334;25-05-2018;2018-21;55250.0
335;01-06-2018;2018-22;55250.0
336;08-06-2018;2018-23;55250.0
337;15-06-2018;2018-24;55250.0
338;22-06-2018;2018-25;55250.0
339;29-06-2018;2018-26;55250.0
340;06-07-2018;2018-27;55250.0
341;13-07-2018;2018-28;55250.0
342;20-07-2018;2018-29;55250.0
343;27-07-2018;2018-30;55250.0
344;03-08-2018;2018-31;55250.0
345;10-08-2018;2018-32;55250.0
346;17-08-2018;2018-33;55250.0
347;24-08-2018;2018-34;55250.0
348;31-08-2018;2018-35;55250.0
349;07-09-2018;2018-36;55250.0
350;14-09-2018;2018-37;55250.0
351;21-09-2018;2018-38;55250.0
352;28-09-2018;2018-39;55250.0
353;05-10-2018;2018-40;55250.0
354;12-10-2018;2018-41;54000.0
355;19-10-2018;2018-42;56000.0
356;26-10-2018;2018-43;56000.0
357;02-11-2018;2018-44;56000.0
358;09-11-2018;2018-45;56000.0
359;16-11-2018;2018-46;56000.0
360;23-11-2018;2018-47;56000.0
361;30-11-2018;2018-48;56000.0
362;07-12-2018;2018-49;56000.0
363;14-12-2018;2018-50;56000.0
364;21-12-2018;2018-51;56000.0
365;28-12-2018;2018-52;56000.0
366;04-01-2019;2019-1;56000.0
367;11-01-2019;2019-2;56000.0
368;18-01-2019;2019-3;58000.0
369;25-01-2019;2019-4;58000.0
370;01-02-2019;2019-5;58000.0
371;08-02-2019;2019-6;58000.0
372;15-02-2019;2019-7;58000.0
373;22-02-2019;2019-8;60000.0
374;01-03-2019;2019-9;60000.0
375;08-03-2019;2019-10;60000.0
376;15-03-2019;2019-11;58500.0
377;22-03-2019;2019-12;58500.0
378;29-03-2019;2019-13;59500.0
379;05-04-2019;2019-14;59500.0
380;12-04-2019;2019-15;59500.0
381;19-04-2019;2019-16;59500.0
382;26-04-2019;2019-17;59500.0
383;03-05-2019;2019-18;59500.0
384;10-05-2019;2019-19;59500.0
385;17-05-2019;2019-20;59500.0
386;24-05-2019;2019-21;59500.0
387;31-05-2019;2019-22;59500.0
388;07-06-2019;2019-23;59500.0
389;14-06-2019;2019-24;59500.0
390;21-06-2019;2019-25;59500.0
391;28-06-2019;2019-26;59500.0
392;05-07-2019;2019-27;59500.0
393;12-07-2019;2019-28;61750.0
394;19-07-2019;2019-29;61750.0
395;26-07-2019;2019-30;61750.0
396;02-08-2019;2019-31;61750.0
397;09-08-2019;2019-32;61750.0
398;16-08-2019;2019-33;61750.0
399;23-08-2019;2019-34;61750.0
400;30-08-2019;2019-35;61750.0
401;06-09-2019;2019-36;61750.0
402;13-09-2019;2019-37;61750.0
403;20-09-2019;2019-38;61750.0
404;27-09-2019;2019-39;61750.0
405;04-10-2019;2019-40;61750.0
406;11-10-2019;2019-41;61750.0
407;18-10-2019;2019-42;61750.0
408;25-10-2019;2019-43;61750.0
409;01-11-2019;2019-44;61750.0
410;08-11-2019;2019-45;60250.0
411;15-11-2019;2019-46;62750.0
412;22-11-2019;2019-47;62750.0
413;29-11-2019;2019-48;62750.0
414;06-12-2019;2019-49;62750.0
415;13-12-2019;2019-50;62750.0
416;20-12-2019;2019-51;62750.0
417;27-12-2019;2019-52;62750.0
418;03-01-2020;2020-1;62750.0
419;10-01-2020;2020-2;62750.0
420;17-01-2020;2020-3;62750.0
421;24-01-2020;2020-4;62750.0
422;31-01-2020;2020-5;62750.0
423;07-02-2020;2020-6;62750.0
424;14-02-2020;2020-7;66750.0
425;21-02-2020;2020-8;66750.0
426;28-02-2020;2020-9;66750.0
427;06-03-2020;2020-10;66750.0
428;13-03-2020;2020-11;66750.0
429;20-03-2020;2020-12;66750.0
430;27-03-2020;2020-13;66750.0
431;03-04-2020;2020-14;66750.0
432;10-04-2020;2020-15;66750.0
433;17-04-2020;2020-16;66750.0
434;24-04-2020;2020-17;66750.0
435;01-05-2020;2020-18;66750.0
436;08-05-2020;2020-19;66750.0
437;15-05-2020;2020-20;66750.0
438;22-05-2020;2020-21;66750.0
439;29-05-2020;2020-22;66750.0
440;05-06-2020;2020-23;64750.0
441;12-06-2020;2020-24;64750.0
442;19-06-2020;2020-25;64750.0
443;26-06-2020;2020-26;64750.0
444;03-07-2020;2020-27;64750.0
445;10-07-2020;2020-28;64750.0
446;17-07-2020;2020-29;64750.0
447;24-07-2020;2020-30;64750.0
448;31-07-2020;2020-31;64750.0
449;07-08-2020;2020-32;64750.0
450;14-08-2020;2020-33;64750.0
451;21-08-2020;2020-34;64750.0
452;28-08-2020;2020-35;64750.0
453;04-09-2020;2020-36;64750.0
454;11-09-2020;2020-37;64750.0
455;18-09-2020;2020-38;64750.0
456;25-09-2020;2020-39;64750.0
457;02-10-2020;2020-40;64750.0
458;09-10-2020;2020-41;64750.0
459;16-10-2020;2020-42;67250.0
460;23-10-2020;2020-43;67250.0
461;30-10-2020;2020-44;67250.0
462;06-11-2020;2020-45;67250.0
463;13-11-2020;2020-46;67250.0
464;20-11-2020;2020-47;67250.0
465;27-11-2020;2020-48;67250.0
466;04-12-2020;2020-49;69500.0
467;11-12-2020;2020-50;70080.0
468;18-12-2020;2020-51;70080.0
469;25-12-2020;2020-52;70080.0
470;01-01-2021;2021-1;70080.0
471;08-01-2021;2021-2;70080.0
472;15-01-2021;2021-3;70080.0
473;22-01-2021;2021-4;70080.0
474;29-01-2021;2021-5;73580.0
475;05-02-2021;2021-6;73580.0
476;12-02-2021;2021-7;73580.0
477;19-02-2021;2021-8;73580.0
478;26-02-2021;2021-9;73580.0
479;05-03-2021;2021-10;73580.0
480;12-03-2021;2021-11;73580.0
481;19-03-2021;2021-12;73580.0
482;26-03-2021;2021-13;73580.0
483;02-04-2021;2021-14;71580.0
484;09-04-2021;2021-15;71580.0
485;16-04-2021;2021-16;71580.0
486;23-04-2021;2021-17;71580.0
487;30-04-2021;2021-18;71580.0
488;07-05-2021;2021-19;71580.0
489;14-05-2021;2021-20;71580.0
490;21-05-2021;2021-21;71580.0
491;28-05-2021;2021-22;71580.0
492;04-06-2021;2021-23;71580.0
493;11-06-2021;2021-24;70580.0
494;18-06-2021;2021-25;70580.0
495;25-06-2021;2021-26;73080.0
496;02-07-2021;2021-27;73080.0
497;09-07-2021;2021-28;73080.0
498;16-07-2021;2021-29;73080.0
499;23-07-2021;2021-30;73080.0
500;30-07-2021;2021-31;73080.0
501;06-08-2021;2021-32;73080.0
