;Tarih;TP_FG_J032
0;2003-1;94.75
1;2003-2;94.41
2;2003-3;94.4
3;2003-4;97.83
4;2003-5;99.97
5;2003-6;99.95
6;2003-7;99.35
7;2003-8;98.95
8;2003-9;101.37
9;2003-10;104.39
10;2003-11;107.39
11;2003-12;107.24
12;2004-1;105.92
13;2004-2;103.39
14;2004-3;101.08
15;2004-4;104.01
16;2004-5;108.32
17;2004-6;109.1
18;2004-7;106.68
19;2004-8;103.7
20;2004-9;106.79
21;2004-10;112.8
22;2004-11;117.17
23;2004-12;118.23
24;2005-1;114.09
25;2005-2;106.78
26;2005-3;104.85
27;2005-4;115.87
28;2005-5;120.16
29;2005-6;120.38
30;2005-7;113.66
31;2005-8;108.45
32;2005-9;112.66
33;2005-10;119.04
34;2005-11;123.94
35;2005-12;124.78
36;2006-1;117.56
37;2006-2;109.86
38;2006-3;106.95
39;2006-4;114.28
40;2006-5;118.35
41;2006-6;118.12
42;2006-7;111.81
43;2006-8;104.94
44;2006-9;113.6
45;2006-10;123.13
46;2006-11;127.53
47;2006-12;126.2
48;2007-1;117.25
49;2007-2;110.79
50;2007-3;113.08
51;2007-4;126.01
52;2007-5;131.58
53;2007-6;132.65
54;2007-7;124.11
55;2007-8;115.59
56;2007-9;123.1
57;2007-10;133.12
58;2007-11;137.98
59;2007-12;137.32
60;2008-1;122.48
61;2008-2;114.93
62;2008-3;119.37
63;2008-4;133.97
64;2008-5;139.48
65;2008-6;138.33
66;2008-7;127.25
67;2008-8;120.43
68;2008-9;127.12
69;2008-10;137.8
70;2008-11;140.81
71;2008-12;136.09
72;2009-1;125.79
73;2009-2;118.84
74;2009-3;120.03
75;2009-4;134.26
76;2009-5;141.53
77;2009-6;138.21
78;2009-7;128.17
79;2009-8;123.04
80;2009-9;129.29
81;2009-10;139.06
82;2009-11;143.49
83;2009-12;139.58
84;2010-1;128.47
85;2010-2;122.37
86;2010-3;125.05
87;2010-4;136.11
88;2010-5;141.95
89;2010-6;140.64
90;2010-7;133.03
91;2010-8;128.14
92;2010-9;131.11
93;2010-10;141.25
94;2010-11;145.7
95;2010-12;144.0
96;2011-1;135.46
97;2011-2;128.06
98;2011-3;129.92
99;2011-4;141.91
100;2011-5;147.96
101;2011-6;147.46
102;2011-7;140.66
103;2011-8;136.49
104;2011-9;137.52
105;2011-10;149.17
106;2011-11;155.41
107;2011-12;154.36
108;2012-1;142.61
109;2012-2;137.35
110;2012-3;141.06
111;2012-4;157.62
112;2012-5;163.14
113;2012-6;163.31
114;2012-7;155.66
115;2012-8;147.19
116;2012-9;148.98
117;2012-10;159.12
118;2012-11;166.53
119;2012-12;166.42
120;2013-1;156.63
121;2013-2;145.67
122;2013-3;149.24
123;2013-4;164.96
124;2013-5;174.38
125;2013-6;173.16
126;2013-7;165.61
127;2013-8;160.04
128;2013-9;163.12
129;2013-10;174.13
130;2013-11;178.82
131;2013-12;177.29
132;2014-1;164.32
133;2014-2;155.23
134;2014-3;163.05
135;2014-4;181.01
136;2014-5;188.74
137;2014-6;188.26
138;2014-7;182.74
139;2014-8;174.64
140;2014-9;177.23
141;2014-10;192.3
142;2014-11;198.25
143;2014-12;194.09
144;2015-1;180.94
145;2015-2;168.15
146;2015-3;173.61
147;2015-4;192.09
148;2015-5;203.19
149;2015-6;201.7
150;2015-7;192.38
151;2015-8;185.14
152;2015-9;187.29
153;2015-10;204.95
154;2015-11;213.59
155;2015-12;213.34
156;2016-1;200.65
157;2016-2;187.11
158;2016-3;192.48
159;2016-4;213.21
160;2016-5;221.48
161;2016-6;218.44
162;2016-7;207.99
163;2016-8;200.65
164;2016-9;199.89
165;2016-10;216.37
166;2016-11;222.46
167;2016-12;219.29
168;2017-1;206.09
169;2017-2;198.53
170;2017-3;203.17
171;2017-4;219.64
172;2017-5;228.41
173;2017-6;226.61
174;2017-7;220.53
175;2017-8;214.64
176;2017-9;215.69
177;2017-10;238.41
178;2017-11;245.52
179;2017-12;241.67
180;2018-1;229.19
181;2018-2;220.7
182;2018-3;222.69
183;2018-4;238.54
184;2018-5;251.99
185;2018-6;249.08
186;2018-7;243.16
187;2018-8;240.74
188;2018-9;249.01
189;2018-10;274.03
190;2018-11;280.42
191;2018-12;275.0
192;2019-1;261.54
193;2019-2;257.03
194;2019-3;261.13
195;2019-4;273.27
196;2019-5;280.8
197;2019-6;276.74
198;2019-7;269.44
199;2019-8;267.13
200;2019-9;272.63
201;2019-10;298.31
202;2019-11;308.09
203;2019-12;303.8
204;2020-1;287.23
205;2020-2;275.3
206;2020-3;278.25
207;2020-4;276.96
208;2020-5;288.63
209;2020-6;298.47
210;2020-7;295.13
211;2020-8;290.93
212;2020-9;287.89
213;2020-10;298.99
214;2020-11;304.78
215;2020-12;297.0
216;2021-1;286.21
217;2021-2;286.22
218;2021-3;291.06
219;2021-4;304.74
220;2021-5;302.49
221;2021-6;304.82
222;2021-7;298.76
223;2021-8;291.25
224;2021-9;292.98
225;2021-10;314.13
226;2021-11;323.11
227;2021-12;338.51
228;2022-1;348.0
229;2022-2;356.86
230;2022-3;368.38
231;2022-4;391.79
232;2022-5;400.65
233;2022-6;404.22
234;2022-7;418.77
235;2022-8;424.64
236;2022-9;433.7
237;2022-10;456.33
238;2022-11;461.56
239;2022-12;453.38
240;2023-1;450.19
241;2023-2;449.02
242;2023-3;447.88
243;2023-4;464.55
244;2023-5;467.46
245;2023-6;468.27
246;2023-7;479.57
247;2023-8;526.37
248;2023-9;544.43
249;2023-10;613.41
250;2023-11;608.95
251;2023-12;605.8
252;2024-1;608.36
