;Tarih;TP_BEKODTUFEYENI_BT1
0;2022-1;29.0
1;2022-2;30.0
2;2022-3;30.0
3;2022-4;32.0
4;2022-5;28.0
5;2022-6;30.0
6;2022-7;29.0
7;2022-8;25.0
8;2022-9;20.0
9;2022-10;26.0
10;2022-11;25.0
11;2022-12;23.0
12;2023-1;23.0
13;2023-2;22.0
14;2023-3;25.0
15;2023-4;26.0
16;2023-5;25.0
17;2023-6;25.0
18;2023-7;28.0
19;2023-8;28.0
20;2023-9;28.0
21;2023-10;41.0
22;2023-11;43.0
23;2023-12;43.0
24;2024-1;39.0
