;Tarih;TP_BEKODTUFEYENI_BT79
0;2022-1;8.2667
1;2022-2;4.5793
2;2022-3;3.1241
3;2022-4;8.6194
4;2022-5;5.8692
5;2022-6;7.7778
6;2022-7;5.7571
7;2022-8;1.913
8;2022-9;3.84
9;2022-10;3.3091
10;2022-11;5.5429
11;2022-12;9.51
12;2023-1;20.08
13;2023-2;12.7579
14;2023-3;12.75
15;2023-4;19.9818
16;2023-5;12.4
17;2023-6;16.1905
18;2023-7;14.4417
19;2023-8;8.912
20;2023-9;12.272
21;2023-10;6.35
22;2023-11;6.41
23;2023-12;8.65
24;2024-1;6.6083
