;Tarih;TP_FG_J012
0;2003-1;95.87
1;2003-2;96.04
2;2003-3;96.26
3;2003-4;96.98
4;2003-5;98.29
5;2003-6;99.2
6;2003-7;101.77
7;2003-8;102.2
8;2003-9;102.87
9;2003-10;103.47
10;2003-11;103.48
11;2003-12;103.56
12;2004-1;104.2
13;2004-2;104.3
14;2004-3;105.31
15;2004-4;106.11
16;2004-5;109.06
17;2004-6;110.73
18;2004-7;111.42
19;2004-8;111.99
20;2004-9;112.65
21;2004-10;113.28
22;2004-11;114.39
23;2004-12;115.39
24;2005-1;115.23
25;2005-2;115.28
26;2005-3;115.51
27;2005-4;116.05
28;2005-5;116.51
29;2005-6;116.66
30;2005-7;117.59
31;2005-8;118.28
32;2005-9;119.34
33;2005-10;119.9
34;2005-11;120.3
35;2005-12;121.42
36;2006-1;122.18
37;2006-2;122.74
38;2006-3;122.82
39;2006-4;123.05
40;2006-5;123.27
41;2006-6;124.29
42;2006-7;127.18
43;2006-8;129.12
44;2006-9;130.17
45;2006-10;130.38
46;2006-11;130.95
47;2006-12;131.83
48;2007-1;132.91
49;2007-2;134.24
50;2007-3;135.06
51;2007-4;135.4
52;2007-5;135.08
53;2007-6;135.85
54;2007-7;136.79
55;2007-8;138.17
56;2007-9;139.8
57;2007-10;140.26
58;2007-11;141.04
59;2007-12;141.89
60;2008-1;140.31
61;2008-2;141.44
62;2008-3;143.57
63;2008-4;144.99
64;2008-5;146.08
65;2008-6;148.77
66;2008-7;150.48
67;2008-8;151.45
68;2008-9;152.67
69;2008-10;153.53
70;2008-11;154.17
71;2008-12;155.14
72;2009-1;155.96
73;2009-2;157.01
74;2009-3;157.59
75;2009-4;158.2
76;2009-5;159.44
77;2009-6;160.68
78;2009-7;161.28
79;2009-8;161.32
80;2009-9;161.87
81;2009-10;162.88
82;2009-11;163.15
83;2009-12;163.77
84;2010-1;164.31
85;2010-2;164.27
86;2010-3;164.23
87;2010-4;165.16
88;2010-5;165.68
89;2010-6;166.73
90;2010-7;168.24
91;2010-8;169.67
92;2010-9;170.43
93;2010-10;171.23
94;2010-11;171.59
95;2010-12;171.34
96;2011-1;172.28
97;2011-2;173.64
98;2011-3;174.07
99;2011-4;174.09
100;2011-5;174.79
101;2011-6;175.88
102;2011-7;177.56
103;2011-8;178.54
104;2011-9;180.29
105;2011-10;182.48
106;2011-11;184.92
107;2011-12;186.96
108;2012-1;188.29
109;2012-2;188.57
110;2012-3;190.68
111;2012-4;191.97
112;2012-5;192.56
113;2012-6;193.25
114;2012-7;193.85
115;2012-8;194.67
116;2012-9;195.31
117;2012-10;196.82
118;2012-11;198.92
119;2012-12;199.37
120;2013-1;200.48
121;2013-2;200.96
122;2013-3;202.03
123;2013-4;202.05
124;2013-5;203.13
125;2013-6;203.82
126;2013-7;203.95
127;2013-8;204.46
128;2013-9;205.92
129;2013-10;207.06
130;2013-11;208.29
131;2013-12;210.01
132;2014-1;211.27
133;2014-2;212.79
134;2014-3;214.18
135;2014-4;215.42
136;2014-5;216.55
137;2014-6;219.26
138;2014-7;221.82
139;2014-8;224.44
140;2014-9;226.02
141;2014-10;228.54
142;2014-11;230.26
143;2014-12;230.8
144;2015-1;231.65
145;2015-2;234.19
146;2015-3;235.84
147;2015-4;236.96
148;2015-5;240.39
149;2015-6;241.71
150;2015-7;243.84
151;2015-8;247.9
152;2015-9;252.14
153;2015-10;253.61
154;2015-11;254.54
155;2015-12;255.53
156;2016-1;257.54
157;2016-2;260.1
158;2016-3;263.76
159;2016-4;266.71
160;2016-5;268.18
161;2016-6;269.01
162;2016-7;270.65
163;2016-8;271.02
164;2016-9;271.19
165;2016-10;271.48
166;2016-11;272.95
167;2016-12;276.86
168;2017-1;280.27
169;2017-2;284.63
170;2017-3;287.11
171;2017-4;293.12
172;2017-5;298.94
173;2017-6;300.81
174;2017-7;305.08
175;2017-8;308.53
176;2017-9;310.98
177;2017-10;315.4
178;2017-11;315.19
179;2017-12;314.72
180;2018-1;318.65
181;2018-2;326.99
182;2018-3;331.76
183;2018-4;332.05
184;2018-5;334.67
185;2018-6;339.15
186;2018-7;345.69
187;2018-8;348.91
188;2018-9;364.56
189;2018-10;375.5
190;2018-11;375.66
191;2018-12;374.92
192;2019-1;375.64
193;2019-2;376.45
194;2019-3;376.84
195;2019-4;378.55
196;2019-5;383.52
197;2019-6;388.73
198;2019-7;400.41
199;2019-8;405.66
200;2019-9;418.58
201;2019-10;420.46
202;2019-11;421.06
203;2019-12;422.61
204;2020-1;426.48
205;2020-2;428.25
206;2020-3;435.54
