;Tarih;TP_DB_B33
0;1989-Q4;1692.0
1;1990-Q1;1705.0
2;1990-Q2;1806.0
3;1990-Q3;2044.0
4;1990-Q4;2125.0
5;1991-Q1;2130.0
6;1991-Q2;2200.0
7;1991-Q3;2491.0
8;1991-Q4;2848.0
9;1992-Q1;2957.0
10;1992-Q2;3251.0
11;1992-Q3;3448.0
12;1992-Q4;3702.0
13;1993-Q1;4014.0
14;1993-Q2;4641.0
15;1993-Q3;5491.0
16;1993-Q4;5837.0
17;1994-Q1;6211.0
18;1994-Q2;6563.0
19;1994-Q3;6753.0
20;1994-Q4;6863.0
21;1995-Q1;7146.0
22;1995-Q2;7340.0
23;1995-Q3;7340.0
24;1995-Q4;7516.0
25;1996-Q1;7507.0
26;1996-Q2;7784.0
27;1996-Q3;8771.0
28;1996-Q4;10637.0
29;1997-Q1;11504.0
30;1997-Q2;12952.0
31;1997-Q3;14555.0
32;1997-Q4;16925.0
33;1998-Q1;17953.0
34;1998-Q2;20858.0
35;1998-Q3;23471.0
36;1998-Q4;23759.0
37;1999-Q1;23863.0
38;1999-Q2;23980.0
39;1999-Q3;25212.0
40;1999-Q4;27356.0
41;2000-Q1;26799.0
42;2000-Q2;28075.0
43;2000-Q3;28005.0
44;2000-Q4;29243.0
45;2001-Q1;29967.0
46;2001-Q2;29710.0
47;2001-Q3;29989.0
48;2001-Q4;27480.0
49;2002-Q1;25874.0
50;2002-Q2;28651.0
51;2002-Q3;28565.0
52;2002-Q4;29241.0
53;2003-Q1;28379.0
54;2003-Q2;28980.0
55;2003-Q3;29307.0
56;2003-Q4;30176.0
57;2004-Q1;31495.0
58;2004-Q2;32560.0
59;2004-Q3;33911.0
60;2004-Q4;37194.0
61;2005-Q1;37417.0
62;2005-Q2;42557.0
63;2005-Q3;45318.0
64;2005-Q4;51127.0
65;2006-Q1;62429.0
66;2006-Q2;69208.0
67;2006-Q3;73528.0
68;2006-Q4;83167.0
69;2007-Q1;92879.0
70;2007-Q2;102026.0
71;2007-Q3;112306.0
72;2007-Q4;123028.0
73;2008-Q1;133735.0
74;2008-Q2;145067.0
75;2008-Q3;147699.0
76;2008-Q4;141714.0
77;2009-Q1;134954.0
78;2009-Q2;135362.0
79;2009-Q3;132808.0
80;2009-Q4;129359.0
81;2010-Q1;123248.0
82;2010-Q2;117081.0
83;2010-Q3;122026.0
84;2010-Q4;120551.0
85;2011-Q1;127143.0
86;2011-Q2;130839.0
87;2011-Q3;129590.0
88;2011-Q4;128249.0
89;2012-Q1;131917.0
90;2012-Q2;131093.0
91;2012-Q3;134336.0
92;2012-Q4;143031.0
93;2013-Q1;143198.0
94;2013-Q2;148166.0
95;2013-Q3;152218.0
96;2013-Q4;159788.0
97;2014-Q1;162608.0
98;2014-Q2;169644.0
99;2014-Q3;167340.0
100;2014-Q4;171119.0
101;2015-Q1;169475.0
102;2015-Q2;180578.0
103;2015-Q3;189654.0
104;2015-Q4;197551.0
105;2016-Q1;205454.0
106;2016-Q2;210814.0
107;2016-Q3;211157.0
108;2016-Q4;208791.0
109;2017-Q1;206874.0
110;2017-Q2;214574.0
111;2017-Q3;217487.0
112;2017-Q4;223916.0
113;2018-Q1;228695.0
114;2018-Q2;222841.0
115;2018-Q3;216140.0
116;2018-Q4;211221.0
117;2019-Q1;211718.0
118;2019-Q2;203414.0
119;2019-Q3;197344.0
120;2019-Q4;181266.0
121;2020-Q1;168964.0
122;2020-Q2;164005.0
123;2020-Q3;163515.0
124;2020-Q4;164915.0
125;2021-Q1;161601.0
126;2021-Q2;164410.0
127;2021-Q3;163371.0
128;2021-Q4;161314.0
129;2022-Q1;158993.0
130;2022-Q2;153176.0
131;2022-Q3;153074.0
132;2022-Q4;152835.0
133;2023-Q1;151194.0
134;2023-Q2;148378.0
135;2023-Q3;150808.0
