;Tarih;TP_FG_J063
128;2013-9;182.84
129;2013-10;183.45
130;2013-11;190.08
131;2013-12;197.76
132;2014-1;207.4
133;2014-2;210.07
134;2014-3;212.4
135;2014-4;219.35
136;2014-5;222.26
137;2014-6;223.04
138;2014-7;224.89
139;2014-8;225.44
140;2014-9;226.98
141;2014-10;232.38
142;2014-11;234.25
143;2014-12;234.88
144;2015-1;241.38
145;2015-2;244.66
146;2015-3;249.56
147;2015-4;249.89
148;2015-5;251.28
149;2015-6;251.72
150;2015-7;252.36
151;2015-8;253.75
152;2015-9;254.91
153;2015-10;257.29
154;2015-11;259.76
155;2015-12;260.07
156;2016-1;268.66
157;2016-2;273.1
158;2016-3;273.38
159;2016-4;274.21
160;2016-5;275.57
161;2016-6;275.92
162;2016-7;276.3
163;2016-8;278.38
164;2016-9;280.88
165;2016-10;281.95
166;2016-11;282.49
167;2016-12;283.67
168;2017-1;297.98
169;2017-2;299.95
170;2017-3;303.38
171;2017-4;304.11
172;2017-5;304.21
173;2017-6;305.84
174;2017-7;306.47
175;2017-8;307.06
176;2017-9;310.7
177;2017-10;313.64
178;2017-11;313.85
179;2017-12;315.49
180;2018-1;329.26
181;2018-2;337.92
182;2018-3;339.46
183;2018-4;341.89
184;2018-5;342.91
185;2018-6;345.02
186;2018-7;357.21
187;2018-8;358.79
188;2018-9;367.2
189;2018-10;373.93
190;2018-11;376.04
191;2018-12;379.76
192;2019-1;405.57
193;2019-2;408.21
194;2019-3;410.01
195;2019-4;412.99
196;2019-5;413.21
197;2019-6;415.75
198;2019-7;417.21
199;2019-8;419.82
200;2019-9;425.97
201;2019-10;429.49
202;2019-11;430.03
203;2019-12;432.68
204;2020-1;459.85
205;2020-2;466.39
206;2020-3;476.94
207;2020-4;480.45
208;2020-5;481.22
209;2020-6;484.68
210;2020-7;490.27
211;2020-8;500.29
212;2020-9;505.04
213;2020-10;511.98
214;2020-11;517.83
215;2020-12;523.49
216;2021-1;561.78
217;2021-2;572.91
218;2021-3;579.01
219;2021-4;581.25
220;2021-5;582.84
221;2021-6;592.18
222;2021-7;597.85
223;2021-8;601.15
224;2021-9;607.06
225;2021-10;614.49
226;2021-11;624.8
227;2021-12;650.18
228;2022-1;737.18
229;2022-2;772.96
230;2022-3;797.05
231;2022-4;825.54
232;2022-5;846.76
233;2022-6;874.59
234;2022-7;893.36
235;2022-8;928.12
236;2022-9;967.89
237;2022-10;998.37
238;2022-11;1011.47
239;2022-12;1033.18
240;2023-1;1316.93
241;2023-2;1348.35
242;2023-3;1346.86
243;2023-4;1391.29
244;2023-5;1450.92
245;2023-6;1471.41
246;2023-7;1707.08
247;2023-8;1833.82
248;2023-9;1952.62
249;2023-10;2036.7
250;2023-11;2074.43
251;2023-12;2113.56
252;2024-1;2592.58
