;Tarih;TP_BEKODTUFEYENI_BT27
0;2022-1;4.669
1;2022-2;3.8933
2;2022-3;4.0
3;2022-4;3.425
4;2022-5;4.1571
5;2022-6;1.2667
6;2022-7;0.6897
7;2022-8;0.0
8;2022-9;1.02
9;2022-10;1.7077
10;2022-11;8.016
11;2022-12;0.4261
12;2023-1;1.7739
13;2023-2;3.6636
14;2023-3;2.8
15;2023-4;1.9846
16;2023-5;3.36
17;2023-6;1.84
18;2023-7;0.5429
19;2023-8;0.1857
20;2023-9;0.0
21;2023-10;0.0
22;2023-11;0.0
23;2023-12;0.0
24;2024-1;0.0
