;Tarih;YEARWEEK;TP_BS15_NOMINAL
111;14-02-2014;2014-7;2827.2
112;21-02-2014;2014-8;2829.7
113;28-02-2014;2014-9;2828.3
114;07-03-2014;2014-10;2807.4
115;14-03-2014;2014-11;2810.9
116;21-03-2014;2014-12;2815.6
117;28-03-2014;2014-13;2821.4
118;04-04-2014;2014-14;2774.4
119;11-04-2014;2014-15;2837.2
120;18-04-2014;2014-16;2825.0
121;25-04-2014;2014-17;2815.9
122;02-05-2014;2014-18;2812.8
123;09-05-2014;2014-19;2833.0
124;16-05-2014;2014-20;2828.8
125;23-05-2014;2014-21;2839.1
126;30-05-2014;2014-22;2839.7
127;06-06-2014;2014-23;2812.8
128;13-06-2014;2014-24;2825.78
129;20-06-2014;2014-25;2833.0
130;27-06-2014;2014-26;2833.8
131;04-07-2014;2014-27;2829.4
132;11-07-2014;2014-28;2844.5
133;18-07-2014;2014-29;2841.7
134;25-07-2014;2014-30;2839.4
135;01-08-2014;2014-31;2803.8
136;08-08-2014;2014-32;2818.9
137;15-08-2014;2014-33;2815.6
138;22-08-2014;2014-34;2777.6
139;29-08-2014;2014-35;2780.3
140;05-09-2014;2014-36;2748.5
141;12-09-2014;2014-37;2695.3
142;19-09-2014;2014-38;2653.2
143;26-09-2014;2014-39;3554.5
144;03-10-2014;2014-40;3573.5
145;10-10-2014;2014-41;3604.6
146;17-10-2014;2014-42;3670.4
147;24-10-2014;2014-43;3612.7
148;31-10-2014;2014-44;3561.0
149;07-11-2014;2014-45;3389.2
150;14-11-2014;2014-46;3361.0
151;21-11-2014;2014-47;3281.8
152;28-11-2014;2014-48;3306.7
153;05-12-2014;2014-49;3238.8
154;12-12-2014;2014-50;3279.0
155;19-12-2014;2014-51;3273.8
156;26-12-2014;2014-52;3232.9
157;02-01-2015;2015-1;3249.9
158;09-01-2015;2015-2;3242.6
159;16-01-2015;2015-3;3318.8
160;23-01-2015;2015-4;3298.2
161;30-01-2015;2015-5;3294.9
162;06-02-2015;2015-6;3309.8
163;13-02-2015;2015-7;3241.3
164;20-02-2015;2015-8;3267.7
165;27-02-2015;2015-9;3269.9
166;06-03-2015;2015-10;3236.1
167;13-03-2015;2015-11;3208.3
168;20-03-2015;2015-12;3218.7
169;27-03-2015;2015-13;3272.7
170;03-04-2015;2015-14;3248.0
171;10-04-2015;2015-15;3233.4
172;17-04-2015;2015-16;3258.4
173;24-04-2015;2015-17;3250.5
174;01-05-2015;2015-18;3259.2
175;08-05-2015;2015-19;3255.7
176;15-05-2015;2015-20;3259.5
177;22-05-2015;2015-21;3209.7
178;29-05-2015;2015-22;3133.5
179;05-06-2015;2015-23;3129.5
180;12-06-2015;2015-24;3143.4
181;19-06-2015;2015-25;3163.4
182;26-06-2015;2015-26;3141.1
183;03-07-2015;2015-27;3145.2
184;10-07-2015;2015-28;3199.3
185;17-07-2015;2015-29;3143.7
186;24-07-2015;2015-30;3136.6
187;31-07-2015;2015-31;3126.0
188;07-08-2015;2015-32;3110.9
189;14-08-2015;2015-33;3119.2
190;21-08-2015;2015-34;3133.0
191;28-08-2015;2015-35;3229.1
192;04-09-2015;2015-36;3228.1
193;11-09-2015;2015-37;3209.7
194;18-09-2015;2015-38;3212.8
195;25-09-2015;2015-39;3236.7
196;02-10-2015;2015-40;3235.6
197;09-10-2015;2015-41;3242.1
198;16-10-2015;2015-42;3280.4
199;23-10-2015;2015-43;3244.0
200;30-10-2015;2015-44;3223.8
201;06-11-2015;2015-45;3189.4
202;13-11-2015;2015-46;3158.0
203;20-11-2015;2015-47;3153.1
204;27-11-2015;2015-48;3168.5
205;04-12-2015;2015-49;3147.0
206;11-12-2015;2015-50;3193.3
207;18-12-2015;2015-51;3172.2
208;25-12-2015;2015-52;3226.4
209;01-01-2016;2016-1;3224.3
210;08-01-2016;2016-2;3301.9
211;15-01-2016;2016-3;3296.8
212;22-01-2016;2016-4;3323.1
213;29-01-2016;2016-5;3269.1
214;05-02-2016;2016-6;3302.2
215;12-02-2016;2016-7;3473.4
216;19-02-2016;2016-8;3412.1
217;26-02-2016;2016-9;3460.4
218;04-03-2016;2016-10;3407.9
219;11-03-2016;2016-11;3419.0
220;18-03-2016;2016-12;3486.2
221;25-03-2016;2016-13;3445.4
222;01-04-2016;2016-14;3456.1
223;08-04-2016;2016-15;3579.7
224;15-04-2016;2016-16;3553.8
225;22-04-2016;2016-17;3539.9
226;29-04-2016;2016-18;3589.6
227;06-05-2016;2016-19;3622.5
228;13-05-2016;2016-20;3559.7
229;20-05-2016;2016-21;3548.7
230;27-05-2016;2016-22;3532.2
231;03-06-2016;2016-23;3562.0
232;10-06-2016;2016-24;3646.9
233;17-06-2016;2016-25;3730.3
234;24-06-2016;2016-26;3701.9
235;01-07-2016;2016-27;3780.0
236;08-07-2016;2016-28;3785.2
237;15-07-2016;2016-29;3677.0
238;22-07-2016;2016-30;3651.1
239;29-07-2016;2016-31;3708.9
240;05-08-2016;2016-32;3830.4
241;12-08-2016;2016-33;3832.6
242;19-08-2016;2016-34;3877.4
243;26-08-2016;2016-35;3867.8
244;02-09-2016;2016-36;3751.2
245;09-09-2016;2016-37;3822.5
246;16-09-2016;2016-38;3794.1
247;23-09-2016;2016-39;3857.4
248;30-09-2016;2016-40;3827.4
249;07-10-2016;2016-41;3748.3
250;14-10-2016;2016-42;3738.6
251;21-10-2016;2016-43;3745.1
252;28-10-2016;2016-44;3710.0
253;04-11-2016;2016-45;3774.5
254;11-11-2016;2016-46;3662.1
255;18-11-2016;2016-47;3561.7
256;25-11-2016;2016-48;3434.7
257;02-12-2016;2016-49;3400.5
258;09-12-2016;2016-50;3422.9
259;16-12-2016;2016-51;3293.8
260;23-12-2016;2016-52;3302.2
261;30-12-2016;2016-53;3336.2
262;06-01-2017;2017-1;3338.5
263;13-01-2017;2017-2;3401.6
264;20-01-2017;2017-3;3388.0
265;27-01-2017;2017-4;3408.2
266;03-02-2017;2017-5;3451.2
267;10-02-2017;2017-6;3458.6
268;17-02-2017;2017-7;3414.8
269;24-02-2017;2017-8;3431.4
270;03-03-2017;2017-9;3400.5
271;10-03-2017;2017-10;3386.8
272;17-03-2017;2017-11;3426.0
273;24-03-2017;2017-12;3495.6
274;31-03-2017;2017-13;3495.3
275;07-04-2017;2017-14;3507.9
276;14-04-2017;2017-15;3561.3
277;21-04-2017;2017-16;3563.0
278;28-04-2017;2017-17;3488.7
279;05-05-2017;2017-18;3441.7
280;12-05-2017;2017-19;3404.0
281;19-05-2017;2017-20;3454.9
282;26-05-2017;2017-21;3473.8
283;02-06-2017;2017-22;3496.6
284;09-06-2017;2017-23;3532.8
285;16-06-2017;2017-24;3539.6
286;23-06-2017;2017-25;3494.1
287;30-06-2017;2017-26;3452.1
288;07-07-2017;2017-27;3428.4
289;14-07-2017;2017-28;3434.7
290;21-07-2017;2017-29;3459.5
291;28-07-2017;2017-30;3490.0
292;04-08-2017;2017-31;3512.1
293;11-08-2017;2017-32;3533.8
294;18-08-2017;2017-33;3529.0
295;25-08-2017;2017-34;3552.5
296;01-09-2017;2017-35;3577.4
297;08-09-2017;2017-36;3564.9
298;15-09-2017;2017-37;3515.9
299;22-09-2017;2017-38;3452.4
300;29-09-2017;2017-39;3443.9
301;06-10-2017;2017-40;3448.8
302;13-10-2017;2017-41;3458.0
303;20-10-2017;2017-42;3447.2
304;27-10-2017;2017-43;3416.6
305;03-11-2017;2017-44;3405.8
306;10-11-2017;2017-45;3422.6
307;17-11-2017;2017-46;3432.0
308;24-11-2017;2017-47;3492.2
309;01-12-2017;2017-48;3457.7
310;08-12-2017;2017-49;3980.5
311;15-12-2017;2017-50;3977.6
312;22-12-2017;2017-51;3950.7
313;29-12-2017;2017-52;3974.5
314;05-01-2018;2018-1;3982.9
315;12-01-2018;2018-2;4014.3
316;19-01-2018;2018-3;4030.2
317;26-01-2018;2018-4;4112.3
318;02-02-2018;2018-5;4090.9
319;09-02-2018;2018-6;4089.0
320;16-02-2018;2018-7;4211.1
321;23-02-2018;2018-8;4175.8
322;02-03-2018;2018-9;4200.1
323;09-03-2018;2018-10;4228.2
324;16-03-2018;2018-11;4229.8
325;23-03-2018;2018-12;4242.2
326;30-03-2018;2018-13;4206.4
327;06-04-2018;2018-14;4188.3
328;13-04-2018;2018-15;4191.4
329;20-04-2018;2018-16;4176.6
330;27-04-2018;2018-17;4103.2
331;04-05-2018;2018-18;4094.2
332;11-05-2018;2018-19;4085.3
333;18-05-2018;2018-20;4054.2
334;25-05-2018;2018-21;4089.4
335;01-06-2018;2018-22;4120.2
336;08-06-2018;2018-23;4077.8
337;15-06-2018;2018-24;4054.6
338;22-06-2018;2018-25;4057.2
339;29-06-2018;2018-26;4066.4
340;06-07-2018;2018-27;4052.4
341;13-07-2018;2018-28;3988.6
342;20-07-2018;2018-29;3969.5
343;27-07-2018;2018-30;4048.4
344;03-08-2018;2018-31;4019.7
345;10-08-2018;2018-32;4036.0
346;17-08-2018;2018-33;4046.2
347;24-08-2018;2018-34;4053.2
348;31-08-2018;2018-35;4031.6
349;07-09-2018;2018-36;4028.0
350;14-09-2018;2018-37;4021.9
351;21-09-2018;2018-38;3996.1
352;28-09-2018;2018-39;3977.6
353;05-10-2018;2018-40;3922.7
354;12-10-2018;2018-41;3994.7
355;19-10-2018;2018-42;3984.7
356;26-10-2018;2018-43;3993.6
357;02-11-2018;2018-44;3971.3
358;09-11-2018;2018-45;3944.4
359;16-11-2018;2018-46;3951.7
360;23-11-2018;2018-47;3969.2
361;30-11-2018;2018-48;3956.9
362;07-12-2018;2018-49;3974.1
363;14-12-2018;2018-50;3952.8
364;21-12-2018;2018-51;4011.1
365;28-12-2018;2018-52;4043.6
366;04-01-2019;2019-1;4171.6
367;11-01-2019;2019-2;4151.5
368;18-01-2019;2019-3;4120.9
369;25-01-2019;2019-4;4086.8
370;01-02-2019;2019-5;4125.9
371;08-02-2019;2019-6;4079.0
372;15-02-2019;2019-7;4037.8
373;22-02-2019;2019-8;4048.8
374;01-03-2019;2019-9;4047.7
375;08-03-2019;2019-10;4013.6
376;15-03-2019;2019-11;4016.8
377;22-03-2019;2019-12;4058.7
378;29-03-2019;2019-13;4067.1
379;05-04-2019;2019-14;4025.5
380;12-04-2019;2019-15;4034.9
381;19-04-2019;2019-16;4007.1
382;26-04-2019;2019-17;4008.6
383;03-05-2019;2019-18;4020.4
384;10-05-2019;2019-19;4084.9
385;17-05-2019;2019-20;4092.7
386;24-05-2019;2019-21;4070.8
387;31-05-2019;2019-22;4086.8
388;07-06-2019;2019-23;4121.7
389;14-06-2019;2019-24;4136.5
390;21-06-2019;2019-25;4162.6
391;28-06-2019;2019-26;4154.5
392;05-07-2019;2019-27;4159.9
393;12-07-2019;2019-28;4148.8
394;19-07-2019;2019-29;4160.7
395;26-07-2019;2019-30;4148.4
396;02-08-2019;2019-31;4111.1
397;09-08-2019;2019-32;4226.2
398;16-08-2019;2019-33;4227.4
399;23-08-2019;2019-34;4213.1
400;30-08-2019;2019-35;4239.8
401;06-09-2019;2019-36;4208.0
402;13-09-2019;2019-37;4156.9
403;20-09-2019;2019-38;4152.6
404;27-09-2019;2019-39;4166.1
405;04-10-2019;2019-40;4185.6
406;11-10-2019;2019-41;4173.9
407;18-10-2019;2019-42;4121.7
408;25-10-2019;2019-43;4126.3
409;01-11-2019;2019-44;4135.0
410;08-11-2019;2019-45;4113.8
411;15-11-2019;2019-46;4126.3
412;22-11-2019;2019-47;4130.1
413;29-11-2019;2019-48;4097.2
414;06-12-2019;2019-49;4117.5
415;13-12-2019;2019-50;4127.0
416;20-12-2019;2019-51;4093.5
417;27-12-2019;2019-52;4092.7
418;03-01-2020;2020-1;4122.1
419;10-01-2020;2020-2;4099.5
420;17-01-2020;2020-3;4076.7
421;24-01-2020;2020-4;4092.4
422;31-01-2020;2020-5;4117.5
423;07-02-2020;2020-6;4080.4
424;14-02-2020;2020-7;4086.0
425;21-02-2020;2020-8;4009.7
426;28-02-2020;2020-9;4073.4
427;06-03-2020;2020-10;4186.7
428;13-03-2020;2020-11;4321.1
429;20-03-2020;2020-12;4106.2
430;27-03-2020;2020-13;4070.8
431;03-04-2020;2020-14;4177.4
432;10-04-2020;2020-15;4118.3
433;17-04-2020;2020-16;4161.9
434;24-04-2020;2020-17;4166.1
435;01-05-2020;2020-18;4210.7
436;08-05-2020;2020-19;4213.1
437;15-05-2020;2020-20;4193.4
438;22-05-2020;2020-21;4161.5
439;29-05-2020;2020-22;4160.3
440;05-06-2020;2020-23;4113.8
441;12-06-2020;2020-24;4191.4
442;19-06-2020;2020-25;4191.4
443;26-06-2020;2020-26;4181.7
444;03-07-2020;2020-27;4172.7
445;10-07-2020;2020-28;4179.3
446;17-07-2020;2020-29;4188.7
447;24-07-2020;2020-30;4184.8
448;31-07-2020;2020-31;4271.7
449;07-08-2020;2020-32;4248.2
450;14-08-2020;2020-33;4198.9
451;21-08-2020;2020-34;4231.0
452;28-08-2020;2020-35;4228.6
453;04-09-2020;2020-36;4216.7
454;11-09-2020;2020-37;4226.6
455;18-09-2020;2020-38;4281.5
456;25-09-2020;2020-39;4255.5
457;02-10-2020;2020-40;4248.6
458;09-10-2020;2020-41;4230.2
459;16-10-2020;2020-42;4259.5
460;23-10-2020;2020-43;4284.8
461;30-10-2020;2020-44;4282.3
462;06-11-2020;2020-45;4301.2
463;13-11-2020;2020-46;4257.1
464;20-11-2020;2020-47;4312.4
465;27-11-2020;2020-48;4300.0
466;04-12-2020;2020-49;4298.7
467;11-12-2020;2020-50;3717.1
468;18-12-2020;2020-51;3766.1
469;25-12-2020;2020-52;3748.3
470;01-01-2021;2021-1;3762.1
471;08-01-2021;2021-2;3753.4
472;15-01-2021;2021-3;3734.6
473;22-01-2021;2021-4;3754.8
474;29-01-2021;2021-5;3723.9
475;05-02-2021;2021-6;3690.3
476;12-02-2021;2021-7;3710.7
477;19-02-2021;2021-8;3672.5
478;26-02-2021;2021-9;3662.4
479;05-03-2021;2021-10;3621.1
480;12-03-2021;2021-11;3578.4
481;19-03-2021;2021-12;1911.0
482;26-03-2021;2021-13;1910.7
483;02-04-2021;2021-14;1881.4
484;09-04-2021;2021-15;1903.2
485;16-04-2021;2021-16;1915.1
486;23-04-2021;2021-17;1927.1
487;30-04-2021;2021-18;1913.2
488;07-05-2021;2021-19;1908.3
489;14-05-2021;2021-20;1915.1
490;21-05-2021;2021-21;1912.3
491;28-05-2021;2021-22;1909.1
492;04-06-2021;2021-23;1898.2
493;11-06-2021;2021-24;1903.0
494;18-06-2021;2021-25;1883.1
495;25-06-2021;2021-26;1880.0
496;02-07-2021;2021-27;1870.9
497;09-07-2021;2021-28;1896.6
498;16-07-2021;2021-29;1886.1
499;23-07-2021;2021-30;1892.3
500;30-07-2021;2021-31;1897.3
501;06-08-2021;2021-32;1902.3
