;Tarih;TP_FG_J051
0;2003-1;95.34
1;2003-2;95.76
2;2003-3;95.89
3;2003-4;96.66
4;2003-5;97.98
5;2003-6;98.57
6;2003-7;99.48
7;2003-8;100.66
8;2003-9;101.88
9;2003-10;103.82
10;2003-11;106.79
11;2003-12;107.17
12;2004-1;108.24
13;2004-2;108.96
14;2004-3;109.46
15;2004-4;110.32
16;2004-5;110.72
17;2004-6;113.66
18;2004-7;114.68
19;2004-8;117.85
20;2004-9;118.92
21;2004-10;120.39
22;2004-11;121.31
23;2004-12;122.34
24;2005-1;125.43
25;2005-2;126.75
26;2005-3;126.0
27;2005-4;127.15
28;2005-5;129.23
29;2005-6;131.54
30;2005-7;132.15
31;2005-8;131.56
32;2005-9;128.61
33;2005-10;133.51
34;2005-11;136.05
35;2005-12;136.71
36;2006-1;136.82
37;2006-2;128.84
38;2006-3;128.19
39;2006-4;131.51
40;2006-5;130.32
41;2006-6;134.2
42;2006-7;136.97
43;2006-8;140.22
44;2006-9;144.6
45;2006-10;144.37
46;2006-11;140.53
47;2006-12;141.18
48;2007-1;139.25
49;2007-2;139.78
50;2007-3;140.81
51;2007-4;140.93
52;2007-5;146.03
53;2007-6;146.31
54;2007-7;146.21
55;2007-8;145.64
56;2007-9;138.67
57;2007-10;138.5
58;2007-11;139.68
59;2007-12;139.95
60;2008-1;143.54
61;2008-2;144.13
62;2008-3;144.61
63;2008-4;145.11
64;2008-5;151.26
65;2008-6;153.53
66;2008-7;153.9
67;2008-8;152.98
68;2008-9;152.03
69;2008-10;151.92
70;2008-11;151.61
71;2008-12;151.18
72;2009-1;149.06
73;2009-2;149.02
74;2009-3;147.07
75;2009-4;137.23
76;2009-5;136.14
77;2009-6;137.58
78;2009-7;138.66
79;2009-8;139.11
80;2009-9;139.44
81;2009-10;149.97
82;2009-11;150.09
83;2009-12;148.48
84;2010-1;150.37
85;2010-2;150.57
86;2010-3;150.49
87;2010-4;154.4
88;2010-5;155.5
89;2010-6;156.05
90;2010-7;158.89
91;2010-8;158.98
92;2010-9;158.98
93;2010-10;158.0
94;2010-11;158.24
95;2010-12;157.66
96;2011-1;157.43
97;2011-2;158.43
98;2011-3;159.27
99;2011-4;164.7
100;2011-5;165.58
101;2011-6;167.05
102;2011-7;168.77
103;2011-8;171.19
104;2011-9;171.87
105;2011-10;176.4
106;2011-11;178.57
107;2011-12;178.92
108;2012-1;184.2
109;2012-2;184.91
110;2012-3;184.26
111;2012-4;187.64
112;2012-5;187.56
113;2012-6;187.8
114;2012-7;183.97
115;2012-8;186.68
