;Tarih;TP_DB_B44
0;1989-Q4;38165.0
1;1990-Q1;38393.0
2;1990-Q2;39296.0
3;1990-Q3;41521.0
4;1990-Q4;42880.0
5;1991-Q1;40208.0
6;1991-Q2;39595.0
7;1991-Q3;41590.0
8;1991-Q4;44505.0
9;1992-Q1;42765.0
10;1992-Q2;45378.0
11;1992-Q3;48044.0
12;1992-Q4;45935.0
13;1993-Q1;47930.0
14;1993-Q2;49122.0
15;1993-Q3;52146.0
16;1993-Q4;52038.0
17;1994-Q1;55020.0
18;1994-Q2;56715.0
19;1994-Q3;57429.0
20;1994-Q4;57517.0
21;1995-Q1;61420.0
22;1995-Q2;62031.0
23;1995-Q3;60321.0
24;1995-Q4;60447.0
25;1996-Q1;60108.0
26;1996-Q2;60342.0
27;1996-Q3;61679.0
28;1996-Q4;62226.0
29;1997-Q1;60929.0
30;1997-Q2;62844.0
31;1997-Q3;64520.0
32;1997-Q4;66664.0
33;1998-Q1;67581.0
34;1998-Q2;70714.0
35;1998-Q3;74853.0
36;1998-Q4;75577.0
37;1999-Q1;74246.0
38;1999-Q2;73156.0
39;1999-Q3;75776.0
40;1999-Q4;80202.0
41;2000-Q1;80577.0
42;2000-Q2;85040.0
43;2000-Q3;84718.0
44;2000-Q4;90300.0
45;2001-Q1;90917.0
46;2001-Q2;92244.0
47;2001-Q3;99666.0
48;2001-Q4;97188.0
49;2002-Q1;98829.0
50;2002-Q2;107319.0
51;2002-Q3;109743.0
52;2002-Q4;113207.0
53;2003-Q1;112901.0
54;2003-Q2;116744.0
55;2003-Q3;117706.0
56;2003-Q4;121192.0
57;2004-Q1;120123.0
58;2004-Q2;120549.0
59;2004-Q3;123186.0
60;2004-Q4;129240.0
61;2005-Q1;127188.0
62;2005-Q2;127515.0
63;2005-Q3;127708.0
64;2005-Q4;132188.0
65;2006-Q1;144386.0
66;2006-Q2;149397.0
67;2006-Q3;155607.0
68;2006-Q4;166298.0
69;2007-Q1;177719.0
70;2007-Q2;185973.0
71;2007-Q3;198330.0
72;2007-Q4;208146.0
73;2008-Q1;220408.0
74;2008-Q2;235322.0
75;2008-Q3;236120.0
76;2008-Q4;229221.0
77;2009-Q1;219939.0
78;2009-Q2;222743.0
79;2009-Q3;224990.0
80;2009-Q4;220907.0
81;2010-Q1;214592.0
82;2010-Q2;206255.0
83;2010-Q3;217249.0
84;2010-Q4;215666.0
85;2011-Q1;226520.0
86;2011-Q2;231133.0
87;2011-Q3;226685.0
88;2011-Q4;224114.0
89;2012-Q1;231113.0
90;2012-Q2;228828.0
91;2012-Q3;233448.0
92;2012-Q4;242730.0
93;2013-Q1;241586.0
94;2013-Q2;247355.0
95;2013-Q3;252942.0
96;2013-Q4;263359.0
97;2014-Q1;266907.0
98;2014-Q2;275583.0
99;2014-Q3;270975.0
100;2014-Q4;274044.0
101;2015-Q1;267486.0
102;2015-Q2;282094.0
103;2015-Q3;291896.0
104;2015-Q4;298435.0
105;2016-Q1;308773.0
106;2016-Q2;317920.0
107;2016-Q3;317840.0
108;2016-Q4;316126.0
109;2017-Q1;317093.0
110;2017-Q2;331278.0
111;2017-Q3;334883.0
112;2017-Q4;341751.0
113;2018-Q1;349235.0
114;2018-Q2;341420.0
115;2018-Q3;335521.0
116;2018-Q4;333612.0
117;2019-Q1;339316.0
118;2019-Q2;328724.0
119;2019-Q3;322200.0
120;2019-Q4;318710.0
121;2020-Q1;317660.0
122;2020-Q2;307015.0
123;2020-Q3;308513.0
124;2020-Q4;317650.0
125;2021-Q1;313019.0
126;2021-Q2;319361.0
127;2021-Q3;325556.0
128;2021-Q4;318816.0
129;2022-Q1;316745.0
130;2022-Q2;307103.0
131;2022-Q3;300293.0
132;2022-Q4;310157.0
133;2023-Q1;315193.0
134;2023-Q2;312641.0
135;2023-Q3;313785.0
