;Tarih;TP_FG_J09
0;2003-1;97.31
1;2003-2;97.24
2;2003-3;97.61
3;2003-4;98.21
4;2003-5;98.27
5;2003-6;99.68
6;2003-7;101.02
7;2003-8;103.17
8;2003-9;103.7
9;2003-10;101.47
10;2003-11;101.04
11;2003-12;101.28
12;2004-1;101.39
13;2004-2;102.67
14;2004-3;103.77
15;2004-4;105.03
16;2004-5;107.43
17;2004-6;109.65
18;2004-7;112.85
19;2004-8;114.45
20;2004-9;113.23
21;2004-10;113.81
22;2004-11;111.39
23;2004-12;111.24
24;2005-1;113.37
25;2005-2;113.07
26;2005-3;111.89
27;2005-4;111.0
28;2005-5;115.51
29;2005-6;120.14
30;2005-7;121.39
31;2005-8;123.04
32;2005-9;119.68
33;2005-10;118.96
34;2005-11;118.05
35;2005-12;118.62
36;2006-1;117.78
37;2006-2;115.84
38;2006-3;114.88
39;2006-4;117.6
40;2006-5;120.78
41;2006-6;123.82
42;2006-7;125.35
43;2006-8;126.55
44;2006-9;127.39
45;2006-10;129.29
46;2006-11;126.89
47;2006-12;128.41
48;2007-1;128.43
49;2007-2;127.46
50;2007-3;126.98
51;2007-4;127.87
52;2007-5;125.59
53;2007-6;127.24
54;2007-7;127.55
55;2007-8;128.28
56;2007-9;127.37
57;2007-10;127.7
58;2007-11;127.34
59;2007-12;126.79
60;2008-1;125.46
61;2008-2;125.46
62;2008-3;127.09
63;2008-4;126.92
64;2008-5;128.93
65;2008-6;129.83
66;2008-7;130.39
67;2008-8;130.7
68;2008-9;130.72
69;2008-10;132.44
70;2008-11;134.84
71;2008-12;135.64
72;2009-1;138.13
73;2009-2;137.89
74;2009-3;137.66
75;2009-4;139.17
76;2009-5;138.78
77;2009-6;140.13
78;2009-7;143.72
79;2009-8;144.12
80;2009-9;147.5
81;2009-10;148.75
82;2009-11;148.31
83;2009-12;147.74
84;2010-1;147.34
85;2010-2;146.5
86;2010-3;147.51
87;2010-4;146.8
88;2010-5;146.12
89;2010-6;145.98
90;2010-7;145.4
91;2010-8;145.55
92;2010-9;146.8
93;2010-10;145.12
94;2010-11;143.95
95;2010-12;144.31
96;2011-1;144.2
97;2011-2;143.62
98;2011-3;144.28
99;2011-4;144.4
100;2011-5;145.83
101;2011-6;147.56
102;2011-7;148.94
103;2011-8;150.17
104;2011-9;150.82
105;2011-10;152.45
106;2011-11;152.47
107;2011-12;153.68
108;2012-1;154.95
109;2012-2;154.42
110;2012-3;154.81
111;2012-4;155.77
112;2012-5;156.29
113;2012-6;157.7
114;2012-7;156.72
115;2012-8;157.68
116;2012-9;157.82
117;2012-10;157.5
118;2012-11;157.0
119;2012-12;156.73
120;2013-1;157.1
121;2013-2;156.11
122;2013-3;156.62
123;2013-4;157.73
124;2013-5;158.45
125;2013-6;160.75
126;2013-7;161.18
127;2013-8;161.89
128;2013-9;162.46
129;2013-10;163.47
130;2013-11;164.53
131;2013-12;164.85
132;2014-1;166.92
133;2014-2;167.97
134;2014-3;169.11
135;2014-4;169.26
136;2014-5;169.61
137;2014-6;170.28
138;2014-7;175.34
139;2014-8;176.38
140;2014-9;176.5
141;2014-10;176.55
142;2014-11;174.22
143;2014-12;174.21
144;2015-1;177.07
145;2015-2;178.1
146;2015-3;180.28
147;2015-4;182.39
148;2015-5;184.36
149;2015-6;189.23
150;2015-7;188.88
151;2015-8;192.59
152;2015-9;194.82
153;2015-10;195.73
154;2015-11;194.67
155;2015-12;194.34
156;2016-1;198.4
157;2016-2;198.14
158;2016-3;197.58
159;2016-4;199.09
160;2016-5;200.9
161;2016-6;200.52
162;2016-7;202.69
163;2016-8;203.43
164;2016-9;202.55
165;2016-10;200.46
166;2016-11;202.97
167;2016-12;205.86
168;2017-1;210.77
169;2017-2;212.65
170;2017-3;215.95
171;2017-4;217.45
172;2017-5;222.71
173;2017-6;222.4
174;2017-7;225.43
175;2017-8;226.19
176;2017-9;226.55
177;2017-10;222.59
178;2017-11;223.06
179;2017-12;223.11
180;2018-1;225.92
181;2018-2;230.18
182;2018-3;231.36
183;2018-4;235.23
184;2018-5;238.15
185;2018-6;243.29
186;2018-7;247.22
187;2018-8;253.68
188;2018-9;270.47
189;2018-10;276.06
190;2018-11;270.31
191;2018-12;269.64
192;2019-1;278.22
193;2019-2;277.2
194;2019-3;277.82
195;2019-4;280.7
196;2019-5;285.93
197;2019-6;285.82
198;2019-7;290.4
199;2019-8;291.92
200;2019-9;290.38
201;2019-10;288.68
202;2019-11;288.92
203;2019-12;288.59
204;2020-1;293.97
205;2020-2;293.85
206;2020-3;296.48
207;2020-4;294.49
208;2020-5;296.62
209;2020-6;303.89
210;2020-7;307.94
211;2020-8;311.23
212;2020-9;313.97
213;2020-10;313.69
214;2020-11;318.5
215;2020-12;318.72
216;2021-1;322.63
217;2021-2;319.48
218;2021-3;325.91
219;2021-4;330.79
220;2021-5;326.42
221;2021-6;340.98
222;2021-7;345.42
223;2021-8;349.33
224;2021-9;353.05
225;2021-10;354.85
226;2021-11;362.97
227;2021-12;399.87
228;2022-1;434.95
229;2022-2;446.78
230;2022-3;459.21
231;2022-4;473.95
232;2022-5;503.09
233;2022-6;513.25
234;2022-7;536.34
235;2022-8;554.23
236;2022-9;566.04
237;2022-10;573.24
238;2022-11;585.15
239;2022-12;599.62
240;2023-1;651.77
241;2023-2;657.84
242;2023-3;676.66
243;2023-4;693.78
244;2023-5;718.88
245;2023-6;734.15
246;2023-7;779.22
247;2023-8;840.61
248;2023-9;879.82
249;2023-10;899.73
250;2023-11;918.23
251;2023-12;966.93
252;2024-1;1054.67
