;Tarih;TP_BEKODTUFEYENI_BT69
0;2022-1;4.5037
1;2022-2;0.5103
2;2022-3;3.4482
3;2022-4;3.2258
4;2022-5;2.6154
5;2022-6;2.7556
6;2022-7;0.9429
7;2022-8;0.0
8;2022-9;0.0
9;2022-10;0.0
10;2022-11;0.0
11;2022-12;0.72
12;2023-1;5.86
13;2023-2;3.8947
14;2023-3;0.6167
15;2023-4;0.0
16;2023-5;0.0
17;2023-6;2.0571
18;2023-7;1.8
19;2023-8;0.0
20;2023-9;0.0
21;2023-10;0.0
22;2023-11;0.0
23;2023-12;0.0
24;2024-1;0.4083
