;Tarih;TP_BEKODTUFEYENI_BT75
0;2022-1;5.1556
1;2022-2;13.7379
2;2022-3;10.5585
3;2022-4;11.1548
4;2022-5;6.8
5;2022-6;6.7407
6;2022-7;5.9857
7;2022-8;4.3478
8;2022-9;10.68
9;2022-10;12.7273
10;2022-11;5.2
11;2022-12;8.56
12;2023-1;14.76
13;2023-2;9.3895
14;2023-3;9.1167
15;2023-4;8.4545
16;2023-5;4.2348
17;2023-6;7.219
18;2023-7;3.9667
19;2023-8;7.584
20;2023-9;0.0
21;2023-10;1.52
22;2023-11;2.5
23;2023-12;1.14
24;2024-1;0.9194
