;Tarih;TP_FG_J08
0;2003-1;96.09
1;2003-2;96.09
2;2003-3;98.38
3;2003-4;98.38
4;2003-5;98.15
5;2003-6;101.21
6;2003-7;100.95
7;2003-8;101.53
8;2003-9;102.22
9;2003-10;102.28
10;2003-11;102.35
11;2003-12;102.36
12;2004-1;103.16
13;2004-2;103.28
14;2004-3;102.9
15;2004-4;102.82
16;2004-5;103.07
17;2004-6;102.93
18;2004-7;102.95
19;2004-8;102.71
20;2004-9;102.7
21;2004-10;103.55
22;2004-11;103.84
23;2004-12;104.1
24;2005-1;103.99
25;2005-2;104.17
26;2005-3;104.43
27;2005-4;104.19
28;2005-5;105.05
29;2005-6;104.44
30;2005-7;104.27
31;2005-8;104.57
32;2005-9;105.13
33;2005-10;106.36
34;2005-11;106.14
35;2005-12;105.88
36;2006-1;107.99
37;2006-2;107.64
38;2006-3;106.82
39;2006-4;106.68
40;2006-5;107.31
41;2006-6;108.33
42;2006-7;108.53
43;2006-8;107.91
44;2006-9;107.8
45;2006-10;107.61
46;2006-11;107.45
47;2006-12;107.3
48;2007-1;109.14
49;2007-2;109.04
50;2007-3;108.5
51;2007-4;107.89
52;2007-5;107.63
53;2007-6;109.15
54;2007-7;107.61
55;2007-8;104.47
56;2007-9;103.95
57;2007-10;103.93
58;2007-11;103.87
59;2007-12;105.39
60;2008-1;106.46
61;2008-2;106.59
62;2008-3;107.05
63;2008-4;107.09
64;2008-5;107.05
65;2008-6;107.76
66;2008-7;108.74
67;2008-8;109.23
68;2008-9;110.73
69;2008-10;110.69
70;2008-11;110.88
71;2008-12;111.44
72;2009-1;112.33
73;2009-2;111.0
74;2009-3;110.38
75;2009-4;110.69
76;2009-5;110.88
77;2009-6;112.18
78;2009-7;112.37
79;2009-8;112.59
80;2009-9;112.72
81;2009-10;114.08
82;2009-11;114.11
83;2009-12;115.17
84;2010-1;114.89
85;2010-2;115.02
86;2010-3;118.63
87;2010-4;112.9
88;2010-5;111.39
89;2010-6;112.17
90;2010-7;112.05
91;2010-8;110.97
92;2010-9;108.92
93;2010-10;108.23
94;2010-11;108.58
95;2010-12;111.46
96;2011-1;112.81
97;2011-2;113.3
98;2011-3;113.68
99;2011-4;111.59
100;2011-5;111.07
101;2011-6;111.86
102;2011-7;112.07
103;2011-8;111.97
104;2011-9;112.17
105;2011-10;112.81
106;2011-11;113.82
107;2011-12;114.22
108;2012-1;114.21
109;2012-2;113.99
110;2012-3;113.62
111;2012-4;113.58
112;2012-5;113.35
113;2012-6;115.53
114;2012-7;116.21
115;2012-8;116.05
116;2012-9;117.84
117;2012-10;119.37
118;2012-11;119.49
119;2012-12;120.96
120;2013-1;120.93
121;2013-2;121.15
122;2013-3;121.17
123;2013-4;121.36
124;2013-5;121.84
125;2013-6;121.92
126;2013-7;123.07
127;2013-8;122.98
128;2013-9;123.08
129;2013-10;123.08
130;2013-11;122.57
131;2013-12;122.41
132;2014-1;121.68
133;2014-2;121.91
134;2014-3;122.24
135;2014-4;122.4
136;2014-5;122.26
137;2014-6;122.36
138;2014-7;124.69
139;2014-8;124.86
140;2014-9;124.8
141;2014-10;124.68
142;2014-11;124.52
143;2014-12;124.38
144;2015-1;125.55
145;2015-2;126.73
146;2015-3;126.69
147;2015-4;126.34
148;2015-5;126.14
149;2015-6;126.19
150;2015-7;126.18
151;2015-8;127.4
152;2015-9;128.32
153;2015-10;128.64
154;2015-11;129.09
155;2015-12;128.81
156;2016-1;128.87
157;2016-2;128.33
158;2016-3;128.2
159;2016-4;128.57
160;2016-5;129.75
161;2016-6;130.06
162;2016-7;131.85
163;2016-8;131.99
164;2016-9;132.32
165;2016-10;132.24
166;2016-11;133.08
167;2016-12;132.9
168;2017-1;133.05
169;2017-2;133.92
170;2017-3;133.93
171;2017-4;133.9
172;2017-5;134.58
173;2017-6;134.05
174;2017-7;134.22
175;2017-8;134.33
176;2017-9;134.68
177;2017-10;134.67
178;2017-11;135.0
179;2017-12;134.77
180;2018-1;133.44
181;2018-2;133.74
182;2018-3;133.87
183;2018-4;133.82
184;2018-5;134.28
185;2018-6;140.67
186;2018-7;140.51
187;2018-8;144.2
188;2018-9;145.8
189;2018-10;148.79
190;2018-11;147.9
191;2018-12;147.74
192;2019-1;148.84
193;2019-2;148.34
194;2019-3;147.91
195;2019-4;147.47
196;2019-5;147.56
197;2019-6;148.12
198;2019-7;149.35
199;2019-8;149.35
200;2019-9;149.25
201;2019-10;151.38
202;2019-11;151.97
203;2019-12;152.41
204;2020-1;152.03
205;2020-2;151.7
206;2020-3;151.63
207;2020-4;149.76
208;2020-5;151.96
209;2020-6;155.29
210;2020-7;158.03
211;2020-8;158.87
212;2020-9;159.31
213;2020-10;159.67
214;2020-11;159.86
215;2020-12;161.14
216;2021-1;161.64
217;2021-2;162.55
218;2021-3;163.78
219;2021-4;163.32
220;2021-5;164.23
221;2021-6;164.81
222;2021-7;165.0
223;2021-8;166.48
224;2021-9;167.26
225;2021-10;168.11
226;2021-11;169.08
227;2021-12;175.25
228;2022-1;179.03
229;2022-2;181.88
230;2022-3;188.48
231;2022-4;193.88
232;2022-5;196.77
233;2022-6;203.94
234;2022-7;207.56
235;2022-8;211.52
236;2022-9;218.71
237;2022-10;224.39
238;2022-11;229.73
239;2022-12;232.35
240;2023-1;246.83
241;2023-2;248.16
242;2023-3;249.61
243;2023-4;264.41
244;2023-5;268.96
245;2023-6;279.47
246;2023-7;296.86
247;2023-8;309.57
248;2023-9;320.61
249;2023-10;329.18
250;2023-11;340.46
251;2023-12;350.9
252;2024-1;361.37
