;Tarih;TP_BEKODTUFEYENI_BT78
0;2022-1;3.5407
1;2022-2;2.5103
2;2022-3;3.5999
3;2022-4;6.8323
4;2022-5;1.4462
5;2022-6;1.4519
6;2022-7;3.6143
7;2022-8;2.4348
8;2022-9;0.92
9;2022-10;0.0
10;2022-11;3.2667
11;2022-12;4.34
12;2023-1;8.12
13;2023-2;11.0947
14;2023-3;3.9167
15;2023-4;7.5636
16;2023-5;3.113
17;2023-6;3.3905
18;2023-7;3.6
19;2023-8;3.648
20;2023-9;5.008
21;2023-10;4.73
22;2023-11;2.405
23;2023-12;4.8225
24;2024-1;2.575
