;Tarih;TP_DB_B61
0;1989-Q4;5691.0
1;1990-Q1;5503.0
2;1990-Q2;5674.0
3;1990-Q3;5975.0
4;1990-Q4;6110.0
5;1991-Q1;5741.0
6;1991-Q2;5542.0
7;1991-Q3;5692.0
8;1991-Q4;5989.0
9;1992-Q1;5541.0
10;1992-Q2;5751.0
11;1992-Q3;5839.0
12;1992-Q4;5358.0
13;1993-Q1;5342.0
14;1993-Q2;5292.0
15;1993-Q3;5309.0
16;1993-Q4;5072.0
17;1994-Q1;5155.0
18;1994-Q2;5208.0
19;1994-Q3;5194.0
20;1994-Q4;4987.0
21;1995-Q1;5341.0
22;1995-Q2;5245.0
23;1995-Q3;4781.0
24;1995-Q4;4746.0
25;1996-Q1;4556.0
26;1996-Q2;4428.0
27;1996-Q3;4336.0
28;1996-Q4;4114.0
29;1997-Q1;3774.0
30;1997-Q2;3738.0
31;1997-Q3;3590.0
32;1997-Q4;3493.0
33;1998-Q1;3319.0
34;1998-Q2;3264.0
35;1998-Q3;3223.0
36;1998-Q4;3248.0
37;1999-Q1;3018.0
38;1999-Q2;2910.0
39;1999-Q3;2843.0
40;1999-Q4;2883.0
41;2000-Q1;2856.0
42;2000-Q2;3268.0
43;2000-Q3;3192.0
44;2000-Q4;3633.0
45;2001-Q1;3607.0
46;2001-Q2;3590.0
47;2001-Q3;4743.0
48;2001-Q4;4708.0
49;2002-Q1;4671.0
50;2002-Q2;4910.0
51;2002-Q3;5378.0
52;2002-Q4;5368.0
53;2003-Q1;5331.0
54;2003-Q2;5272.0
55;2003-Q3;5247.0
56;2003-Q4;5214.0
57;2004-Q1;5173.0
58;2004-Q2;5654.0
59;2004-Q3;6194.0
60;2004-Q4;6153.0
61;2005-Q1;6144.0
62;2005-Q2;6024.0
63;2005-Q3;5963.0
64;2005-Q4;5839.0
65;2006-Q1;5889.0
66;2006-Q2;6257.0
67;2006-Q3;6866.0
68;2006-Q4;6919.0
69;2007-Q1;7027.0
70;2007-Q2;6953.0
71;2007-Q3;7594.0
72;2007-Q4;7655.0
73;2008-Q1;7911.0
74;2008-Q2;7919.0
75;2008-Q3;8277.0
76;2008-Q4;8163.0
77;2009-Q1;8452.0
78;2009-Q2;8749.0
79;2009-Q3;9966.0
80;2009-Q4;9914.0
81;2010-Q1;9733.0
82;2010-Q2;10301.0
83;2010-Q3;11720.0
84;2010-Q4;11668.0
85;2011-Q1;12246.0
86;2011-Q2;13087.0
87;2011-Q3;12747.0
88;2011-Q4;12442.0
89;2012-Q1;12823.0
90;2012-Q2;12897.0
91;2012-Q3;13245.0
92;2012-Q4;13384.0
93;2013-Q1;13164.0
94;2013-Q2;13190.0
95;2013-Q3;14356.0
96;2013-Q4;14265.0
97;2014-Q1;14211.0
98;2014-Q2;13864.0
99;2014-Q3;13156.0
100;2014-Q4;13146.0
101;2015-Q1;12196.0
102;2015-Q2;12212.0
103;2015-Q3;12257.0
104;2015-Q4;11945.0
105;2016-Q1;11747.0
106;2016-Q2;11517.0
107;2016-Q3;11562.0
108;2016-Q4;11008.0
109;2017-Q1;11082.0
110;2017-Q2;11603.0
111;2017-Q3;11566.0
112;2017-Q4;12184.0
113;2018-Q1;12504.0
114;2018-Q2;12146.0
115;2018-Q3;12049.0
116;2018-Q4;11800.0
117;2019-Q1;11636.0
118;2019-Q2;11715.0
119;2019-Q3;11309.0
120;2019-Q4;11419.0
121;2020-Q1;11286.0
122;2020-Q2;11441.0
123;2020-Q3;11591.0
124;2020-Q4;11976.0
125;2021-Q1;11581.0
126;2021-Q2;11602.0
127;2021-Q3;11479.0
128;2021-Q4;11220.0
129;2022-Q1;11123.0
130;2022-Q2;10822.0
131;2022-Q3;10205.0
132;2022-Q4;11269.0
133;2023-Q1;11295.0
134;2023-Q2;11358.0
135;2023-Q3;11047.0
