;Tarih;TP_TUFE1YI_T34
0;1994-1;0.9308752479
1;1994-2;1.0172451163
2;1994-3;1.1404021508
3;1994-4;1.3867162198
4;1994-5;1.7018062952
5;1994-6;1.7529884394
6;1994-7;1.7194001573
7;1994-8;1.6954085272
8;1994-9;1.8393583078
9;1994-10;1.9257281761
10;1994-11;2.0104986025
11;1994-12;2.0712773988
12;1995-1;2.2664093236
13;1995-2;2.4487457124
14;1995-3;2.4807345525
15;1995-4;2.6550737312
16;1995-5;2.6662698253
17;1995-6;2.6742670353
18;1995-7;2.8677995181
19;1995-8;2.9221805464
20;1995-9;3.066130327
21;1995-10;3.2068812236
22;1995-11;3.2644611358
23;1995-12;3.4915819008
24;1996-1;3.5619573491
25;1996-2;3.6131394933
26;1996-3;3.7618875999
27;1996-4;3.9762128289
28;1996-5;4.1777425217
29;1996-6;4.3024989982
30;1996-7;4.4144599387
31;1996-8;4.6031940955
32;1996-9;4.9774635251
33;1996-10;5.1709960079
34;1996-11;5.6284364219
35;1996-12;5.8411622088
36;1997-1;6.0682829738
37;1997-2;6.6392837702
38;1997-3;6.8136229489
39;1997-4;7.1399091183
40;1997-5;7.9220362596
41;1997-6;7.9508262158
42;1997-7;8.3362917394
43;1997-8;8.8001299214
44;1997-9;9.5214782664
45;1997-10;9.8253722477
46;1997-11;10.9609760726
47;1997-12;11.6343411574
48;1998-1;11.8390697343
49;1998-2;12.2101402799
50;1998-3;12.7347572581
51;1998-4;13.2017943241
52;1998-5;13.6672319481
53;1998-6;14.4365635533
54;1998-7;15.5097891399
55;1998-8;15.7465065569
56;1998-9;16.0887871464
57;1998-10;16.3143084693
58;1998-11;17.0836400746
59;1998-12;17.4563100622
60;1999-1;17.5234866265
61;1999-2;17.8737644259
62;1999-3;18.0720952348
63;1999-4;18.9213989404
64;1999-5;19.4908002948
65;1999-6;20.2601319001
66;1999-7;20.7559589222
67;1999-8;21.9171538191
68;1999-9;22.9487939135
69;1999-10;23.6157612304
70;1999-11;24.7433678452
71;1999-12;26.2724344037
72;2000-1;27.2161051877
73;2000-2;27.7087333258
74;2000-3;27.8462853383
75;2000-4;28.2157564419
76;2000-5;29.0154774453
77;2000-6;30.1670756902
78;2000-7;31.6001757283
79;2000-8;32.7981577914
80;2000-9;33.3803546819
81;2000-10;35.7331338739
82;2000-11;36.7567767582
83;2000-12;37.7612263385
84;2001-1;38.3738126271
85;2001-2;40.5378576623
86;2001-3;41.4575368162
87;2001-4;46.9772111817
88;2001-5;53.3142004126
89;2001-6;58.1397169471
90;2001-7;59.1777548096
91;2001-8;60.8859588728
92;2001-9;63.3443012373
93;2001-10;68.4129329568
94;2001-11;69.6636966061
95;2001-12;70.325865597
96;2002-1;82.7727232939
97;2002-2;83.1118049993
98;2002-3;83.1917770997
99;2002-4;83.981901451
100;2002-5;84.9687571692
101;2002-6;85.2758500345
102;2002-7;87.3983095776
103;2002-8;89.149698575
104;2002-9;91.9983047891
105;2002-10;93.6009456799
106;2002-11;94.3734761692
107;2002-12;94.4358544075
108;2003-1;95.2355754109
109;2003-2;95.4648581888
110;2003-3;96.3697573166
111;2003-4;97.2321066811
112;2003-5;97.4762957575
113;2003-6;98.5813155773
114;2003-7;100.4376678534
115;2003-8;99.7133586188
116;2003-9;101.8135502508
117;2003-10;104.1563927866
118;2003-11;106.4464011518
119;2003-12;107.0727204058
120;2004-1;108.7658577285
121;2004-2;109.3101435389
122;2004-3;109.3879558681
123;2004-4;112.3002648057
124;2004-5;116.6888875527
125;2004-6;119.4179759798
126;2004-7;120.7712454721
127;2004-8;114.2886111491
128;2004-9;116.5138929825
129;2004-10;120.3490840434
130;2004-11;123.9881562777
131;2004-12;121.7579003068
132;2005-1;120.37
133;2005-2;120.95
134;2005-3;126.55
135;2005-4;123.24
136;2005-5;119.81
137;2005-6;117.76
138;2005-7;114.91
139;2005-8;120.08
140;2005-9;120.46
141;2005-10;118.71
142;2005-11;120.71
143;2005-12;119.07
144;2006-1;120.72
145;2006-2;125.21
146;2006-3;124.39
147;2006-4;126.3
148;2006-5;130.71
149;2006-6;132.28
150;2006-7;135.56
151;2006-8;134.55
152;2006-9;139.09
153;2006-10;138.48
154;2006-11;141.42
155;2006-12;132.24
156;2007-1;135.64
157;2007-2;142.04
158;2007-3;139.97
159;2007-4;140.86
160;2007-5;138.1
161;2007-6;136.74
162;2007-7;135.97
163;2007-8;138.16
164;2007-9;128.48
165;2007-10;136.3
166;2007-11;136.08
167;2007-12;140.33
168;2008-1;135.31
169;2008-2;138.84
170;2008-3;141.35
171;2008-4;140.08
172;2008-5;140.19
173;2008-6;144.4
174;2008-7;146.26
175;2008-8;144.22
176;2008-9;143.99
177;2008-10;144.48
178;2008-11;152.54
179;2008-12;153.9
180;2009-1;150.71
181;2009-2;153.43
182;2009-3;151.81
183;2009-4;152.8
184;2009-5;152.91
185;2009-6;152.37
186;2009-7;155.11
187;2009-8;151.0
188;2009-9;151.4
189;2009-10;153.03
190;2009-11;154.26
191;2009-12;157.11
192;2010-1;162.26
193;2010-2;162.23
194;2010-3;161.22
195;2010-4;160.18
196;2010-5;162.71
197;2010-6;164.9
198;2010-7;163.6
199;2010-8;163.02
200;2010-9;163.98
201;2010-10;170.54
202;2010-11;166.04
203;2010-12;169.36
204;2011-1;175.39
205;2011-2;183.26
206;2011-3;185.19
207;2011-4;188.34
208;2011-5;191.05
209;2011-6;192.21
210;2011-7;194.25
211;2011-8;196.0
212;2011-9;195.77
213;2011-10;201.39
214;2011-11;201.24
215;2011-12;199.88
216;2012-1;201.41
217;2012-2;200.34
218;2012-3;201.63
219;2012-4;201.15
220;2012-5;202.37
221;2012-6;201.43
222;2012-7;203.37
223;2012-8;201.61
224;2012-9;202.68
225;2012-10;203.9
226;2012-11;205.75
227;2012-12;205.9
228;2013-1;205.89
229;2013-2;207.71
230;2013-3;209.9
231;2013-4;207.79
232;2013-5;210.61
233;2013-6;211.29
234;2013-7;214.14
235;2013-8;215.68
236;2013-9;220.44
237;2013-10;222.05
238;2013-11;223.43
239;2013-12;225.82
240;2014-1;229.73
241;2014-2;232.25
242;2014-3;234.72
243;2014-4;232.41
244;2014-5;230.88
245;2014-6;230.55
246;2014-7;232.41
247;2014-8;229.52
248;2014-9;229.81
249;2014-10;232.88
250;2014-11;233.43
251;2014-12;233.75
252;2015-1;238.11
253;2015-2;238.87
254;2015-3;243.08
255;2015-4;243.65
256;2015-5;247.84
257;2015-6;248.64
258;2015-7;249.66
259;2015-8;250.51
260;2015-9;253.38
261;2015-10;254.67
262;2015-11;252.8
263;2015-12;252.05
264;2016-1;257.6
265;2016-2;257.61
266;2016-3;258.13
267;2016-4;258.44
268;2016-5;258.21
269;2016-6;259.19
270;2016-7;258.71
271;2016-8;260.69
272;2016-9;263.17
273;2016-10;263.5
274;2016-11;266.62
275;2016-12;270.86
276;2017-1;283.99
277;2017-2;287.53
278;2017-3;292.69
279;2017-4;292.65
280;2017-5;295.65
281;2017-6;302.21
282;2017-7;307.31
283;2017-8;306.31
284;2017-9;305.41
285;2017-10;310.39
286;2017-11;317.39
287;2017-12;319.19
288;2018-1;324.19
289;2018-2;328.93
290;2018-3;331.22
291;2018-4;337.32
292;2018-5;348.52
293;2018-6;357.83
294;2018-7;361.73
295;2018-8;391.13
296;2018-9;430.66
297;2018-10;433.95
298;2018-11;425.01
299;2018-12;421.92
300;2019-1;424.67
301;2019-2;423.88
302;2019-3;426.89
303;2019-4;436.33
304;2019-5;445.97
305;2019-6;443.45
306;2019-7;441.39
307;2019-8;436.79
308;2019-9;438.75
309;2019-10;440.87
310;2019-11;436.54
311;2019-12;440.01
312;2020-1;451.45
313;2020-2;452.36
314;2020-3;460.33
315;2020-4;478.52
316;2020-5;484.05
317;2020-6;487.85
318;2020-7;492.08
319;2020-8;501.84
320;2020-9;514.28
321;2020-10;529.24
322;2020-11;540.71
323;2020-12;546.27
324;2021-1;551.84
325;2021-2;555.82
326;2021-3;580.52
327;2021-4;602.29
328;2021-5;623.8
329;2021-6;641.67
330;2021-7;653.95
331;2021-8;660.01
332;2021-9;669.93
333;2021-10;703.7
334;2021-11;776.64
335;2021-12;922.2
336;2022-1;999.37
337;2022-2;1041.74
338;2022-3;1106.06
339;2022-4;1169.04
340;2022-5;1217.56
341;2022-6;1284.18
342;2022-7;1330.29
343;2022-8;1375.0
344;2022-9;1404.1
345;2022-10;1442.18
346;2022-11;1462.36
347;2022-12;1493.13
348;2023-1;1545.96
349;2023-2;1553.08
350;2023-3;1590.58
351;2023-4;1613.97
352;2023-5;1625.88
353;2023-6;1725.49
354;2023-7;1902.93
355;2023-8;1974.09
356;2023-9;1989.55
357;2023-10;2052.81
358;2023-11;2129.62
359;2023-12;2159.15
360;2024-1;2270.87
