;Tarih;TP_TUFE1YI_T103
0;1994-1;0.9707326392
1;1994-2;1.1501253722
2;1994-3;1.2171880761
3;1994-4;1.3731088627
4;1994-5;1.4334652963
5;1994-6;1.7168052203
6;1994-7;1.7134520851
7;1994-8;2.0370296315
8;1994-9;2.0370296315
9;1994-10;2.0638547131
10;1994-11;2.1929504182
11;1994-12;2.2097160941
12;1995-1;2.4863497478
13;1995-2;2.481320045
14;1995-3;2.5970032093
15;1995-4;2.7344817523
16;1995-5;3.1251220027
17;1995-6;3.2022441122
18;1995-7;3.4201978999
19;1995-8;3.4470229815
20;1995-9;3.5694124161
21;1995-10;3.7622176899
22;1995-11;3.7605411223
23;1995-12;3.8963430977
24;1996-1;4.379194566
25;1996-2;4.4261384587
26;1996-3;4.7664816811
27;1996-4;5.2375971762
28;1996-5;5.4656103695
29;1996-6;5.747273726
30;1996-7;6.4547852523
31;1996-8;6.543643335
32;1996-9;7.2763033753
33;1996-10;7.3718677284
34;1996-11;8.1933858515
35;1996-12;8.2906267721
36;1997-1;7.7893330603
37;1997-2;10.3025078898
38;1997-3;11.7980061872
39;1997-4;12.3261249806
40;1997-5;12.5541381739
41;1997-6;16.0548113186
42;1997-7;19.3073524587
43;1997-8;19.4414778666
44;1997-9;19.8622963337
45;1997-10;20.1657550689
46;1997-11;20.7039332679
47;1997-12;20.8749431629
48;1998-1;21.3242632791
49;1998-2;21.6629299339
50;1998-3;21.8389695317
51;1998-4;22.6152203296
52;1998-5;22.8130553062
53;1998-6;22.9119727945
54;1998-7;23.5507450493
55;1998-8;24.0788638427
56;1998-9;24.4644743902
57;1998-10;24.5550090405
58;1998-11;24.8333192618
59;1998-12;25.4687383814
60;1999-1;25.4687383814
61;1999-2;25.6766327636
62;1999-3;25.9532664173
63;1999-4;26.4009099659
64;1999-5;26.6490419704
65;1999-6;27.343140956
66;1999-7;27.4655303907
67;1999-8;28.0808306992
68;1999-9;30.1312728715
69;1999-10;30.8069296135
70;1999-11;32.139800854
71;1999-12;33.0803552764
72;2000-1;34.7451869013
73;2000-2;36.5491736367
74;2000-3;40.068289025
75;2000-4;40.1822956216
76;2000-5;40.0733187278
77;2000-6;40.0733187278
78;2000-7;40.7288566586
79;2000-8;40.7288566586
80;2000-9;41.8286850029
81;2000-10;44.5715495933
82;2000-11;44.5782558636
83;2000-12;44.5782558636
84;2001-1;45.7233515331
85;2001-2;46.336975274
86;2001-3;48.5550742061
87;2001-4;68.1558259946
88;2001-5;73.1436145987
89;2001-6;76.45818874
90;2001-7;80.0359839941
91;2001-8;84.2927891255
92;2001-9;85.8972643168
93;2001-10;90.0635347979
94;2001-11;100.8455410207
95;2001-12;100.2201813067
96;2002-1;80.2975285394
97;2002-2;80.6613437082
98;2002-3;80.8524724144
99;2002-4;80.461832164
100;2002-5;76.9645121546
101;2002-6;81.8500301352
102;2002-7;83.7948485489
103;2002-8;83.736168683
104;2002-9;93.4149934263
105;2002-10;93.3680495336
106;2002-11;93.3613432632
107;2002-12;92.974056148
108;2003-1;93.5642079425
109;2003-2;97.2886416275
110;2003-3;98.4137917302
111;2003-4;98.219761688
112;2003-5;97.5068568593
113;2003-6;98.1287576089
114;2003-7;99.9545609362
115;2003-8;100.4572584145
116;2003-9;100.5077690309
117;2003-10;104.8000174978
118;2003-11;106.380941812
119;2003-12;104.7774348516
120;2004-1;101.8315305114
121;2004-2;103.2774943274
122;2004-3;110.179793844
123;2004-4;111.1908075737
124;2004-5;113.8158403119
125;2004-6;114.4172752504
126;2004-7;117.2632277279
127;2004-8;114.8895312404
128;2004-9;115.6087157473
129;2004-10;117.5267416243
130;2004-11;122.0329381928
131;2004-12;125.0576309557
132;2005-1;124.83
133;2005-2;123.94
134;2005-3;125.52
135;2005-4;125.56
136;2005-5;124.2
137;2005-6;126.7
138;2005-7;123.78
139;2005-8;127.05
140;2005-9;126.31
141;2005-10;124.82
142;2005-11;126.78
143;2005-12;126.59
144;2006-1;126.43
145;2006-2;128.99
146;2006-3;129.71
147;2006-4;130.33
148;2006-5;133.75
149;2006-6;140.25
150;2006-7;140.97
151;2006-8;140.96
152;2006-9;140.91
153;2006-10;140.81
154;2006-11;141.01
155;2006-12;143.75
156;2007-1;135.41
157;2007-2;135.38
158;2007-3;135.44
159;2007-4;135.05
160;2007-5;135.09
161;2007-6;143.5
162;2007-7;143.49
163;2007-8;145.56
164;2007-9;143.51
165;2007-10;143.93
166;2007-11;143.94
167;2007-12;143.89
