;Tarih;TP_BEKODTUFEYENI_BT77
0;2022-1;1.7481
1;2022-2;5.9517
2;2022-3;4.4551
3;2022-4;2.4323
4;2022-5;9.9923
5;2022-6;3.0074
6;2022-7;4.2429
7;2022-8;1.9913
8;2022-9;5.0
9;2022-10;3.0364
10;2022-11;7.2667
11;2022-12;6.34
12;2023-1;3.6
13;2023-2;9.4737
14;2023-3;1.85
15;2023-4;2.1636
16;2023-5;6.6174
17;2023-6;5.2571
18;2023-7;5.1167
19;2023-8;1.952
20;2023-9;1.968
21;2023-10;1.15
22;2023-11;0.79
23;2023-12;2.0925
24;2024-1;0.5166
