;Tarih;TP_TUFE1YI_T110
0;2017-1;101.99
1;2017-2;102.3
2;2017-3;104.28
3;2017-4;104.28
4;2017-5;103.38
5;2017-6;103.38
6;2017-7;103.64
7;2017-8;108.75
8;2017-9;113.29
9;2017-10;114.06
10;2017-11;114.14
11;2017-12;114.14
12;2018-1;127.25
13;2018-2;127.56
14;2018-3;127.37
15;2018-4;127.36
16;2018-5;127.45
17;2018-6;127.45
18;2018-7;127.56
19;2018-8;127.82
20;2018-9;129.66
21;2018-10;129.5
22;2018-11;129.92
23;2018-12;133.02
24;2019-1;133.17
25;2019-2;132.31
26;2019-3;135.89
27;2019-4;136.25
28;2019-5;136.95
29;2019-6;136.68
30;2019-7;136.74
31;2019-8;136.7
32;2019-9;136.69
33;2019-10;136.63
34;2019-11;144.85
35;2019-12;144.92
36;2020-1;146.89
37;2020-2;147.1
38;2020-3;147.82
39;2020-4;154.12
40;2020-5;155.21
41;2020-6;155.11
42;2020-7;155.5
43;2020-8;156.25
44;2020-9;163.15
45;2020-10;163.49
46;2020-11;163.64
47;2020-12;163.55
48;2021-1;176.51
49;2021-2;176.81
50;2021-3;180.32
51;2021-4;180.49
52;2021-5;190.57
53;2021-6;193.79
54;2021-7;193.93
55;2021-8;193.93
56;2021-9;205.38
57;2021-10;209.27
58;2021-11;217.02
59;2021-12;228.33
60;2022-1;240.45
61;2022-2;242.76
62;2022-3;265.82
63;2022-4;264.28
64;2022-5;267.89
65;2022-6;277.51
66;2022-7;278.34
67;2022-8;281.34
68;2022-9;294.04
69;2022-10;295.81
70;2022-11;301.66
71;2022-12;306.0
72;2023-1;362.41
73;2023-2;376.92
74;2023-3;371.38
75;2023-4;377.6
76;2023-5;378.91
77;2023-6;410.32
78;2023-7;469.66
79;2023-8;471.03
80;2023-9;469.6
81;2023-10;476.88
82;2023-11;495.78
83;2023-12;505.4
84;2024-1;524.1
