;Tarih;TP_BEKODTUFEYENI_BT73
0;2022-1;8.2222
1;2022-2;9.4345
2;2022-3;6.8068
3;2022-4;5.2903
4;2022-5;3.8462
5;2022-6;3.8815
6;2022-7;2.3857
7;2022-8;0.0
8;2022-9;1.64
9;2022-10;4.3273
10;2022-11;0.0
11;2022-12;0.0
12;2023-1;0.0
13;2023-2;0.0
14;2023-3;2.6667
15;2023-4;3.0
16;2023-5;4.3826
17;2023-6;3.6
18;2023-7;2.9167
19;2023-8;0.0
20;2023-9;1.92
21;2023-10;0.0
22;2023-11;0.0
23;2023-12;0.25
24;2024-1;0.9333
