;Tarih;YEARWEEK;TP_BS08_CARI
65;29-03-2013;2013-13;7206.07
66;05-04-2013;2013-14;7149.6
67;12-04-2013;2013-15;7338.34
68;19-04-2013;2013-16;7220.1
69;26-04-2013;2013-17;7157.68
70;03-05-2013;2013-18;7331.5
71;10-05-2013;2013-19;7653.9
72;17-05-2013;2013-20;8066.3
73;24-05-2013;2013-21;7974.6
74;31-05-2013;2013-22;8196.3
75;07-06-2013;2013-23;8100.5
76;14-06-2013;2013-24;8134.1
77;21-06-2013;2013-25;7941.2
78;28-06-2013;2013-26;7923.7
79;05-07-2013;2013-27;7991.4
80;12-07-2013;2013-28;7841.1
81;19-07-2013;2013-29;8129.1
82;26-07-2013;2013-30;8075.4
83;02-08-2013;2013-31;7997.8
84;09-08-2013;2013-32;7851.1
85;16-08-2013;2013-33;7850.6
86;23-08-2013;2013-34;7812.0
87;30-08-2013;2013-35;7665.3
88;06-09-2013;2013-36;7558.1
89;13-09-2013;2013-37;7790.7
90;20-09-2013;2013-38;8002.7
91;27-09-2013;2013-39;7887.6
92;04-10-2013;2013-40;7788.4
93;11-10-2013;2013-41;7890.3
94;18-10-2013;2013-42;7858.4
95;25-10-2013;2013-43;7980.1
96;01-11-2013;2013-44;7938.5
97;08-11-2013;2013-45;7623.0
98;15-11-2013;2013-46;7611.7
99;22-11-2013;2013-47;7535.8
100;29-11-2013;2013-48;7544.2
101;06-12-2013;2013-49;7472.6
102;13-12-2013;2013-50;7590.98
103;20-12-2013;2013-51;7597.6
104;27-12-2013;2013-52;7661.4
105;03-01-2014;2014-1;7354.0
106;10-01-2014;2014-2;7431.7
107;17-01-2014;2014-3;7566.9
108;24-01-2014;2014-4;7653.5
109;31-01-2014;2014-5;7545.2
110;07-02-2014;2014-6;7666.5
111;14-02-2014;2014-7;7965.5
112;21-02-2014;2014-8;8236.5
113;28-02-2014;2014-9;8464.1
114;07-03-2014;2014-10;8471.9
115;14-03-2014;2014-11;8467.0
116;21-03-2014;2014-12;8386.8
117;28-03-2014;2014-13;8493.9
118;04-04-2014;2014-14;8671.1
119;11-04-2014;2014-15;8914.2
120;18-04-2014;2014-16;8878.8
121;25-04-2014;2014-17;8894.3
122;02-05-2014;2014-18;9136.7
123;09-05-2014;2014-19;9259.3
124;16-05-2014;2014-20;9298.7
125;23-05-2014;2014-21;8995.9
126;30-05-2014;2014-22;9084.2
127;06-06-2014;2014-23;8988.1
128;13-06-2014;2014-24;9239.15
129;20-06-2014;2014-25;9189.0
130;27-06-2014;2014-26;9264.5
131;04-07-2014;2014-27;9495.2
132;11-07-2014;2014-28;9551.3
133;18-07-2014;2014-29;9531.5
134;25-07-2014;2014-30;9540.0
135;01-08-2014;2014-31;9513.0
136;08-08-2014;2014-32;9455.1
137;15-08-2014;2014-33;9606.6
138;22-08-2014;2014-34;9582.5
139;29-08-2014;2014-35;9643.2
140;05-09-2014;2014-36;9648.7
141;12-09-2014;2014-37;9654.6
142;19-09-2014;2014-38;9676.2
143;26-09-2014;2014-39;9727.1
144;03-10-2014;2014-40;9683.0
145;10-10-2014;2014-41;9830.7
146;17-10-2014;2014-42;9604.2
147;24-10-2014;2014-43;9702.0
148;31-10-2014;2014-44;9717.8
149;07-11-2014;2014-45;9856.6
150;14-11-2014;2014-46;9832.0
151;21-11-2014;2014-47;9818.4
152;28-11-2014;2014-48;10490.3
153;05-12-2014;2014-49;10549.4
154;12-12-2014;2014-50;10746.2
155;19-12-2014;2014-51;10697.5
156;26-12-2014;2014-52;10752.1
157;02-01-2015;2015-1;10978.4
158;09-01-2015;2015-2;10782.4
159;16-01-2015;2015-3;11359.8
160;23-01-2015;2015-4;10938.9
161;30-01-2015;2015-5;11159.0
162;06-02-2015;2015-6;10902.8
163;13-02-2015;2015-7;10693.3
164;20-02-2015;2015-8;10794.6
165;27-02-2015;2015-9;10649.3
166;06-03-2015;2015-10;10271.9
167;13-03-2015;2015-11;10171.7
168;20-03-2015;2015-12;11463.3
169;27-03-2015;2015-13;11470.7
170;03-04-2015;2015-14;11413.3
171;10-04-2015;2015-15;11928.6
172;17-04-2015;2015-16;11682.8
173;24-04-2015;2015-17;12057.1
174;01-05-2015;2015-18;11917.3
175;08-05-2015;2015-19;11826.4
176;15-05-2015;2015-20;11734.6
177;22-05-2015;2015-21;12011.9
178;29-05-2015;2015-22;11621.1
179;05-06-2015;2015-23;11411.7
180;12-06-2015;2015-24;11330.2
181;19-06-2015;2015-25;11469.3
182;26-06-2015;2015-26;11150.5
183;03-07-2015;2015-27;11348.4
184;10-07-2015;2015-28;11384.9
185;17-07-2015;2015-29;11425.2
186;24-07-2015;2015-30;11421.7
187;31-07-2015;2015-31;11271.0
188;07-08-2015;2015-32;11114.5
189;14-08-2015;2015-33;11253.5
190;21-08-2015;2015-34;11047.6
191;28-08-2015;2015-35;11134.7
192;04-09-2015;2015-36;11093.3
193;11-09-2015;2015-37;10672.6
194;18-09-2015;2015-38;10326.4
195;25-09-2015;2015-39;10191.0
196;02-10-2015;2015-40;10081.4
197;09-10-2015;2015-41;10368.2
198;16-10-2015;2015-42;10779.0
199;23-10-2015;2015-43;10656.2
200;30-10-2015;2015-44;10445.7
201;06-11-2015;2015-45;10368.6
202;13-11-2015;2015-46;10243.0
203;20-11-2015;2015-47;9913.8
204;27-11-2015;2015-48;9891.7
205;04-12-2015;2015-49;10247.3
206;11-12-2015;2015-50;10408.4
207;18-12-2015;2015-51;9006.1
208;25-12-2015;2015-52;9050.2
209;01-01-2016;2016-1;9046.9
210;08-01-2016;2016-2;9033.1
211;15-01-2016;2016-3;9306.9
212;22-01-2016;2016-4;8789.8
213;29-01-2016;2016-5;8864.0
214;05-02-2016;2016-6;8964.9
215;12-02-2016;2016-7;8928.4
216;19-02-2016;2016-8;8850.3
217;26-02-2016;2016-9;8908.1
218;04-03-2016;2016-10;8906.7
219;11-03-2016;2016-11;8931.3
220;18-03-2016;2016-12;9185.6
221;25-03-2016;2016-13;9010.3
222;01-04-2016;2016-14;9052.6
223;08-04-2016;2016-15;9223.9
224;15-04-2016;2016-16;9397.6
225;22-04-2016;2016-17;9518.7
226;29-04-2016;2016-18;9324.2
227;06-05-2016;2016-19;9452.7
228;13-05-2016;2016-20;9604.0
229;20-05-2016;2016-21;9503.5
230;27-05-2016;2016-22;9680.9
231;03-06-2016;2016-23;9726.3
232;10-06-2016;2016-24;9868.5
233;17-06-2016;2016-25;9719.8
234;24-06-2016;2016-26;9850.4
235;01-07-2016;2016-27;10712.2
236;08-07-2016;2016-28;10007.9
237;15-07-2016;2016-29;9985.1
238;22-07-2016;2016-30;9656.3
239;29-07-2016;2016-31;9547.4
240;05-08-2016;2016-32;9701.6
241;12-08-2016;2016-33;9815.8
242;19-08-2016;2016-34;9850.9
243;26-08-2016;2016-35;9842.0
244;02-09-2016;2016-36;9553.1
245;09-09-2016;2016-37;9711.7
246;16-09-2016;2016-38;9627.9
247;23-09-2016;2016-39;9681.8
248;30-09-2016;2016-40;9459.9
249;07-10-2016;2016-41;9469.0
250;14-10-2016;2016-42;9446.9
251;21-10-2016;2016-43;9405.3
252;28-10-2016;2016-44;9384.9
253;04-11-2016;2016-45;9463.8
254;11-11-2016;2016-46;9194.5
255;18-11-2016;2016-47;9185.4
256;25-11-2016;2016-48;9060.7
257;02-12-2016;2016-49;9063.9
258;09-12-2016;2016-50;9238.1
259;16-12-2016;2016-51;8930.3
260;23-12-2016;2016-52;9058.2
261;30-12-2016;2016-53;9033.5
262;06-01-2017;2017-1;9173.4
263;13-01-2017;2017-2;8932.1
264;20-01-2017;2017-3;9030.7
265;27-01-2017;2017-4;9195.9
266;03-02-2017;2017-5;9264.8
267;10-02-2017;2017-6;9254.1
268;17-02-2017;2017-7;9241.6
269;24-02-2017;2017-8;9425.8
270;03-03-2017;2017-9;9513.8
271;10-03-2017;2017-10;9570.0
272;17-03-2017;2017-11;9545.8
273;24-03-2017;2017-12;9811.9
274;31-03-2017;2017-13;9748.2
275;07-04-2017;2017-14;9950.8
276;14-04-2017;2017-15;10184.0
277;21-04-2017;2017-16;10221.0
278;28-04-2017;2017-17;10247.1
279;05-05-2017;2017-18;10304.8
280;12-05-2017;2017-19;10266.5
281;19-05-2017;2017-20;10386.0
282;26-05-2017;2017-21;10407.5
283;02-06-2017;2017-22;10401.9
284;09-06-2017;2017-23;10344.2
285;16-06-2017;2017-24;10253.4
286;23-06-2017;2017-25;10135.0
287;30-06-2017;2017-26;10141.5
288;07-07-2017;2017-27;9993.5
289;14-07-2017;2017-28;9489.4
290;21-07-2017;2017-29;9821.2
291;28-07-2017;2017-30;9931.7
292;04-08-2017;2017-31;10353.3
293;11-08-2017;2017-32;10645.9
294;18-08-2017;2017-33;10643.9
295;25-08-2017;2017-34;10710.9
296;01-09-2017;2017-35;10836.2
297;08-09-2017;2017-36;10819.6
298;15-09-2017;2017-37;10879.7
299;22-09-2017;2017-38;10807.3
300;29-09-2017;2017-39;10774.5
301;06-10-2017;2017-40;10921.6
302;13-10-2017;2017-41;10774.1
303;20-10-2017;2017-42;10775.8
304;27-10-2017;2017-43;10715.5
305;03-11-2017;2017-44;10684.7
306;10-11-2017;2017-45;10520.6
307;17-11-2017;2017-46;10600.3
308;24-11-2017;2017-47;10645.9
309;01-12-2017;2017-48;10609.8
310;08-12-2017;2017-49;10746.2
311;15-12-2017;2017-50;10508.1
312;22-12-2017;2017-51;10403.9
313;29-12-2017;2017-52;10361.7
314;05-01-2018;2018-1;10470.2
315;12-01-2018;2018-2;10374.4
316;19-01-2018;2018-3;10098.0
317;26-01-2018;2018-4;10200.3
318;02-02-2018;2018-5;10108.1
319;09-02-2018;2018-6;10096.3
320;16-02-2018;2018-7;10085.2
321;23-02-2018;2018-8;9979.7
322;02-03-2018;2018-9;9973.8
323;09-03-2018;2018-10;9977.7
324;16-03-2018;2018-11;9939.1
325;23-03-2018;2018-12;9866.7
326;30-03-2018;2018-13;9008.3
327;06-04-2018;2018-14;8792.0
328;13-04-2018;2018-15;8670.7
329;20-04-2018;2018-16;8731.0
330;27-04-2018;2018-17;8795.8
331;04-05-2018;2018-18;8719.4
332;11-05-2018;2018-19;8579.8
333;18-05-2018;2018-20;8385.0
334;25-05-2018;2018-21;8475.6
335;01-06-2018;2018-22;8507.4
336;08-06-2018;2018-23;8238.7
337;15-06-2018;2018-24;8171.6
338;22-06-2018;2018-25;8209.1
339;29-06-2018;2018-26;8204.8
340;06-07-2018;2018-27;8272.8
341;13-07-2018;2018-28;8178.6
342;20-07-2018;2018-29;8424.6
343;27-07-2018;2018-30;8467.4
344;03-08-2018;2018-31;8351.4
345;10-08-2018;2018-32;7555.2
346;17-08-2018;2018-33;7708.2
347;24-08-2018;2018-34;7654.8
348;31-08-2018;2018-35;7318.9
349;07-09-2018;2018-36;7028.9
350;14-09-2018;2018-37;6627.4
351;21-09-2018;2018-38;6580.3
352;28-09-2018;2018-39;6590.6
353;05-10-2018;2018-40;6303.1
354;12-10-2018;2018-41;6281.5
355;19-10-2018;2018-42;6320.3
356;26-10-2018;2018-43;6393.8
357;02-11-2018;2018-44;6402.9
358;09-11-2018;2018-45;6454.2
359;16-11-2018;2018-46;6644.8
360;23-11-2018;2018-47;6562.0
361;30-11-2018;2018-48;6574.3
362;07-12-2018;2018-49;6622.8
363;14-12-2018;2018-50;6629.8
364;21-12-2018;2018-51;6798.3
365;28-12-2018;2018-52;6632.1
366;04-01-2019;2019-1;6598.8
367;11-01-2019;2019-2;6726.7
368;18-01-2019;2019-3;6983.5
369;25-01-2019;2019-4;6714.2
370;01-02-2019;2019-5;7121.9
371;08-02-2019;2019-6;6982.3
372;15-02-2019;2019-7;7069.8
373;22-02-2019;2019-8;7040.5
374;01-03-2019;2019-9;7170.5
375;08-03-2019;2019-10;7145.3
376;15-03-2019;2019-11;7051.1
377;22-03-2019;2019-12;6941.8
378;29-03-2019;2019-13;6858.3
379;05-04-2019;2019-14;6463.8
380;12-04-2019;2019-15;6300.2
381;19-04-2019;2019-16;6062.6
382;26-04-2019;2019-17;6027.9
383;03-05-2019;2019-18;6105.0
384;10-05-2019;2019-19;6094.0
385;17-05-2019;2019-20;6185.0
386;24-05-2019;2019-21;6130.4
387;31-05-2019;2019-22;6333.4
388;07-06-2019;2019-23;6406.7
389;14-06-2019;2019-24;6444.6
390;21-06-2019;2019-25;6585.5
391;28-06-2019;2019-26;6776.9
392;05-07-2019;2019-27;6836.9
393;12-07-2019;2019-28;6723.0
394;19-07-2019;2019-29;6876.0
395;26-07-2019;2019-30;7070.9
396;02-08-2019;2019-31;7067.5
397;09-08-2019;2019-32;7904.7
398;16-08-2019;2019-33;7081.7
399;23-08-2019;2019-34;6967.3
400;30-08-2019;2019-35;6986.6
401;06-09-2019;2019-36;6884.1
402;13-09-2019;2019-37;6818.0
403;20-09-2019;2019-38;6889.7
404;27-09-2019;2019-39;6897.3
405;04-10-2019;2019-40;6662.5
406;11-10-2019;2019-41;6815.6
407;18-10-2019;2019-42;6811.9
408;25-10-2019;2019-43;6912.6
409;01-11-2019;2019-44;6954.6
410;08-11-2019;2019-45;6565.3
411;15-11-2019;2019-46;6164.2
412;22-11-2019;2019-47;6407.1
413;29-11-2019;2019-48;6339.3
414;06-12-2019;2019-49;6409.5
415;13-12-2019;2019-50;6364.0
416;20-12-2019;2019-51;6384.9
417;27-12-2019;2019-52;6187.0
418;03-01-2020;2020-1;5816.0
419;10-01-2020;2020-2;5848.7
420;17-01-2020;2020-3;5877.3
421;24-01-2020;2020-4;5790.2
422;31-01-2020;2020-5;5387.9
423;07-02-2020;2020-6;5396.7
424;14-02-2020;2020-7;5402.2
425;21-02-2020;2020-8;5354.9
426;28-02-2020;2020-9;5223.7
427;06-03-2020;2020-10;5326.9
428;13-03-2020;2020-11;4789.1
429;20-03-2020;2020-12;4524.9
430;27-03-2020;2020-13;4600.0
431;03-04-2020;2020-14;4763.6
432;10-04-2020;2020-15;5093.8
433;17-04-2020;2020-16;5185.0
434;24-04-2020;2020-17;5509.8
435;01-05-2020;2020-18;5844.3
436;08-05-2020;2020-19;6139.2
437;15-05-2020;2020-20;6356.6
438;22-05-2020;2020-21;6436.2
439;29-05-2020;2020-22;6417.5
440;05-06-2020;2020-23;6307.8
441;12-06-2020;2020-24;6297.9
442;19-06-2020;2020-25;6261.5
443;26-06-2020;2020-26;6221.5
444;03-07-2020;2020-27;6274.7
445;10-07-2020;2020-28;6218.0
446;17-07-2020;2020-29;6217.2
447;24-07-2020;2020-30;6269.7
448;31-07-2020;2020-31;6093.7
449;07-08-2020;2020-32;6046.4
450;14-08-2020;2020-33;6154.4
451;21-08-2020;2020-34;6180.2
452;28-08-2020;2020-35;5920.9
453;04-09-2020;2020-36;6171.2
454;11-09-2020;2020-37;6199.8
455;18-09-2020;2020-38;6182.0
456;25-09-2020;2020-39;6117.2
457;02-10-2020;2020-40;6195.3
458;09-10-2020;2020-41;6220.6
459;16-10-2020;2020-42;6218.1
460;23-10-2020;2020-43;6354.9
461;30-10-2020;2020-44;6282.3
462;06-11-2020;2020-45;6362.8
463;13-11-2020;2020-46;6451.0
464;20-11-2020;2020-47;6513.1
465;27-11-2020;2020-48;6536.7
466;04-12-2020;2020-49;6765.5
467;11-12-2020;2020-50;6543.2
468;18-12-2020;2020-51;6669.1
469;25-12-2020;2020-52;6674.5
470;01-01-2021;2021-1;6779.8
471;08-01-2021;2021-2;6722.9
472;15-01-2021;2021-3;6577.5
473;22-01-2021;2021-4;6557.6
474;29-01-2021;2021-5;6656.6
475;05-02-2021;2021-6;6725.4
476;12-02-2021;2021-7;6733.8
477;19-02-2021;2021-8;6803.5
478;26-02-2021;2021-9;6767.8
479;05-03-2021;2021-10;6622.3
480;12-03-2021;2021-11;6581.6
481;19-03-2021;2021-12;6590.9
482;26-03-2021;2021-13;6314.4
483;02-04-2021;2021-14;6223.0
484;09-04-2021;2021-15;6109.1
485;16-04-2021;2021-16;6115.4
486;23-04-2021;2021-17;6237.0
487;30-04-2021;2021-18;6222.0
488;07-05-2021;2021-19;6169.9
489;14-05-2021;2021-20;6259.0
490;21-05-2021;2021-21;6529.3
491;28-05-2021;2021-22;6410.0
492;04-06-2021;2021-23;6377.9
493;11-06-2021;2021-24;6395.9
494;18-06-2021;2021-25;6461.9
495;25-06-2021;2021-26;6466.0
496;02-07-2021;2021-27;6400.9
497;09-07-2021;2021-28;6411.4
498;16-07-2021;2021-29;6390.0
499;23-07-2021;2021-30;6400.5
500;30-07-2021;2021-31;6389.7
501;06-08-2021;2021-32;6389.4
