;Tarih;TP_BEKODTUFEYENI_BT91
0;2022-1;0.0
1;2022-2;0.0
2;2022-3;0.0
3;2022-4;0.0
4;2022-5;0.7769
5;2022-6;0.0
6;2022-7;0.0
7;2022-8;0.0
8;2022-9;0.0
9;2022-10;1.3727
10;2022-11;0.2286
11;2022-12;0.0
12;2023-1;0.0
13;2023-2;0.0
14;2023-3;0.0
15;2023-4;0.0
16;2023-5;0.6087
17;2023-6;2.7048
18;2023-7;0.6167
19;2023-8;1.664
20;2023-9;0.8
21;2023-10;8.1
22;2023-11;4.76
23;2023-12;2.475
24;2024-1;0.5555
