;Tarih;TP_DB_B58
0;1989-Q4;8779.0
1;1990-Q1;8550.0
2;1990-Q2;9158.0
3;1990-Q3;9640.0
4;1990-Q4;9948.0
5;1991-Q1;9376.0
6;1991-Q2;9168.0
7;1991-Q3;9448.0
8;1991-Q4;10327.0
9;1992-Q1;9906.0
10;1992-Q2;10439.0
11;1992-Q3;10713.0
12;1992-Q4;9760.0
13;1993-Q1;9724.0
14;1993-Q2;9832.0
15;1993-Q3;9947.0
16;1993-Q4;9478.0
17;1994-Q1;9593.0
18;1994-Q2;9784.0
19;1994-Q3;10010.0
20;1994-Q4;9900.0
21;1995-Q1;10527.0
22;1995-Q2;10714.0
23;1995-Q3;10145.0
24;1995-Q4;10048.0
25;1996-Q1;9660.0
26;1996-Q2;9268.0
27;1996-Q3;9115.0
28;1996-Q4;8936.0
29;1997-Q1;8332.0
30;1997-Q2;8249.0
31;1997-Q3;8081.0
32;1997-Q4;8155.0
33;1998-Q1;7776.0
34;1998-Q2;7804.0
35;1998-Q3;7989.0
36;1998-Q4;8107.0
37;1999-Q1;7511.0
38;1999-Q2;7149.0
39;1999-Q3;7160.0
40;1999-Q4;7935.0
41;2000-Q1;7728.0
42;2000-Q2;8101.0
43;2000-Q3;8287.0
44;2000-Q4;11552.0
45;2001-Q1;12669.0
46;2001-Q2;16363.0
47;2001-Q3;21138.0
48;2001-Q4;22138.0
49;2002-Q1;25185.0
50;2002-Q2;27706.0
51;2002-Q3;30133.0
52;2002-Q4;31030.0
53;2003-Q1;31021.0
54;2003-Q2;32243.0
55;2003-Q3;32449.0
56;2003-Q4;33539.0
57;2004-Q1;32279.0
58;2004-Q2;32073.0
59;2004-Q3;32261.0
60;2004-Q4;32663.0
61;2005-Q1;30907.0
62;2005-Q2;28778.0
63;2005-Q3;26473.0
64;2005-Q4;25406.0
65;2006-Q1;23874.0
66;2006-Q2;22718.0
67;2006-Q3;23734.0
68;2006-Q4;23203.0
69;2007-Q1;21465.0
70;2007-Q2;21769.0
71;2007-Q3;22160.0
72;2007-Q4;23090.0
73;2008-Q1;23755.0
74;2008-Q2;27177.0
75;2008-Q3;27253.0
76;2008-Q4;26866.0
77;2009-Q1;25832.0
78;2009-Q2;27345.0
79;2009-Q3;30810.0
80;2009-Q4;31406.0
81;2010-Q1;30598.0
82;2010-Q2;30366.0
83;2010-Q3;33288.0
84;2010-Q4;33260.0
85;2011-Q1;35046.0
86;2011-Q2;36447.0
87;2011-Q3;35145.0
88;2011-Q4;34959.0
89;2012-Q1;35639.0
90;2012-Q2;34347.0
91;2012-Q3;35707.0
92;2012-Q4;36681.0
93;2013-Q1;35978.0
94;2013-Q2;36190.0
95;2013-Q3;38450.0
96;2013-Q4;39672.0
97;2014-Q1;39647.0
98;2014-Q2;39375.0
99;2014-Q3;38263.0
100;2014-Q4;38646.0
101;2015-Q1;36277.0
102;2015-Q2;37145.0
103;2015-Q3;37882.0
104;2015-Q4;37862.0
105;2016-Q1;38654.0
106;2016-Q2;38777.0
107;2016-Q3;40012.0
108;2016-Q4;38227.0
109;2017-Q1;39389.0
110;2017-Q2;41309.0
111;2017-Q3;41717.0
112;2017-Q4;42149.0
113;2018-Q1;42928.0
114;2018-Q2;41162.0
115;2018-Q3;40937.0
116;2018-Q4;40329.0
117;2019-Q1;39569.0
118;2019-Q2;39310.0
119;2019-Q3;37556.0
120;2019-Q4;37901.0
121;2020-Q1;37179.0
122;2020-Q2;37474.0
123;2020-Q3;37900.0
124;2020-Q4;38955.0
125;2021-Q1;37709.0
126;2021-Q2;37115.0
127;2021-Q3;43339.0
128;2021-Q4;42325.0
129;2022-Q1;41810.0
130;2022-Q2;39792.0
131;2022-Q3;37624.0
132;2022-Q4;40819.0
133;2023-Q1;40876.0
134;2023-Q2;40242.0
135;2023-Q3;39952.0
