;Tarih;YEARWEEK;TP_BS05_NOMINAL
304;27-10-2017;2017-43;1371.2
305;03-11-2017;2017-44;1373.0
306;10-11-2017;2017-45;1357.9
307;17-11-2017;2017-46;1371.5
308;24-11-2017;2017-47;1372.7
309;01-12-2017;2017-48;1363.6
310;08-12-2017;2017-49;1357.8
311;15-12-2017;2017-50;1432.1
312;22-12-2017;2017-51;1420.7
313;29-12-2017;2017-52;1418.0
314;05-01-2018;2018-1;1418.0
315;12-01-2018;2018-2;1415.4
316;19-01-2018;2018-3;1431.8
317;26-01-2018;2018-4;1445.4
318;02-02-2018;2018-5;1451.8
319;09-02-2018;2018-6;1455.0
320;16-02-2018;2018-7;1455.5
321;23-02-2018;2018-8;1465.3
322;02-03-2018;2018-9;1487.6
323;09-03-2018;2018-10;1491.0
324;16-03-2018;2018-11;1501.5
325;23-03-2018;2018-12;1520.7
326;30-03-2018;2018-13;1503.7
327;06-04-2018;2018-14;1506.7
328;13-04-2018;2018-15;1502.6
329;20-04-2018;2018-16;1525.3
330;27-04-2018;2018-17;1515.9
331;04-05-2018;2018-18;1539.0
332;11-05-2018;2018-19;1533.6
333;18-05-2018;2018-20;1549.9
334;25-05-2018;2018-21;1536.9
335;01-06-2018;2018-22;1562.6
336;08-06-2018;2018-23;1522.3
337;15-06-2018;2018-24;1541.2
338;22-06-2018;2018-25;1528.9
339;29-06-2018;2018-26;1543.4
340;06-07-2018;2018-27;1543.4
341;13-07-2018;2018-28;1569.5
342;20-07-2018;2018-29;1557.4
343;27-07-2018;2018-30;1578.2
344;03-08-2018;2018-31;1586.7
345;10-08-2018;2018-32;1585.7
346;17-08-2018;2018-33;1603.6
347;24-08-2018;2018-34;1594.5
348;31-08-2018;2018-35;1604.4
349;07-09-2018;2018-36;1575.0
350;14-09-2018;2018-37;1603.2
351;21-09-2018;2018-38;1611.5
352;28-09-2018;2018-39;1604.6
353;05-10-2018;2018-40;1611.0
354;12-10-2018;2018-41;1362.3
355;19-10-2018;2018-42;1367.1
356;26-10-2018;2018-43;1361.9
357;02-11-2018;2018-44;1360.1
358;09-11-2018;2018-45;1373.2
359;16-11-2018;2018-46;1607.3
360;23-11-2018;2018-47;1612.4
361;30-11-2018;2018-48;1614.4
362;07-12-2018;2018-49;1613.7
363;14-12-2018;2018-50;1618.8
364;21-12-2018;2018-51;1624.7
365;28-12-2018;2018-52;1621.9
366;04-01-2019;2019-1;1623.8
367;11-01-2019;2019-2;1628.6
368;18-01-2019;2019-3;1623.9
369;25-01-2019;2019-4;1539.4
370;01-02-2019;2019-5;1623.5
371;08-02-2019;2019-6;1613.0
372;15-02-2019;2019-7;1612.6
373;22-02-2019;2019-8;1615.8
374;01-03-2019;2019-9;1625.4
375;08-03-2019;2019-10;1624.8
376;15-03-2019;2019-11;1613.6
377;22-03-2019;2019-12;1621.8
378;29-03-2019;2019-13;1624.6
379;05-04-2019;2019-14;1578.3
380;12-04-2019;2019-15;1589.0
381;19-04-2019;2019-16;1592.6
382;26-04-2019;2019-17;1598.8
383;03-05-2019;2019-18;1605.1
384;10-05-2019;2019-19;1605.0
385;17-05-2019;2019-20;1634.1
386;24-05-2019;2019-21;1635.2
387;31-05-2019;2019-22;1635.5
388;07-06-2019;2019-23;1651.1
389;14-06-2019;2019-24;1664.5
390;21-06-2019;2019-25;1666.6
391;28-06-2019;2019-26;1663.5
392;05-07-2019;2019-27;1659.9
393;12-07-2019;2019-28;1657.2
394;19-07-2019;2019-29;1662.5
395;26-07-2019;2019-30;1659.8
396;02-08-2019;2019-31;1660.7
397;09-08-2019;2019-32;1681.0
398;16-08-2019;2019-33;1672.4
399;23-08-2019;2019-34;1689.1
400;30-08-2019;2019-35;1695.9
401;06-09-2019;2019-36;1702.1
402;13-09-2019;2019-37;1708.0
403;20-09-2019;2019-38;1715.1
404;27-09-2019;2019-39;1715.5
405;04-10-2019;2019-40;1741.3
406;11-10-2019;2019-41;1740.1
407;18-10-2019;2019-42;1738.7
408;25-10-2019;2019-43;1771.8
409;01-11-2019;2019-44;1928.5
410;08-11-2019;2019-45;1747.8
411;15-11-2019;2019-46;1798.7
412;22-11-2019;2019-47;1827.6
413;29-11-2019;2019-48;1898.6
414;06-12-2019;2019-49;1923.3
415;13-12-2019;2019-50;1940.7
416;20-12-2019;2019-51;1923.9
417;27-12-2019;2019-52;1935.6
418;03-01-2020;2020-1;1944.4
419;10-01-2020;2020-2;1951.8
420;17-01-2020;2020-3;1970.9
421;24-01-2020;2020-4;1967.4
422;31-01-2020;2020-5;1986.5
423;07-02-2020;2020-6;1992.5
424;14-02-2020;2020-7;1991.7
425;21-02-2020;2020-8;2009.7
426;28-02-2020;2020-9;2083.3
427;06-03-2020;2020-10;2126.7
428;13-03-2020;2020-11;2161.9
429;20-03-2020;2020-12;2183.0
430;27-03-2020;2020-13;2220.8
431;03-04-2020;2020-14;2245.0
432;10-04-2020;2020-15;2276.6
433;17-04-2020;2020-16;2320.3
434;24-04-2020;2020-17;2364.1
435;01-05-2020;2020-18;2426.2
436;08-05-2020;2020-19;2481.6
437;15-05-2020;2020-20;2573.9
438;22-05-2020;2020-21;2572.2
439;29-05-2020;2020-22;2320.6
440;05-06-2020;2020-23;2530.9
441;12-06-2020;2020-24;2600.6
442;19-06-2020;2020-25;2645.8
443;26-06-2020;2020-26;2695.5
444;03-07-2020;2020-27;2728.1
445;10-07-2020;2020-28;2788.5
446;17-07-2020;2020-29;2812.5
447;24-07-2020;2020-30;2871.4
448;31-07-2020;2020-31;2930.9
449;07-08-2020;2020-32;3006.7
450;14-08-2020;2020-33;3056.4
451;21-08-2020;2020-34;3082.2
452;28-08-2020;2020-35;3104.2
453;04-09-2020;2020-36;3112.7
454;11-09-2020;2020-37;3123.6
455;18-09-2020;2020-38;3157.7
456;25-09-2020;2020-39;3175.9
457;02-10-2020;2020-40;3217.4
458;09-10-2020;2020-41;3272.5
459;16-10-2020;2020-42;3317.0
460;23-10-2020;2020-43;3377.4
461;30-10-2020;2020-44;3396.3
462;06-11-2020;2020-45;3429.0
463;13-11-2020;2020-46;3354.5
464;20-11-2020;2020-47;3341.3
465;27-11-2020;2020-48;3362.8
466;04-12-2020;2020-49;3384.2
467;11-12-2020;2020-50;3363.9
468;18-12-2020;2020-51;3327.0
469;25-12-2020;2020-52;3351.6
470;01-01-2021;2021-1;3388.2
471;08-01-2021;2021-2;3364.4
472;15-01-2021;2021-3;3296.3
473;22-01-2021;2021-4;3299.9
474;29-01-2021;2021-5;3305.5
475;05-02-2021;2021-6;3310.4
476;12-02-2021;2021-7;3302.6
477;19-02-2021;2021-8;3331.5
478;26-02-2021;2021-9;3330.6
479;05-03-2021;2021-10;3326.2
480;12-03-2021;2021-11;3368.7
481;19-03-2021;2021-12;3355.4
482;26-03-2021;2021-13;3456.1
483;02-04-2021;2021-14;3353.9
484;09-04-2021;2021-15;3441.2
485;16-04-2021;2021-16;3486.7
486;23-04-2021;2021-17;3517.2
487;30-04-2021;2021-18;3520.2
488;07-05-2021;2021-19;3564.5
489;14-05-2021;2021-20;3595.8
490;21-05-2021;2021-21;3613.4
491;28-05-2021;2021-22;3670.5
492;04-06-2021;2021-23;3704.5
493;11-06-2021;2021-24;3679.4
494;18-06-2021;2021-25;3704.7
495;25-06-2021;2021-26;3736.2
496;02-07-2021;2021-27;3762.7
497;09-07-2021;2021-28;3806.4
498;16-07-2021;2021-29;3829.5
499;23-07-2021;2021-30;3838.7
500;30-07-2021;2021-31;3981.4
501;06-08-2021;2021-32;4020.5
