;Tarih;TP_TUFE1YI_T10
0;1994-1;0.6658049671
1;1994-2;0.6658049671
2;1994-3;0.6658049671
3;1994-4;0.6658049671
4;1994-5;0.9645762896
5;1994-6;1.1624380926
6;1994-7;1.1624380926
7;1994-8;1.1624380926
8;1994-9;1.1624380926
9;1994-10;1.1634274016
10;1994-11;1.1654060196
11;1994-12;1.2673048482
12;1995-1;1.3405137153
13;1995-2;1.3583212776
14;1995-3;1.6669856903
15;1995-4;1.6669856903
16;1995-5;1.6669856903
17;1995-6;1.6669856903
18;1995-7;2.244742155
19;1995-8;2.244742155
20;1995-9;2.3308120393
21;1995-10;2.3308120393
22;1995-11;2.3308120393
23;1995-12;2.3308120393
24;1996-1;2.3308120393
25;1996-2;2.3496089106
26;1996-3;2.6780595036
27;1996-4;2.7215891003
28;1996-5;3.1410561226
29;1996-6;3.2548266594
30;1996-7;3.5466728188
31;1996-8;3.5466728188
32;1996-9;3.5466728188
33;1996-10;3.5466728188
34;1996-11;3.7207912055
35;1996-12;3.955257442
36;1997-1;3.955257442
37;1997-2;4.6457951345
38;1997-3;4.6457951345
39;1997-4;4.6457951345
40;1997-5;4.6457951345
41;1997-6;5.9754264507
42;1997-7;7.0389336418
43;1997-8;7.0389336418
44;1997-9;7.7423323515
45;1997-10;9.1392366807
46;1997-11;9.9643203993
47;1997-12;9.9643203993
48;1998-1;9.9643203993
49;1998-2;9.9643203993
50;1998-3;9.9643203993
51;1998-4;11.6926432485
52;1998-5;14.2994725031
53;1998-6;14.622976551
54;1998-7;15.6716441069
55;1998-8;15.876431073
56;1998-9;15.9318323779
57;1998-10;16.6936003195
58;1998-11;17.2644316211
59;1998-12;17.6819200255
60;1999-1;18.2092217305
61;1999-2;19.0382626851
62;1999-3;19.6971424891
63;1999-4;20.3847122545
64;1999-5;20.9505970111
65;1999-6;21.600573034
66;1999-7;22.1011633956
67;1999-8;22.3890523189
68;1999-9;23.0459535049
69;1999-10;23.6533892401
70;1999-11;24.8375921311
71;1999-12;25.8981313952
72;2000-1;26.6866106802
73;2000-2;28.1270446061
74;2000-3;28.7305231052
75;2000-4;30.294620658
76;2000-5;31.1968704797
77;2000-6;32.1495750612
78;2000-7;33.8086462794
79;2000-8;34.8741320885
80;2000-9;35.4914609139
81;2000-10;36.3709566283
82;2000-11;36.6252090451
83;2000-12;36.4293258602
84;2001-1;36.2294854391
85;2001-2;42.3849661306
86;2001-3;48.9153949388
87;2001-4;58.6501956466
88;2001-5;55.8187932456
89;2001-6;60.5110859039
90;2001-7;66.2035699763
