;Tarih;TP_TUFE1YI_T3
0;1994-1;0.8680682
1;1994-2;0.8954089307
2;1994-3;0.9118133691
3;1994-4;1.156512909
4;1994-5;1.312355074
5;1994-6;1.3574672797
6;1994-7;1.4613620564
7;1994-8;1.5488523947
8;1994-9;1.6418108791
9;1994-10;1.695125304
10;1994-11;1.7429715827
11;1994-12;1.812690446
12;1995-1;1.9015478208
13;1995-2;2.0163788898
14;1995-3;2.1243747761
15;1995-4;2.1722210549
16;1995-5;2.2323706624
17;1995-6;2.3458346949
18;1995-7;2.5085120426
19;1995-8;2.6301782943
20;1995-9;2.7832863862
21;1995-10;2.9309263321
22;1995-11;3.2057006757
23;1995-12;3.3383032196
24;1996-1;3.5132838962
25;1996-2;3.7484141803
26;1996-3;3.8536759935
27;1996-4;3.8892189434
28;1996-5;4.0108851951
29;1996-6;4.6041790515
30;1996-7;4.9350018931
31;1996-8;5.1632969945
32;1996-9;5.529662786
33;1996-10;5.7989689835
34;1996-11;5.9684815139
35;1996-12;6.0969829483
36;1997-1;6.5207642743
37;1997-2;6.8023738006
38;1997-3;6.91310376
39;1997-4;6.8980663581
40;1997-5;7.357390634
41;1997-6;8.0436429748
42;1997-7;8.7298953157
43;1997-8;9.1796503358
44;1997-9;9.8508652748
45;1997-10;10.0285800244
46;1997-11;10.2514069797
47;1997-12;10.3156576968
48;1998-1;10.6792894153
49;1998-2;11.0265166953
50;1998-3;11.3135943678
51;1998-4;11.4967772635
52;1998-5;11.5637620537
53;1998-6;12.0818689007
54;1998-7;13.1016781562
55;1998-8;13.9273682236
56;1998-9;14.6546316605
57;1998-10;14.9403422964
58;1998-11;15.1631692517
59;1998-12;15.6894783179
60;1999-1;15.8466875195
61;1999-2;15.9533163692
62;1999-3;16.3114799415
63;1999-4;16.9157100902
64;1999-5;17.7003890616
65;1999-6;18.5110417272
66;1999-7;19.4037165848
67;1999-8;20.2608484926
68;1999-9;21.7263116587
69;1999-10;22.1952051903
70;1999-11;22.6422261374
71;1999-12;23.4692832414
72;2000-1;23.6839079775
73;2000-2;24.6134928216
74;2000-3;25.1083600475
75;2000-4;25.6018602368
76;2000-5;25.8670653247
77;2000-6;26.360565514
78;2000-7;27.0987652432
79;2000-8;27.6715535515
80;2000-9;28.6817935513
81;2000-10;29.6373520896
82;2000-11;30.5915435914
83;2000-12;31.6209221026
84;2001-1;34.0022997474
85;2001-2;33.9325808841
86;2001-3;36.8115598279
87;2001-4;40.2537578243
88;2001-5;41.3268815047
89;2001-6;43.4143462944
90;2001-7;46.1853293518
91;2001-8;48.8442154134
92;2001-9;52.9220853988
93;2001-10;56.2986656415
94;2001-11;59.6820810668
95;2001-12;63.6902321889
96;2002-1;65.8105058555
