;Tarih;YEARWEEK;TP_BS02_NOMINAL
70;03-05-2013;2013-18;16380.0
71;10-05-2013;2013-19;16184.6
72;17-05-2013;2013-20;15942.7
73;24-05-2013;2013-21;16114.9
74;31-05-2013;2013-22;16046.4
75;07-06-2013;2013-23;15726.9
76;14-06-2013;2013-24;15764.2
77;21-06-2013;2013-25;15732.4
78;28-06-2013;2013-26;15899.9
79;05-07-2013;2013-27;15914.0
80;12-07-2013;2013-28;15546.2
81;19-07-2013;2013-29;15775.9
82;26-07-2013;2013-30;15854.7
83;02-08-2013;2013-31;15761.4
84;09-08-2013;2013-32;15716.9
85;16-08-2013;2013-33;15796.1
86;23-08-2013;2013-34;15826.3
87;30-08-2013;2013-35;15742.6
88;06-09-2013;2013-36;15751.0
89;13-09-2013;2013-37;16015.6
90;20-09-2013;2013-38;16235.9
91;27-09-2013;2013-39;15995.4
92;04-10-2013;2013-40;15759.4
93;11-10-2013;2013-41;16115.2
94;18-10-2013;2013-42;16100.9
95;25-10-2013;2013-43;16094.4
96;01-11-2013;2013-44;15872.5
97;08-11-2013;2013-45;15911.9
98;15-11-2013;2013-46;16370.8
99;22-11-2013;2013-47;16242.5
100;29-11-2013;2013-48;16214.4
101;06-12-2013;2013-49;15943.3
102;13-12-2013;2013-50;15940.7
103;20-12-2013;2013-51;15961.4
104;27-12-2013;2013-52;16193.4
105;03-01-2014;2014-1;15915.3
106;10-01-2014;2014-2;15019.3
107;17-01-2014;2014-3;15425.4
108;24-01-2014;2014-4;15594.1
109;31-01-2014;2014-5;15604.1
110;07-02-2014;2014-6;16074.5
111;14-02-2014;2014-7;15562.8
112;21-02-2014;2014-8;16337.8
113;28-02-2014;2014-9;16347.0
114;07-03-2014;2014-10;16471.4
115;14-03-2014;2014-11;16607.7
116;21-03-2014;2014-12;16545.5
117;28-03-2014;2014-13;16392.9
118;04-04-2014;2014-14;16173.5
119;11-04-2014;2014-15;16737.1
120;18-04-2014;2014-16;16612.5
121;25-04-2014;2014-17;16677.7
122;02-05-2014;2014-18;16651.0
123;09-05-2014;2014-19;16859.1
124;16-05-2014;2014-20;16917.8
125;23-05-2014;2014-21;16793.4
126;30-05-2014;2014-22;17110.2
127;06-06-2014;2014-23;16898.5
128;13-06-2014;2014-24;17036.59
129;20-06-2014;2014-25;17136.9
130;27-06-2014;2014-26;17015.0
131;04-07-2014;2014-27;16780.7
132;11-07-2014;2014-28;16810.2
133;18-07-2014;2014-29;16781.5
134;25-07-2014;2014-30;16838.0
135;01-08-2014;2014-31;16714.7
136;08-08-2014;2014-32;16828.6
137;15-08-2014;2014-33;16973.6
138;22-08-2014;2014-34;16797.1
139;29-08-2014;2014-35;16819.5
140;05-09-2014;2014-36;16772.3
141;12-09-2014;2014-37;16797.1
142;19-09-2014;2014-38;16702.8
143;26-09-2014;2014-39;16688.1
144;03-10-2014;2014-40;16634.5
145;10-10-2014;2014-41;16784.8
146;17-10-2014;2014-42;16737.4
147;24-10-2014;2014-43;16782.6
148;31-10-2014;2014-44;16819.2
149;07-11-2014;2014-45;16930.2
150;14-11-2014;2014-46;16884.0
151;21-11-2014;2014-47;16944.2
152;28-11-2014;2014-48;16834.1
153;05-12-2014;2014-49;16808.8
154;12-12-2014;2014-50;16729.7
155;19-12-2014;2014-51;16549.3
156;26-12-2014;2014-52;16539.6
157;02-01-2015;2015-1;16443.9
158;09-01-2015;2015-2;16332.6
159;16-01-2015;2015-3;16967.2
160;23-01-2015;2015-4;16628.6
161;30-01-2015;2015-5;16816.2
162;06-02-2015;2015-6;16649.3
163;13-02-2015;2015-7;16603.8
164;20-02-2015;2015-8;16844.8
165;27-02-2015;2015-9;17050.7
166;06-03-2015;2015-10;17125.9
167;13-03-2015;2015-11;17177.2
168;20-03-2015;2015-12;15384.8
169;27-03-2015;2015-13;15733.5
170;03-04-2015;2015-14;15682.6
171;10-04-2015;2015-15;15548.8
172;17-04-2015;2015-16;15902.6
173;24-04-2015;2015-17;16023.9
174;01-05-2015;2015-18;16040.4
175;08-05-2015;2015-19;16051.2
176;15-05-2015;2015-20;16253.1
177;22-05-2015;2015-21;16548.8
178;29-05-2015;2015-22;16490.0
179;05-06-2015;2015-23;16639.2
180;12-06-2015;2015-24;16776.0
181;19-06-2015;2015-25;16930.8
182;26-06-2015;2015-26;17218.2
183;03-07-2015;2015-27;16931.1
184;10-07-2015;2015-28;17000.6
185;17-07-2015;2015-29;17006.5
186;24-07-2015;2015-30;17102.5
187;31-07-2015;2015-31;17024.6
188;07-08-2015;2015-32;17149.4
189;14-08-2015;2015-33;17611.5
190;21-08-2015;2015-34;16994.1
191;28-08-2015;2015-35;17506.3
192;04-09-2015;2015-36;17696.3
193;11-09-2015;2015-37;17920.9
194;18-09-2015;2015-38;18373.6
195;25-09-2015;2015-39;18587.6
196;02-10-2015;2015-40;18790.3
197;09-10-2015;2015-41;18700.8
198;16-10-2015;2015-42;18824.6
199;23-10-2015;2015-43;18745.6
200;30-10-2015;2015-44;19028.9
201;06-11-2015;2015-45;19091.5
202;13-11-2015;2015-46;18905.9
203;20-11-2015;2015-47;19207.7
204;27-11-2015;2015-48;19490.4
205;04-12-2015;2015-49;19218.7
206;11-12-2015;2015-50;19364.9
207;18-12-2015;2015-51;20185.3
208;25-12-2015;2015-52;20327.9
209;01-01-2016;2016-1;20220.9
210;08-01-2016;2016-2;20080.9
211;15-01-2016;2016-3;20174.5
212;22-01-2016;2016-4;20359.1
213;29-01-2016;2016-5;20455.0
214;05-02-2016;2016-6;20694.2
215;12-02-2016;2016-7;20827.9
216;19-02-2016;2016-8;20831.7
217;26-02-2016;2016-9;20859.9
218;04-03-2016;2016-10;20245.4
219;11-03-2016;2016-11;20685.9
220;18-03-2016;2016-12;20805.5
221;25-03-2016;2016-13;20821.5
222;01-04-2016;2016-14;20950.1
223;08-04-2016;2016-15;20816.6
224;15-04-2016;2016-16;20530.3
225;22-04-2016;2016-17;20581.7
226;29-04-2016;2016-18;20509.7
227;06-05-2016;2016-19;20558.7
228;13-05-2016;2016-20;20608.5
229;20-05-2016;2016-21;20880.5
230;27-05-2016;2016-22;20865.9
231;03-06-2016;2016-23;20792.9
232;10-06-2016;2016-24;21241.0
233;17-06-2016;2016-25;21166.0
234;24-06-2016;2016-26;21402.4
235;01-07-2016;2016-27;20440.5
236;08-07-2016;2016-28;21126.4
237;15-07-2016;2016-29;20850.6
238;22-07-2016;2016-30;20507.6
239;29-07-2016;2016-31;20597.5
240;05-08-2016;2016-32;20663.4
241;12-08-2016;2016-33;20543.6
242;19-08-2016;2016-34;20524.7
243;26-08-2016;2016-35;20388.2
244;02-09-2016;2016-36;20480.9
245;09-09-2016;2016-37;20658.4
246;16-09-2016;2016-38;20062.3
247;23-09-2016;2016-39;20595.7
248;30-09-2016;2016-40;19806.6
249;07-10-2016;2016-41;19705.5
250;14-10-2016;2016-42;19594.4
251;21-10-2016;2016-43;20071.2
252;28-10-2016;2016-44;20012.0
253;04-11-2016;2016-45;20221.7
254;11-11-2016;2016-46;20262.9
255;18-11-2016;2016-47;20518.0
256;25-11-2016;2016-48;20609.4
257;02-12-2016;2016-49;20708.1
258;09-12-2016;2016-50;20845.2
259;16-12-2016;2016-51;20307.4
260;23-12-2016;2016-52;20455.5
261;30-12-2016;2016-53;20192.6
262;06-01-2017;2017-1;20596.9
263;13-01-2017;2017-2;20351.5
264;20-01-2017;2017-3;20655.2
265;27-01-2017;2017-4;21029.0
266;03-02-2017;2017-5;20851.7
267;10-02-2017;2017-6;20848.3
268;17-02-2017;2017-7;19992.1
269;24-02-2017;2017-8;20303.7
270;03-03-2017;2017-9;20363.9
271;10-03-2017;2017-10;20052.7
272;17-03-2017;2017-11;20161.5
273;24-03-2017;2017-12;20429.3
274;31-03-2017;2017-13;20390.2
275;07-04-2017;2017-14;20699.1
276;14-04-2017;2017-15;20692.3
277;21-04-2017;2017-16;20590.8
278;28-04-2017;2017-17;20561.8
279;05-05-2017;2017-18;20546.9
280;12-05-2017;2017-19;20686.8
281;19-05-2017;2017-20;21112.2
282;26-05-2017;2017-21;20929.8
283;02-06-2017;2017-22;20951.4
284;09-06-2017;2017-23;20694.1
285;16-06-2017;2017-24;20843.0
286;23-06-2017;2017-25;20718.6
287;30-06-2017;2017-26;20913.6
288;07-07-2017;2017-27;20892.5
289;14-07-2017;2017-28;20463.4
290;21-07-2017;2017-29;20548.6
291;28-07-2017;2017-30;20420.4
292;04-08-2017;2017-31;20161.1
293;11-08-2017;2017-32;20070.6
294;18-08-2017;2017-33;20010.8
295;25-08-2017;2017-34;20002.1
296;01-09-2017;2017-35;20193.3
297;08-09-2017;2017-36;20106.6
298;15-09-2017;2017-37;20005.5
299;22-09-2017;2017-38;20006.0
300;29-09-2017;2017-39;19883.2
301;06-10-2017;2017-40;20184.6
302;13-10-2017;2017-41;20041.3
303;20-10-2017;2017-42;20093.2
304;27-10-2017;2017-43;20193.2
305;03-11-2017;2017-44;20268.7
306;10-11-2017;2017-45;20229.9
307;17-11-2017;2017-46;20381.6
308;24-11-2017;2017-47;20421.1
309;01-12-2017;2017-48;20239.9
310;08-12-2017;2017-49;20487.8
311;15-12-2017;2017-50;20846.8
312;22-12-2017;2017-51;20731.0
313;29-12-2017;2017-52;20678.6
314;05-01-2018;2018-1;20769.9
315;12-01-2018;2018-2;20754.4
316;19-01-2018;2018-3;21318.8
317;26-01-2018;2018-4;21374.1
318;02-02-2018;2018-5;21203.5
319;09-02-2018;2018-6;21203.3
320;16-02-2018;2018-7;21235.8
321;23-02-2018;2018-8;21313.3
322;02-03-2018;2018-9;21435.2
323;09-03-2018;2018-10;21469.3
324;16-03-2018;2018-11;21533.4
325;23-03-2018;2018-12;21834.6
326;30-03-2018;2018-13;21154.5
327;06-04-2018;2018-14;20777.0
328;13-04-2018;2018-15;20640.1
329;20-04-2018;2018-16;21072.2
330;27-04-2018;2018-17;20968.0
331;04-05-2018;2018-18;21252.5
332;11-05-2018;2018-19;21178.5
333;18-05-2018;2018-20;21233.2
334;25-05-2018;2018-21;21148.5
335;01-06-2018;2018-22;21530.3
336;08-06-2018;2018-23;21008.2
337;15-06-2018;2018-24;21261.9
338;22-06-2018;2018-25;21024.9
339;29-06-2018;2018-26;21085.3
340;06-07-2018;2018-27;21039.5
341;13-07-2018;2018-28;21314.6
342;20-07-2018;2018-29;20999.0
343;27-07-2018;2018-30;21155.7
344;03-08-2018;2018-31;21132.8
345;10-08-2018;2018-32;21095.7
346;17-08-2018;2018-33;21361.7
347;24-08-2018;2018-34;21226.3
348;31-08-2018;2018-35;21715.8
349;07-09-2018;2018-36;21717.6
350;14-09-2018;2018-37;21702.6
351;21-09-2018;2018-38;22110.6
352;28-09-2018;2018-39;21943.8
353;05-10-2018;2018-40;21852.2
354;12-10-2018;2018-41;21063.4
355;19-10-2018;2018-42;21117.5
356;26-10-2018;2018-43;20946.7
357;02-11-2018;2018-44;20958.7
358;09-11-2018;2018-45;21084.7
359;16-11-2018;2018-46;21127.0
360;23-11-2018;2018-47;21189.3
361;30-11-2018;2018-48;21255.2
362;07-12-2018;2018-49;21213.1
363;14-12-2018;2018-50;21172.7
364;21-12-2018;2018-51;21242.2
365;28-12-2018;2018-52;21383.9
366;04-01-2019;2019-1;21383.9
367;11-01-2019;2019-2;21276.0
368;18-01-2019;2019-3;21140.5
369;25-01-2019;2019-4;20697.1
370;01-02-2019;2019-5;21193.9
371;08-02-2019;2019-6;21263.4
372;15-02-2019;2019-7;21148.8
373;22-02-2019;2019-8;21199.6
374;01-03-2019;2019-9;21243.5
375;08-03-2019;2019-10;21186.8
376;15-03-2019;2019-11;20758.4
377;22-03-2019;2019-12;20847.3
378;29-03-2019;2019-13;20999.9
379;05-04-2019;2019-14;20446.2
380;12-04-2019;2019-15;20721.2
381;19-04-2019;2019-16;20988.2
382;26-04-2019;2019-17;20968.3
383;03-05-2019;2019-18;21020.1
384;10-05-2019;2019-19;20946.0
385;17-05-2019;2019-20;21123.5
386;24-05-2019;2019-21;21130.8
387;31-05-2019;2019-22;21017.2
388;07-06-2019;2019-23;21081.0
389;14-06-2019;2019-24;21111.3
390;21-06-2019;2019-25;21127.2
391;28-06-2019;2019-26;21036.6
392;05-07-2019;2019-27;21070.4
393;12-07-2019;2019-28;21053.0
394;19-07-2019;2019-29;21025.1
395;26-07-2019;2019-30;20930.9
396;02-08-2019;2019-31;20990.5
397;09-08-2019;2019-32;21121.1
398;16-08-2019;2019-33;21790.4
399;23-08-2019;2019-34;21203.5
400;30-08-2019;2019-35;21173.2
401;06-09-2019;2019-36;21553.2
402;13-09-2019;2019-37;21511.7
403;20-09-2019;2019-38;21622.3
404;27-09-2019;2019-39;21681.6
405;04-10-2019;2019-40;22094.2
406;11-10-2019;2019-41;21929.0
407;18-10-2019;2019-42;21976.0
408;25-10-2019;2019-43;22318.2
409;01-11-2019;2019-44;25202.1
410;08-11-2019;2019-45;21666.9
411;15-11-2019;2019-46;22858.1
412;22-11-2019;2019-47;23932.6
413;29-11-2019;2019-48;25408.8
414;06-12-2019;2019-49;25576.5
415;13-12-2019;2019-50;25747.9
416;20-12-2019;2019-51;25740.9
417;27-12-2019;2019-52;25922.0
418;03-01-2020;2020-1;26377.5
419;10-01-2020;2020-2;26495.2
420;17-01-2020;2020-3;26767.4
421;24-01-2020;2020-4;27164.0
422;31-01-2020;2020-5;27730.5
423;07-02-2020;2020-6;27923.8
424;14-02-2020;2020-7;28295.1
425;21-02-2020;2020-8;28236.9
426;28-02-2020;2020-9;28542.7
427;06-03-2020;2020-10;28920.3
428;13-03-2020;2020-11;29770.5
429;20-03-2020;2020-12;30338.6
430;27-03-2020;2020-13;30670.2
431;03-04-2020;2020-14;30374.0
432;10-04-2020;2020-15;30513.2
433;17-04-2020;2020-16;30692.4
434;24-04-2020;2020-17;31241.6
435;01-05-2020;2020-18;31717.5
436;08-05-2020;2020-19;31714.6
437;15-05-2020;2020-20;31956.8
438;22-05-2020;2020-21;31017.6
439;29-05-2020;2020-22;30817.7
440;05-06-2020;2020-23;30344.9
441;12-06-2020;2020-24;30358.9
442;19-06-2020;2020-25;30433.2
443;26-06-2020;2020-26;30208.3
444;03-07-2020;2020-27;30282.0
445;10-07-2020;2020-28;30400.2
446;17-07-2020;2020-29;30502.1
447;24-07-2020;2020-30;30630.5
448;31-07-2020;2020-31;30745.4
449;07-08-2020;2020-32;30977.6
450;14-08-2020;2020-33;31024.9
451;21-08-2020;2020-34;30996.5
452;28-08-2020;2020-35;31323.0
453;04-09-2020;2020-36;31154.3
454;11-09-2020;2020-37;31141.1
455;18-09-2020;2020-38;31266.8
456;25-09-2020;2020-39;31312.1
457;02-10-2020;2020-40;31497.4
458;09-10-2020;2020-41;31488.6
459;16-10-2020;2020-42;31901.7
460;23-10-2020;2020-43;32130.9
461;30-10-2020;2020-44;32246.5
462;06-11-2020;2020-45;32215.4
463;13-11-2020;2020-46;32167.9
464;20-11-2020;2020-47;32389.3
465;27-11-2020;2020-48;32336.4
466;04-12-2020;2020-49;32582.8
467;11-12-2020;2020-50;32537.5
468;18-12-2020;2020-51;32468.1
469;25-12-2020;2020-52;32421.4
470;01-01-2021;2021-1;32564.6
471;08-01-2021;2021-2;32382.1
472;15-01-2021;2021-3;32175.6
473;22-01-2021;2021-4;32357.0
474;29-01-2021;2021-5;32668.3
475;05-02-2021;2021-6;32438.3
476;12-02-2021;2021-7;32245.6
477;19-02-2021;2021-8;32276.5
478;26-02-2021;2021-9;32510.6
479;05-03-2021;2021-10;32560.5
480;12-03-2021;2021-11;32858.4
481;19-03-2021;2021-12;32614.1
482;26-03-2021;2021-13;33115.9
483;02-04-2021;2021-14;32022.1
484;09-04-2021;2021-15;32465.7
485;16-04-2021;2021-16;32720.4
486;23-04-2021;2021-17;32801.5
487;30-04-2021;2021-18;32942.8
488;07-05-2021;2021-19;33142.7
489;14-05-2021;2021-20;33249.7
490;21-05-2021;2021-21;33225.0
491;28-05-2021;2021-22;33485.4
492;04-06-2021;2021-23;33626.8
493;11-06-2021;2021-24;33259.2
494;18-06-2021;2021-25;33383.3
495;25-06-2021;2021-26;34330.7
496;02-07-2021;2021-27;34410.3
497;09-07-2021;2021-28;35186.5
498;16-07-2021;2021-29;35325.7
499;23-07-2021;2021-30;35419.9
500;30-07-2021;2021-31;35686.9
501;06-08-2021;2021-32;35885.3
