;Tarih;TP_TUFE1YI_T100
0;1994-1;0.9641951155
1;1994-2;1.0218042577
2;1994-3;1.0778973697
3;1994-4;1.3098499683
4;1994-5;1.4553888537
5;1994-6;1.5645430177
6;1994-7;1.599411709
7;1994-8;1.6676330615
8;1994-9;1.7601108949
9;1994-10;1.8101398867
10;1994-11;1.9314222912
11;1994-12;2.0284482148
12;1995-1;2.2967855347
13;1995-2;2.3695549774
14;1995-3;2.5181259229
15;1995-4;2.5605747644
16;1995-5;2.6909533492
17;1995-6;2.71217777
18;1995-7;2.8273960543
19;1995-8;3.0123517211
20;1995-9;3.0927013141
21;1995-10;3.2018554781
22;1995-11;3.3231378826
23;1995-12;3.52325385
24;1996-1;3.7976552901
25;1996-2;3.9250018148
26;1996-3;4.1690826538
27;1996-4;4.2812688779
28;1996-5;4.501093236
29;1996-6;4.6375359411
30;1996-7;4.9028412009
31;1996-8;5.0028991846
32;1996-9;5.1878548514
33;1996-10;5.4834807123
34;1996-11;5.5668623654
35;1996-12;5.8200393847
36;1997-1;6.2126911692
37;1997-2;6.452223918
38;1997-3;6.8418436424
39;1997-4;7.0146710688
40;1997-5;7.3330373805
41;1997-6;7.5922785201
42;1997-7;7.9439974931
43;1997-8;8.2259790835
44;1997-9;8.6231789582
45;1997-10;9.2887161527
46;1997-11;9.6343710055
47;1997-12;10.0876639922
48;1998-1;10.9032881623
49;1998-2;11.2686514058
50;1998-3;11.6567551001
51;1998-4;12.1206602972
52;1998-5;13.0272462707
53;1998-6;13.5396644296
54;1998-7;14.3568046297
55;1998-8;14.7903892257
56;1998-9;14.9738288625
57;1998-10;15.5453721936
58;1998-11;16.2503261696
59;1998-12;16.6065932327
60;1999-1;17.5844326188
61;1999-2;18.4440216605
62;1999-3;19.0701420736
63;1999-4;19.8812181536
64;1999-5;20.7711277964
65;1999-6;21.4715336823
66;1999-7;22.2128723796
67;1999-8;22.7616752599
68;1999-9;24.4232442012
69;1999-10;24.8856333682
70;1999-11;26.1909352464
71;1999-12;27.3628264797
72;2000-1;28.9516259783
73;2000-2;29.1699343063
74;2000-3;30.5525537174
75;2000-4;31.0619398162
76;2000-5;32.0807120137
77;2000-6;32.5309729404
78;2000-7;33.5406489576
79;2000-8;33.3708535914
80;2000-9;33.7104443239
81;2000-10;33.5300367472
82;2000-11;33.9226885317
83;2000-12;34.635222658
84;2001-1;35.7055398775
85;2001-2;35.5888055632
86;2001-3;42.5716400009
87;2001-4;49.3179737498
88;2001-5;50.3564543381
89;2001-6;55.2608115691
90;2001-7;56.6206905293
91;2001-8;60.5578205846
92;2001-9;63.468598292
93;2001-10;66.2444493244
94;2001-11;64.0355935329
95;2001-12;66.1080066194
96;2002-1;68.02123655
97;2002-2;66.7629316035
98;2002-3;69.296217827
99;2002-4;70.7697990414
100;2002-5;76.4412674807
101;2002-6;79.2322788137
102;2002-7;85.4404218927
103;2002-8;81.6715711737
104;2002-9;83.3558805658
105;2002-10;87.0549939023
106;2002-11;86.5986688555
107;2002-12;89.864197596
108;2003-1;96.1284337871
109;2003-2;96.3044282812
110;2003-3;101.4231020539
111;2003-4;101.3891714743
112;2003-5;101.1369400193
113;2003-6;102.4211404746
114;2003-7;106.8505382027
115;2003-8;101.4160928032
116;2003-9;98.007294427
117;2003-10;98.2240595193
118;2003-11;97.8817005741
119;2003-12;98.8170983826
120;2004-1;97.9437853295
121;2004-2;105.3422018548
122;2004-3;105.5909887582
123;2004-4;106.2677217248
124;2004-5;112.1088941705
125;2004-6;112.8361657981
126;2004-7;113.1604115112
127;2004-8;118.5339734476
128;2004-9;118.7398681002
129;2004-10;118.9247716207
130;2004-11;112.5907674977
131;2004-12;116.3546439525
132;2005-1;116.22
133;2005-2;116.62
134;2005-3;115.3
135;2005-4;115.68
136;2005-5;115.74
137;2005-6;115.54
138;2005-7;115.37
139;2005-8;115.56
140;2005-9;115.53
141;2005-10;122.66
142;2005-11;122.65
143;2005-12;122.19
144;2006-1;122.87
145;2006-2;123.38
146;2006-3;123.72
147;2006-4;116.55
148;2006-5;118.09
149;2006-6;128.57
150;2006-7;129.73
151;2006-8;129.88
152;2006-9;130.0
153;2006-10;134.55
154;2006-11;133.66
155;2006-12;134.11
156;2007-1;133.88
157;2007-2;134.54
158;2007-3;134.95
159;2007-4;134.44
160;2007-5;130.15
161;2007-6;126.96
162;2007-7;126.8
163;2007-8;127.24
164;2007-9;122.96
165;2007-10;122.02
166;2007-11;122.14
167;2007-12;123.02
168;2008-1;123.16
169;2008-2;130.43
170;2008-3;131.09
171;2008-4;136.11
172;2008-5;137.03
173;2008-6;136.77
174;2008-7;137.24
175;2008-8;136.65
176;2008-9;136.89
177;2008-10;137.71
178;2008-11;140.93
179;2008-12;144.6
180;2009-1;146.13
181;2009-2;142.46
182;2009-3;145.9
183;2009-4;143.25
