;Tarih;TP_FG_J124
98;2011-3;215.74
99;2011-4;216.3
100;2011-5;216.92
101;2011-6;217.42
102;2011-7;217.62
103;2011-8;218.68
104;2011-9;226.87
105;2011-10;228.64
106;2011-11;229.38
107;2011-12;229.65
108;2012-1;230.07
109;2012-2;231.27
110;2012-3;231.65
111;2012-4;231.93
112;2012-5;232.22
113;2012-6;232.65
114;2012-7;234.0
115;2012-8;236.24
116;2012-9;242.86
117;2012-10;245.55
118;2012-11;247.2
119;2012-12;247.48
120;2013-1;248.16
121;2013-2;249.37
122;2013-3;250.56
123;2013-4;250.55
124;2013-5;251.15
125;2013-6;252.04
126;2013-7;254.13
127;2013-8;254.8
128;2013-9;263.88
129;2013-10;265.15
130;2013-11;266.02
131;2013-12;266.88
132;2014-1;267.42
133;2014-2;268.27
134;2014-3;268.84
135;2014-4;269.89
136;2014-5;271.02
137;2014-6;271.85
138;2014-7;272.87
139;2014-8;275.41
140;2014-9;284.95
141;2014-10;286.07
142;2014-11;287.1
143;2014-12;287.81
144;2015-1;289.47
145;2015-2;290.69
146;2015-3;290.81
147;2015-4;292.23
148;2015-5;293.23
149;2015-6;293.88
150;2015-7;294.6
151;2015-8;297.36
152;2015-9;311.74
153;2015-10;316.11
154;2015-11;316.2
155;2015-12;316.41
156;2016-1;318.04
157;2016-2;319.38
158;2016-3;320.78
159;2016-4;320.94
160;2016-5;320.09
161;2016-6;323.07
162;2016-7;325.28
163;2016-8;329.43
164;2016-9;343.68
165;2016-10;346.68
166;2016-11;347.4
167;2016-12;348.47
168;2017-1;350.54
169;2017-2;351.96
170;2017-3;355.0
171;2017-4;354.81
172;2017-5;355.45
173;2017-6;358.8
174;2017-7;360.73
175;2017-8;363.9
176;2017-9;378.79
177;2017-10;380.27
178;2017-11;380.56
179;2017-12;380.87
180;2018-1;383.96
181;2018-2;387.18
182;2018-3;389.72
183;2018-4;391.52
184;2018-5;393.4
185;2018-6;397.7
186;2018-7;399.6
187;2018-8;402.25
188;2018-9;427.44
189;2018-10;432.75
190;2018-11;433.84
191;2018-12;433.92
192;2019-1;436.18
193;2019-2;440.28
194;2019-3;444.11
195;2019-4;447.7
196;2019-5;451.36
197;2019-6;455.84
198;2019-7;462.42
199;2019-8;468.96
200;2019-9;499.89
201;2019-10;502.47
202;2019-11;503.54
203;2019-12;504.3
204;2020-1;509.43
205;2020-2;512.03
206;2020-3;512.48
207;2020-4;512.48
208;2020-5;512.48
209;2020-6;522.66
210;2020-7;532.71
211;2020-8;543.4
212;2020-9;570.0
213;2020-10;591.82
214;2020-11;595.34
215;2020-12;595.48
216;2021-1;601.56
217;2021-2;603.82
218;2021-3;611.0
219;2021-4;613.38
220;2021-5;614.55
221;2021-6;620.81
222;2021-7;628.76
223;2021-8;642.22
224;2021-9;686.64
225;2021-10;689.13
226;2021-11;690.49
227;2021-12;693.54
228;2022-1;736.12
229;2022-2;770.83
230;2022-3;788.96
231;2022-4;802.21
232;2022-5;824.5
233;2022-6;848.15
234;2022-7;883.17
235;2022-8;903.85
236;2022-9;1010.98
237;2022-10;1026.38
238;2022-11;1033.82
239;2022-12;1036.87
240;2023-1;1168.15
241;2023-2;1244.13
242;2023-3;1277.96
243;2023-4;1293.64
244;2023-5;1333.71
245;2023-6;1418.32
246;2023-7;1605.51
247;2023-8;1758.16
248;2023-9;2159.23
249;2023-10;2293.18
250;2023-11;2320.61
251;2023-12;2337.21
252;2024-1;2684.82
