;Tarih;TP_BEKODTUFEYENI_BT61
0;2022-1;27.0
1;2022-2;29.0
2;2022-3;29.0
3;2022-4;31.0
4;2022-5;26.0
5;2022-6;27.0
6;2022-7;28.0
7;2022-8;23.0
8;2022-9;20.0
9;2022-10;22.0
10;2022-11;21.0
11;2022-12;20.0
12;2023-1;20.0
13;2023-2;19.0
14;2023-3;24.0
15;2023-4;22.0
16;2023-5;23.0
17;2023-6;21.0
18;2023-7;24.0
19;2023-8;25.0
20;2023-9;25.0
21;2023-10;40.0
22;2023-11;40.0
23;2023-12;40.0
24;2024-1;36.0
