;Tarih;TP_DB_B49
0;1989-Q4;8157.0
1;1990-Q1;8446.0
2;1990-Q2;8382.0
3;1990-Q3;9127.0
4;1990-Q4;9282.0
5;1991-Q1;9204.0
6;1991-Q2;8687.0
7;1991-Q3;9228.0
8;1991-Q4;9691.0
9;1992-Q1;9130.0
10;1992-Q2;9070.0
11;1992-Q3;9598.0
12;1992-Q4;9106.0
13;1993-Q1;9388.0
14;1993-Q2;9458.0
15;1993-Q3;10106.0
16;1993-Q4;9861.0
17;1994-Q1;10775.0
18;1994-Q2;10953.0
19;1994-Q3;10989.0
20;1994-Q4;10843.0
21;1995-Q1;11114.0
22;1995-Q2;11322.0
23;1995-Q3;10786.0
24;1995-Q4;11090.0
25;1996-Q1;11046.0
26;1996-Q2;11079.0
27;1996-Q3;11458.0
28;1996-Q4;12394.0
29;1997-Q1;12585.0
30;1997-Q2;13303.0
31;1997-Q3;14177.0
32;1997-Q4;15212.0
33;1998-Q1;16182.0
34;1998-Q2;16769.0
35;1998-Q3;18186.0
36;1998-Q4;18498.0
37;1999-Q1;17816.0
38;1999-Q2;18065.0
39;1999-Q3;18834.0
40;1999-Q4;20288.0
41;2000-Q1;20395.0
42;2000-Q2;21774.0
43;2000-Q3;21824.0
44;2000-Q4;22866.0
45;2001-Q1;22699.0
46;2001-Q2;22150.0
47;2001-Q3;22390.0
48;2001-Q4;26636.0
49;2002-Q1;22234.0
50;2002-Q2;23832.0
51;2002-Q3;22933.0
52;2002-Q4;22789.0
53;2003-Q1;22523.0
54;2003-Q2;22441.0
55;2003-Q3;22268.0
56;2003-Q4;22757.0
57;2004-Q1;22862.0
58;2004-Q2;23139.0
59;2004-Q3;23825.0
60;2004-Q4;25601.0
61;2005-Q1;24473.0
62;2005-Q2;27629.0
63;2005-Q3;29670.0
64;2005-Q4;31843.0
65;2006-Q1;38648.0
66;2006-Q2;42390.0
67;2006-Q3;44968.0
68;2006-Q4;51675.0
69;2007-Q1;58364.0
70;2007-Q2;64312.0
71;2007-Q3;70142.0
72;2007-Q4;74528.0
73;2008-Q1;79625.0
74;2008-Q2;84769.0
75;2008-Q3;83738.0
76;2008-Q4;79003.0
77;2009-Q1;74759.0
78;2009-Q2;73764.0
79;2009-Q3;73423.0
80;2009-Q4;70711.0
81;2010-Q1;66905.0
82;2010-Q2;64223.0
83;2010-Q3;66741.0
84;2010-Q4;65182.0
85;2011-Q1;68540.0
86;2011-Q2;71073.0
87;2011-Q3;72085.0
88;2011-Q4;71857.0
89;2012-Q1;73492.0
90;2012-Q2;72546.0
91;2012-Q3;72647.0
92;2012-Q4;73443.0
93;2013-Q1;71517.0
94;2013-Q2;70719.0
95;2013-Q3;72503.0
96;2013-Q4;75862.0
97;2014-Q1;77464.0
98;2014-Q2;78043.0
99;2014-Q3;77713.0
100;2014-Q4;78217.0
101;2015-Q1;76629.0
102;2015-Q2;85475.0
103;2015-Q3;93054.0
104;2015-Q4;96379.0
105;2016-Q1;100351.0
106;2016-Q2;101779.0
107;2016-Q3;101440.0
108;2016-Q4;101346.0
109;2017-Q1;98499.0
110;2017-Q2;100667.0
111;2017-Q3;101252.0
112;2017-Q4;102819.0
113;2018-Q1;103141.0
114;2018-Q2;101955.0
115;2018-Q3;98143.0
116;2018-Q4;94687.0
117;2019-Q1;92602.0
118;2019-Q2;86450.0
119;2019-Q3;82230.0
120;2019-Q4;79809.0
121;2020-Q1;76059.0
122;2020-Q2;73572.0
123;2020-Q3;74595.0
124;2020-Q4;74957.0
125;2021-Q1;73986.0
126;2021-Q2;75069.0
127;2021-Q3;74371.0
128;2021-Q4;72993.0
129;2022-Q1;72934.0
130;2022-Q2;69410.0
131;2022-Q3;71810.0
132;2022-Q4;72168.0
133;2023-Q1;72925.0
134;2023-Q2;75368.0
135;2023-Q3;75466.0
